Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
35424,2023-01-16 00:00:00,12.99,3023.0,277.0,0.0,36.0
35425,2023-01-16 01:00:00,13.01,3023.0,286.0,0.0,37.0
35426,2023-01-16 02:00:00,13.0,3024.0,283.0,0.0,38.0
35427,2023-01-16 03:00:00,12.97,3022.0,272.0,0.0,41.0
35428,2023-01-16 04:00:00,13.37,3021.0,399.0,0.0,42.0
35429,2023-01-16 05:00:00,14.77,3019.0,922.0,0.0,44.0
35430,2023-01-16 06:00:00,15.68,3020.0,1361.0,0.0,47.0
35431,2023-01-16 07:00:00,16.49,3020.0,1841.0,0.0,47.0
35432,2023-01-16 08:00:00,16.36,3021.0,1714.0,13.0,52.0
35433,2023-01-16 09:00:00,16.17,3021.0,1584.0,16.0,51.0
35434,2023-01-16 10:00:00,16.06,3021.0,1514.0,17.0,52.0
35435,2023-01-16 11:00:00,15.73,3018.0,1240.0,42.0,51.0
35436,2023-01-16 12:00:00,15.11,3018.0,926.0,45.0,49.0
35437,2023-01-16 13:00:00,15.72,3015.0,1165.0,61.0,47.0
35438,2023-01-16 14:00:00,15.57,3014.0,1175.0,36.0,48.0
35439,2023-01-16 15:00:00,15.85,3014.0,1423.0,8.0,44.0
35440,2023-01-16 16:00:00,16.0,3012.0,1533.0,0.0,43.0
35441,2023-01-16 17:00:00,16.29,3013.0,1702.0,0.0,41.0
35442,2023-01-16 18:00:00,15.89,3016.0,1472.0,0.0,43.0
35443,2023-01-16 19:00:00,14.71,3015.0,896.0,0.0,43.0
35444,2023-01-16 20:00:00,14.22,3018.0,698.0,0.0,37.0
35445,2023-01-16 21:00:00,15.16,3018.0,1089.0,0.0,26.0
35446,2023-01-16 22:00:00,13.45,3021.0,420.0,0.0,27.0
35447,2023-01-16 23:00:00,13.6,3022.0,471.0,0.0,26.0
