Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
39936,2023-07-23 00:00:00,15.43,2953.0,1193.0,0.0,22.0
39937,2023-07-23 01:00:00,14.82,2955.0,914.0,0.0,15.0
39938,2023-07-23 02:00:00,14.51,2956.0,786.0,0.0,13.0
39939,2023-07-23 03:00:00,14.53,2960.0,797.0,0.0,13.0
39940,2023-07-23 04:00:00,14.76,2961.0,779.0,35.0,19.0
39941,2023-07-23 05:00:00,16.02,2961.0,706.0,220.0,23.0
39942,2023-07-23 06:00:00,17.88,2956.0,757.0,475.0,19.0
39943,2023-07-23 07:00:00,20.37,2949.0,786.0,891.0,14.0
39944,2023-07-23 08:00:00,23.83,2939.0,766.0,1647.0,19.0
39945,2023-07-23 09:00:00,25.69,2934.0,637.0,2149.0,16.0
39946,2023-07-23 10:00:00,25.54,2928.0,838.0,2117.0,16.0
39947,2023-07-23 11:00:00,26.68,2920.0,1164.0,2526.0,19.0
39948,2023-07-23 12:00:00,26.36,2915.0,997.0,2392.0,26.0
39949,2023-07-23 13:00:00,25.15,2909.0,1005.0,2003.0,24.0
39950,2023-07-23 14:00:00,23.99,2909.0,899.0,1676.0,27.0
39951,2023-07-23 15:00:00,20.19,2910.0,1055.0,809.0,28.0
39952,2023-07-23 16:00:00,19.67,2910.0,1230.0,677.0,16.0
39953,2023-07-23 17:00:00,18.74,2911.0,1374.0,473.0,6.0
39954,2023-07-23 18:00:00,17.54,2913.0,1996.0,120.0,5.0
39955,2023-07-23 19:00:00,17.47,2917.0,2427.0,5.0,8.0
39956,2023-07-23 20:00:00,17.51,2925.0,2500.0,0.0,13.0
39957,2023-07-23 21:00:00,17.05,2927.0,2142.0,0.0,17.0
39958,2023-07-23 22:00:00,16.21,2929.0,1607.0,0.0,33.0
39959,2023-07-23 23:00:00,15.45,2932.0,1206.0,0.0,44.0
