UTC time,nuclear,hydro,solar,wind
2023-12-27 00:00:00,3033.0,455.0,0.0,25.0
2023-12-27 01:00:00,3034.0,470.0,0.0,24.0
2023-12-27 02:00:00,3034.0,454.0,0.0,26.0
2023-12-27 03:00:00,3034.0,468.0,0.0,28.0
2023-12-27 04:00:00,3033.0,464.0,0.0,27.0
2023-12-27 05:00:00,3034.0,565.0,0.0,22.0
2023-12-27 06:00:00,3031.0,810.0,0.0,21.0
2023-12-27 07:00:00,3031.0,1274.0,14.0,25.0
2023-12-27 08:00:00,3031.0,1127.0,240.0,23.0
2023-12-27 09:00:00,3031.0,623.0,519.0,22.0
2023-12-27 10:00:00,3034.0,540.0,830.0,24.0
2023-12-27 11:00:00,3032.0,504.0,942.0,36.0
2023-12-27 12:00:00,3023.0,494.0,914.0,45.0
2023-12-27 13:00:00,3021.0,520.0,798.0,44.0
2023-12-27 14:00:00,3016.0,727.0,507.0,41.0
2023-12-27 15:00:00,3017.0,850.0,119.0,42.0
2023-12-27 16:00:00,3018.0,980.0,1.0,42.0
2023-12-27 17:00:00,3018.0,950.0,0.0,45.0
2023-12-27 18:00:00,3021.0,783.0,0.0,39.0
2023-12-27 19:00:00,3023.0,612.0,0.0,52.0
2023-12-27 20:00:00,3021.0,523.0,0.0,53.0
2023-12-27 21:00:00,3024.0,508.0,0.0,51.0
2023-12-27 22:00:00,3024.0,487.0,0.0,51.0
2023-12-27 23:00:00,3024.0,452.0,0.0,47.0
