Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
38760,2023-06-04 00:00:00,2024-07-17 00:00:00,3.1,0.0,1937.0,999.0,0.0,3.0
38761,2023-06-04 01:00:00,2024-07-17 00:00:00,3.1,0.0,1940.0,984.0,0.0,1.0
38762,2023-06-04 02:00:00,2024-07-17 00:00:00,3.1,0.0,1941.0,1055.0,0.0,1.0
38763,2023-06-04 03:00:00,2024-07-17 00:00:00,3.1,0.0,1940.0,1002.0,0.0,1.0
38764,2023-06-04 04:00:00,2024-07-17 00:00:00,3.1,0.0,1942.0,1008.0,74.0,1.0
38765,2023-06-04 05:00:00,2024-07-17 00:00:00,3.1,0.0,1943.0,1006.0,269.0,0.0
38766,2023-06-04 06:00:00,2024-07-17 00:00:00,3.1,0.0,1943.0,961.0,740.0,0.0
38767,2023-06-04 07:00:00,2024-07-17 00:00:00,3.1,0.0,1942.0,956.0,1329.0,0.0
38768,2023-06-04 08:00:00,2024-07-17 00:00:00,3.1,0.0,1941.0,874.0,1859.0,0.0
38769,2023-06-04 09:00:00,2024-07-17 00:00:00,3.1,0.0,1938.0,789.0,2225.0,1.0
38770,2023-06-04 10:00:00,2024-07-17 00:00:00,3.1,0.0,1934.0,751.0,2695.0,4.0
38771,2023-06-04 11:00:00,2024-07-17 00:00:00,3.1,0.0,1955.0,765.0,1127.0,7.0
38772,2023-06-04 12:00:00,2024-07-17 00:00:00,3.1,0.0,1874.0,754.0,1509.0,7.0
38773,2023-06-04 13:00:00,2024-07-17 00:00:00,3.1,0.0,1850.0,756.0,966.0,5.0
38774,2023-06-04 14:00:00,2024-07-17 00:00:00,3.1,0.0,1881.0,761.0,1376.0,8.0
38775,2023-06-04 15:00:00,2024-07-17 00:00:00,3.1,0.0,1958.0,864.0,1419.0,13.0
38776,2023-06-04 16:00:00,2024-07-17 00:00:00,3.1,0.0,1971.0,1292.0,809.0,7.0
38777,2023-06-04 17:00:00,2024-07-17 00:00:00,3.1,0.0,1973.0,2182.0,180.0,6.0
38778,2023-06-04 18:00:00,2024-07-17 00:00:00,3.1,0.0,1970.0,2735.0,182.0,8.0
38779,2023-06-04 19:00:00,2024-07-17 00:00:00,3.1,0.0,1973.0,2846.0,33.0,6.0
38780,2023-06-04 20:00:00,2024-07-17 00:00:00,3.1,0.0,1974.0,2788.0,0.0,8.0
38781,2023-06-04 21:00:00,2024-07-17 00:00:00,3.1,0.0,1977.0,1843.0,0.0,11.0
38782,2023-06-04 22:00:00,2024-07-17 00:00:00,3.1,0.0,1978.0,1348.0,0.0,9.0
38783,2023-06-04 23:00:00,2024-07-17 00:00:00,3.1,0.0,1980.0,1103.0,0.0,9.0
