UTC time,nuclear,hydro,solar,wind
2024-01-01 00:00:00,3022.0,489.0,0.0,38.0
2024-01-01 01:00:00,3021.0,496.0,0.0,35.0
2024-01-01 02:00:00,3020.0,503.0,0.0,44.0
2024-01-01 03:00:00,3020.0,519.0,0.0,41.0
2024-01-01 04:00:00,3019.0,492.0,0.0,43.0
2024-01-01 05:00:00,3018.0,482.0,0.0,45.0
2024-01-01 06:00:00,3018.0,513.0,0.0,44.0
2024-01-01 07:00:00,3018.0,484.0,2.0,42.0
2024-01-01 08:00:00,3015.0,488.0,108.0,39.0
2024-01-01 09:00:00,3018.0,452.0,454.0,34.0
2024-01-01 10:00:00,3016.0,472.0,489.0,30.0
2024-01-01 11:00:00,3015.0,464.0,450.0,24.0
2024-01-01 12:00:00,3014.0,504.0,438.0,21.0
2024-01-01 13:00:00,3014.0,474.0,430.0,18.0
2024-01-01 14:00:00,3014.0,480.0,321.0,17.0
2024-01-01 15:00:00,3014.0,555.0,71.0,21.0
2024-01-01 16:00:00,3014.0,664.0,0.0,26.0
2024-01-01 17:00:00,3018.0,671.0,0.0,31.0
2024-01-01 18:00:00,3019.0,565.0,0.0,34.0
2024-01-01 19:00:00,3021.0,625.0,0.0,42.0
2024-01-01 20:00:00,3022.0,593.0,0.0,39.0
2024-01-01 21:00:00,3025.0,608.0,0.0,46.0
2024-01-01 22:00:00,3034.0,541.0,0.0,51.0
2024-01-01 23:00:00,3030.0,459.0,0.0,53.0
