Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
35112,2023-01-03 00:00:00,2024-07-17 00:00:00,3.1,0.0,3016.0,308.0,0.0,2.0
35113,2023-01-03 01:00:00,2024-07-17 00:00:00,3.1,0.0,3016.0,245.0,0.0,1.0
35114,2023-01-03 02:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,238.0,0.0,1.0
35115,2023-01-03 03:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,231.0,0.0,0.0
35116,2023-01-03 04:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,257.0,0.0,0.0
35117,2023-01-03 05:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,274.0,0.0,0.0
35118,2023-01-03 06:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,325.0,0.0,0.0
35119,2023-01-03 07:00:00,2024-07-17 00:00:00,3.1,0.0,3005.0,566.0,0.0,0.0
35120,2023-01-03 08:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,734.0,10.0,0.0
35121,2023-01-03 09:00:00,2024-07-17 00:00:00,3.1,0.0,3010.0,506.0,24.0,0.0
35122,2023-01-03 10:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,344.0,25.0,0.0
35123,2023-01-03 11:00:00,2024-07-17 00:00:00,3.1,0.0,2837.0,588.0,95.0,0.0
35124,2023-01-03 12:00:00,2024-07-17 00:00:00,3.1,0.0,3005.0,510.0,199.0,1.0
35125,2023-01-03 13:00:00,2024-07-17 00:00:00,3.1,0.0,3006.0,619.0,171.0,2.0
35126,2023-01-03 14:00:00,2024-07-17 00:00:00,3.1,0.0,3003.0,763.0,101.0,3.0
35127,2023-01-03 15:00:00,2024-07-17 00:00:00,3.1,0.0,3004.0,879.0,6.0,3.0
35128,2023-01-03 16:00:00,2024-07-17 00:00:00,3.1,0.0,3003.0,979.0,0.0,4.0
35129,2023-01-03 17:00:00,2024-07-17 00:00:00,3.1,0.0,3007.0,1036.0,0.0,3.0
35130,2023-01-03 18:00:00,2024-07-17 00:00:00,3.1,0.0,3008.0,805.0,0.0,3.0
35131,2023-01-03 19:00:00,2024-07-17 00:00:00,3.1,0.0,3009.0,342.0,0.0,1.0
35132,2023-01-03 20:00:00,2024-07-17 00:00:00,3.1,0.0,3011.0,276.0,0.0,2.0
35133,2023-01-03 21:00:00,2024-07-17 00:00:00,3.1,0.0,3012.0,319.0,0.0,4.0
35134,2023-01-03 22:00:00,2024-07-17 00:00:00,3.1,0.0,3014.0,281.0,0.0,6.0
35135,2023-01-03 23:00:00,2024-07-17 00:00:00,3.1,0.0,3013.0,264.0,0.0,8.0
