Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
38208,2023-05-12 00:00:00,2024-07-17 00:00:00,3.1,15.44,1721.0,693.0,0.0,5.0
38209,2023-05-12 01:00:00,2024-07-17 00:00:00,3.1,15.4,1720.0,681.0,0.0,4.0
38210,2023-05-12 02:00:00,2024-07-17 00:00:00,3.1,15.56,1720.0,727.0,0.0,3.0
38211,2023-05-12 03:00:00,2024-07-17 00:00:00,3.1,16.22,1718.0,932.0,0.0,1.0
38212,2023-05-12 04:00:00,2024-07-17 00:00:00,3.1,18.35,1719.0,1921.0,3.0,1.0
38213,2023-05-12 05:00:00,2024-07-17 00:00:00,3.1,19.46,1717.0,2478.0,61.0,1.0
38214,2023-05-12 06:00:00,2024-07-17 00:00:00,3.1,21.15,1718.0,2675.0,340.0,1.0
38215,2023-05-12 07:00:00,2024-07-17 00:00:00,3.1,23.65,1718.0,2229.0,902.0,1.0
38216,2023-05-12 08:00:00,2024-07-17 00:00:00,3.1,24.37,1717.0,1466.0,1057.0,2.0
38217,2023-05-12 09:00:00,2024-07-17 00:00:00,3.1,24.23,1717.0,925.0,1024.0,4.0
38218,2023-05-12 10:00:00,2024-07-17 00:00:00,3.1,27.52,1717.0,818.0,1695.0,5.0
38219,2023-05-12 11:00:00,2024-07-17 00:00:00,3.1,26.13,1718.0,741.0,1375.0,7.0
38220,2023-05-12 12:00:00,2024-07-17 00:00:00,3.1,27.33,1716.0,743.0,1638.0,10.0
38221,2023-05-12 13:00:00,2024-07-17 00:00:00,3.1,27.81,1715.0,744.0,1757.0,14.0
38222,2023-05-12 14:00:00,2024-07-17 00:00:00,3.1,24.09,1716.0,999.0,1003.0,11.0
38223,2023-05-12 15:00:00,2024-07-17 00:00:00,3.1,24.13,1718.0,1272.0,1014.0,11.0
38224,2023-05-12 16:00:00,2024-07-17 00:00:00,3.1,21.87,1718.0,2056.0,547.0,8.0
38225,2023-05-12 17:00:00,2024-07-17 00:00:00,3.1,21.12,1717.0,2596.0,345.0,5.0
38226,2023-05-12 18:00:00,2024-07-17 00:00:00,3.1,19.64,1718.0,2685.0,58.0,4.0
38227,2023-05-12 19:00:00,2024-07-17 00:00:00,3.1,18.8,1718.0,2251.0,1.0,7.0
38228,2023-05-12 20:00:00,2024-07-17 00:00:00,3.1,18.3,1720.0,1911.0,0.0,6.0
38229,2023-05-12 21:00:00,2024-07-17 00:00:00,3.1,16.74,1721.0,1127.0,0.0,6.0
38230,2023-05-12 22:00:00,2024-07-17 00:00:00,3.1,16.86,1722.0,1176.0,0.0,7.0
38231,2023-05-12 23:00:00,2024-07-17 00:00:00,3.1,16.34,1723.0,979.0,0.0,6.0
