Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
40896,2023-09-01 00:00:00,0.0,2607.0,845.0,0.0,29.0
40897,2023-09-01 01:00:00,0.0,2609.0,885.0,0.0,27.0
40898,2023-09-01 02:00:00,0.0,2605.0,812.0,0.0,30.0
40899,2023-09-01 03:00:00,0.0,2608.0,1329.0,0.0,25.0
40900,2023-09-01 04:00:00,0.0,2610.0,2945.0,0.0,33.0
40901,2023-09-01 05:00:00,0.0,2611.0,3213.0,34.0,37.0
40902,2023-09-01 06:00:00,0.0,2611.0,3275.0,336.0,36.0
40903,2023-09-01 07:00:00,0.0,2608.0,2911.0,907.0,21.0
40904,2023-09-01 08:00:00,0.0,2608.0,2155.0,1503.0,15.0
40905,2023-09-01 09:00:00,0.0,2603.0,1346.0,2002.0,15.0
40906,2023-09-01 10:00:00,0.0,2600.0,1012.0,2285.0,11.0
40907,2023-09-01 11:00:00,0.0,2591.0,1016.0,2292.0,8.0
40908,2023-09-01 12:00:00,0.0,2584.0,781.0,2348.0,8.0
40909,2023-09-01 13:00:00,0.0,2578.0,802.0,2149.0,11.0
40910,2023-09-01 14:00:00,0.0,2572.0,1096.0,1777.0,11.0
40911,2023-09-01 15:00:00,0.0,2573.0,2034.0,1245.0,9.0
40912,2023-09-01 16:00:00,0.0,2572.0,3306.0,497.0,8.0
40913,2023-09-01 17:00:00,0.0,2575.0,3803.0,191.0,6.0
40914,2023-09-01 18:00:00,0.0,2579.0,3888.0,4.0,4.0
40915,2023-09-01 19:00:00,0.0,2582.0,3697.0,0.0,3.0
40916,2023-09-01 20:00:00,0.0,2587.0,3509.0,0.0,1.0
40917,2023-09-01 21:00:00,0.0,2593.0,2692.0,0.0,1.0
40918,2023-09-01 22:00:00,0.0,2595.0,2580.0,0.0,2.0
40919,2023-09-01 23:00:00,0.0,2600.0,1883.0,0.0,3.0
