Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
36624,2023-03-07 00:00:00,14.36,3017.0,744.0,0.0,13.0
36625,2023-03-07 01:00:00,14.08,3016.0,635.0,0.0,12.0
36626,2023-03-07 02:00:00,13.77,3018.0,525.0,0.0,12.0
36627,2023-03-07 03:00:00,13.9,3021.0,574.0,0.0,25.0
36628,2023-03-07 04:00:00,15.16,3018.0,1089.0,0.0,20.0
36629,2023-03-07 05:00:00,16.95,3016.0,2134.0,0.0,19.0
36630,2023-03-07 06:00:00,18.26,3018.0,3239.0,16.0,21.0
36631,2023-03-07 07:00:00,18.92,3027.0,2955.0,234.0,19.0
36632,2023-03-07 08:00:00,20.82,3028.0,2914.0,731.0,22.0
36633,2023-03-07 09:00:00,22.55,3021.0,2712.0,1255.0,22.0
36634,2023-03-07 10:00:00,23.47,3018.0,2682.0,1551.0,16.0
36635,2023-03-07 11:00:00,23.7,3016.0,1558.0,1644.0,15.0
36636,2023-03-07 12:00:00,22.18,3017.0,1441.0,1238.0,15.0
36637,2023-03-07 13:00:00,20.84,3017.0,1752.0,884.0,22.0
36638,2023-03-07 14:00:00,19.9,3016.0,2167.0,604.0,22.0
36639,2023-03-07 15:00:00,18.75,3015.0,1899.0,401.0,20.0
36640,2023-03-07 16:00:00,18.4,3015.0,2852.0,131.0,21.0
36641,2023-03-07 17:00:00,18.14,3013.0,3173.0,1.0,21.0
36642,2023-03-07 18:00:00,18.16,3015.0,3228.0,0.0,35.0
36643,2023-03-07 19:00:00,17.75,3015.0,2805.0,0.0,29.0
36644,2023-03-07 20:00:00,17.0,3016.0,2180.0,0.0,31.0
36645,2023-03-07 21:00:00,16.61,3018.0,1906.0,0.0,30.0
36646,2023-03-07 22:00:00,15.38,3018.0,1196.0,0.0,21.0
36647,2023-03-07 23:00:00,14.17,3020.0,673.0,0.0,14.0
