Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
37440,2023-04-10 00:00:00,2024-07-17 00:00:00,3.1,12.74,3015.0,200.0,0.0,3.0
37441,2023-04-10 01:00:00,2024-07-17 00:00:00,3.1,12.66,3016.0,177.0,0.0,2.0
37442,2023-04-10 02:00:00,2024-07-17 00:00:00,3.1,12.69,3016.0,183.0,0.0,1.0
37443,2023-04-10 03:00:00,2024-07-17 00:00:00,3.1,12.93,3016.0,253.0,0.0,1.0
37444,2023-04-10 04:00:00,2024-07-17 00:00:00,3.1,13.03,3017.0,285.0,0.0,4.0
37445,2023-04-10 05:00:00,2024-07-17 00:00:00,3.1,13.4,3018.0,277.0,41.0,8.0
37446,2023-04-10 06:00:00,2024-07-17 00:00:00,3.1,15.64,3019.0,249.0,305.0,10.0
37447,2023-04-10 07:00:00,2024-07-17 00:00:00,3.1,19.76,3016.0,247.0,889.0,8.0
37448,2023-04-10 08:00:00,2024-07-17 00:00:00,3.1,22.54,2982.0,257.0,1385.0,4.0
37449,2023-04-10 09:00:00,2024-07-17 00:00:00,3.1,24.08,2958.0,243.0,1712.0,3.0
37450,2023-04-10 10:00:00,2024-07-17 00:00:00,3.1,24.89,2954.0,219.0,1905.0,1.0
37451,2023-04-10 11:00:00,2024-07-17 00:00:00,3.1,24.87,2951.0,224.0,1898.0,2.0
37452,2023-04-10 12:00:00,2024-07-17 00:00:00,3.1,23.55,2945.0,241.0,1582.0,4.0
37453,2023-04-10 13:00:00,2024-07-17 00:00:00,3.1,22.6,2943.0,217.0,1382.0,6.0
37454,2023-04-10 14:00:00,2024-07-17 00:00:00,3.1,21.21,2943.0,236.0,1114.0,6.0
37455,2023-04-10 15:00:00,2024-07-17 00:00:00,3.1,18.14,2975.0,274.0,623.0,8.0
37456,2023-04-10 16:00:00,2024-07-17 00:00:00,3.1,15.72,2989.0,294.0,298.0,10.0
37457,2023-04-10 17:00:00,2024-07-17 00:00:00,3.1,14.39,2991.0,507.0,76.0,18.0
37458,2023-04-10 18:00:00,2024-07-17 00:00:00,3.1,13.83,2992.0,538.0,2.0,20.0
37459,2023-04-10 19:00:00,2024-07-17 00:00:00,3.1,14.44,2993.0,774.0,0.0,31.0
37460,2023-04-10 20:00:00,2024-07-17 00:00:00,3.1,14.04,2994.0,623.0,0.0,35.0
37461,2023-04-10 21:00:00,2024-07-17 00:00:00,3.1,13.24,2994.0,352.0,0.0,35.0
37462,2023-04-10 22:00:00,2024-07-17 00:00:00,3.1,13.28,2996.0,366.0,0.0,33.0
37463,2023-04-10 23:00:00,2024-07-17 00:00:00,3.1,13.1,2997.0,309.0,0.0,39.0
