Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
35904,2023-02-05 00:00:00,2024-07-17 00:00:00,3.1,12.88,3022.0,241.0,0.0,8.0
35905,2023-02-05 01:00:00,2024-07-17 00:00:00,3.1,12.74,3023.0,199.0,0.0,7.0
35906,2023-02-05 02:00:00,2024-07-17 00:00:00,3.1,12.76,3024.0,206.0,0.0,10.0
35907,2023-02-05 03:00:00,2024-07-17 00:00:00,3.1,12.74,3023.0,200.0,0.0,9.0
35908,2023-02-05 04:00:00,2024-07-17 00:00:00,3.1,12.83,3023.0,226.0,0.0,9.0
35909,2023-02-05 05:00:00,2024-07-17 00:00:00,3.1,12.73,3021.0,197.0,0.0,10.0
35910,2023-02-05 06:00:00,2024-07-17 00:00:00,3.1,12.71,3023.0,191.0,0.0,15.0
35911,2023-02-05 07:00:00,2024-07-17 00:00:00,3.1,13.32,3022.0,241.0,46.0,20.0
35912,2023-02-05 08:00:00,2024-07-17 00:00:00,3.1,14.24,3024.0,193.0,160.0,9.0
35913,2023-02-05 09:00:00,2024-07-17 00:00:00,3.1,15.18,3023.0,207.0,263.0,10.0
35914,2023-02-05 10:00:00,2024-07-17 00:00:00,3.1,15.06,3024.0,179.0,257.0,7.0
35915,2023-02-05 11:00:00,2024-07-17 00:00:00,3.1,15.03,3021.0,175.0,255.0,12.0
35916,2023-02-05 12:00:00,2024-07-17 00:00:00,3.1,14.85,3020.0,188.0,230.0,14.0
35917,2023-02-05 13:00:00,2024-07-17 00:00:00,3.1,14.49,3019.0,196.0,188.0,22.0
35918,2023-02-05 14:00:00,2024-07-17 00:00:00,3.1,14.49,3018.0,276.0,162.0,20.0
35919,2023-02-05 15:00:00,2024-07-17 00:00:00,3.1,13.34,3018.0,354.0,10.0,16.0
35920,2023-02-05 16:00:00,2024-07-17 00:00:00,3.1,15.06,3017.0,1046.0,0.0,25.0
35921,2023-02-05 17:00:00,2024-07-17 00:00:00,3.1,17.1,3018.0,2259.0,0.0,28.0
35922,2023-02-05 18:00:00,2024-07-17 00:00:00,3.1,16.68,3017.0,1950.0,0.0,27.0
35923,2023-02-05 19:00:00,2024-07-17 00:00:00,3.1,15.61,3018.0,1312.0,0.0,22.0
35924,2023-02-05 20:00:00,2024-07-17 00:00:00,3.1,14.68,3019.0,874.0,0.0,19.0
35925,2023-02-05 21:00:00,2024-07-17 00:00:00,3.1,14.2,3020.0,685.0,0.0,19.0
35926,2023-02-05 22:00:00,2024-07-17 00:00:00,3.1,13.08,3021.0,302.0,0.0,11.0
35927,2023-02-05 23:00:00,2024-07-17 00:00:00,3.1,12.98,3020.0,271.0,0.0,6.0
