Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nuclear,hydro,solar,wind
41400,2023-09-22 00:00:00,2024-07-17 00:00:00,3.1,15.46,2971.0,1224.0,0.0,42.0
41401,2023-09-22 01:00:00,2024-07-17 00:00:00,3.1,15.65,2971.0,1318.0,0.0,34.0
41402,2023-09-22 02:00:00,2024-07-17 00:00:00,3.1,15.63,2970.0,1305.0,0.0,27.0
41403,2023-09-22 03:00:00,2024-07-17 00:00:00,3.1,16.71,2970.0,1935.0,0.0,21.0
41404,2023-09-22 04:00:00,2024-07-17 00:00:00,3.1,17.73,2969.0,2737.0,0.0,26.0
41405,2023-09-22 05:00:00,2024-07-17 00:00:00,3.1,18.12,2968.0,3107.0,0.0,18.0
41406,2023-09-22 06:00:00,2024-07-17 00:00:00,3.1,18.44,2970.0,3338.0,25.0,15.0
41407,2023-09-22 07:00:00,2024-07-17 00:00:00,3.1,19.81,2969.0,3260.0,383.0,14.0
41408,2023-09-22 08:00:00,2024-07-17 00:00:00,3.1,21.11,2967.0,2653.0,815.0,13.0
41409,2023-09-22 09:00:00,2024-07-17 00:00:00,3.1,23.13,2970.0,2299.0,1428.0,14.0
41410,2023-09-22 10:00:00,2024-07-17 00:00:00,3.1,25.37,2970.0,1709.0,2149.0,9.0
41411,2023-09-22 11:00:00,2024-07-17 00:00:00,3.1,26.14,2972.0,1582.0,2418.0,13.0
41412,2023-09-22 12:00:00,2024-07-17 00:00:00,3.1,25.6,2968.0,1635.0,2227.0,15.0
41413,2023-09-22 13:00:00,2024-07-17 00:00:00,3.1,24.83,2966.0,1799.0,1972.0,16.0
41414,2023-09-22 14:00:00,2024-07-17 00:00:00,3.1,23.21,2966.0,2036.0,1461.0,18.0
41415,2023-09-22 15:00:00,2024-07-17 00:00:00,3.1,21.43,2964.0,2538.0,918.0,17.0
41416,2023-09-22 16:00:00,2024-07-17 00:00:00,3.1,18.42,2964.0,3052.0,86.0,35.0
41417,2023-09-22 17:00:00,2024-07-17 00:00:00,3.1,18.53,2966.0,3590.0,4.0,50.0
41418,2023-09-22 18:00:00,2024-07-17 00:00:00,3.1,18.48,2975.0,3551.0,0.0,46.0
41419,2023-09-22 19:00:00,2024-07-17 00:00:00,3.1,18.42,2976.0,3478.0,0.0,40.0
41420,2023-09-22 20:00:00,2024-07-17 00:00:00,3.1,18.03,2980.0,3041.0,0.0,30.0
41421,2023-09-22 21:00:00,2024-07-17 00:00:00,3.1,17.71,2980.0,2733.0,0.0,29.0
41422,2023-09-22 22:00:00,2024-07-17 00:00:00,3.1,17.1,2979.0,2217.0,0.0,20.0
41423,2023-09-22 23:00:00,2024-07-17 00:00:00,3.1,16.85,2981.0,2038.0,0.0,17.0
