datetime,carbon_intensity_actual,avg_carbon_intensity_forecast
2022-12-29T00:00:00.000000000,267.33,226.43325
2022-12-29T01:00:00.000000000,275.53,232.6765
2022-12-29T02:00:00.000000000,277.97,230.42752
2022-12-29T03:00:00.000000000,280.97,226.62161
2022-12-29T04:00:00.000000000,285.59,224.96783
2022-12-29T05:00:00.000000000,293.47,233.31944
2022-12-29T06:00:00.000000000,297.72,224.98217
2022-12-29T07:00:00.000000000,293.1,220.72484
2022-12-29T08:00:00.000000000,291.21,223.38605
2022-12-29T09:00:00.000000000,283.93,219.57346
2022-12-29T10:00:00.000000000,273.91,225.18803
2022-12-29T11:00:00.000000000,264.5,222.63461
2022-12-29T12:00:00.000000000,255.54,218.16277
2022-12-29T13:00:00.000000000,254.76,205.79732
2022-12-29T14:00:00.000000000,255.34,202.14033
2022-12-29T15:00:00.000000000,267.75,197.62097
2022-12-29T16:00:00.000000000,243.53,190.40132
2022-12-29T17:00:00.000000000,224.29,189.33763
2022-12-29T18:00:00.000000000,210.99,187.94283
2022-12-29T19:00:00.000000000,192.31,194.01119
2022-12-29T20:00:00.000000000,190.38,198.56871
2022-12-29T21:00:00.000000000,197.24,206.2134
2022-12-29T22:00:00.000000000,216.91,208.7542
2022-12-29T23:00:00.000000000,240.29,218.02301
2022-12-30T00:00:00.000000000,250.05,191.8295
2022-12-30T01:00:00.000000000,254.07,194.83603
2022-12-30T02:00:00.000000000,250.9,190.41472
2022-12-30T03:00:00.000000000,249.69,186.03162
2022-12-30T04:00:00.000000000,245.28,184.37463
2022-12-30T05:00:00.000000000,250.61,188.81135
2022-12-30T06:00:00.000000000,248.67,183.52587
2022-12-30T07:00:00.000000000,237.8,183.03948
2022-12-30T08:00:00.000000000,239.82,185.03012
2022-12-30T09:00:00.000000000,248.69,181.93646
2022-12-30T10:00:00.000000000,251.19,188.69379
2022-12-30T11:00:00.000000000,260.64,186.66288
2022-12-30T12:00:00.000000000,263.37,182.31828
2022-12-30T13:00:00.000000000,255.15,170.43045
2022-12-30T14:00:00.000000000,261.4,168.96398
2022-12-30T15:00:00.000000000,251.88,163.07052
2022-12-30T16:00:00.000000000,210.85,157.87179
2022-12-30T17:00:00.000000000,192.5,160.87778
2022-12-30T18:00:00.000000000,189.65,164.64747
2022-12-30T19:00:00.000000000,185.26,172.61021
2022-12-30T20:00:00.000000000,183.11,177.8731
2022-12-30T21:00:00.000000000,191.81,182.01089
2022-12-30T22:00:00.000000000,211.5,185.74457
2022-12-30T23:00:00.000000000,216.27,192.70701
2022-12-31T00:00:00.000000000,215.62,169.32741
2022-12-31T01:00:00.000000000,217.39,172.60425
2022-12-31T02:00:00.000000000,216.99,167.10218
2022-12-31T03:00:00.000000000,214.81,163.2104
2022-12-31T04:00:00.000000000,194.31,162.21042
2022-12-31T05:00:00.000000000,183.38,158.76411
2022-12-31T06:00:00.000000000,179.44,155.87175
2022-12-31T07:00:00.000000000,175.59,155.86871
2022-12-31T08:00:00.000000000,174.6,154.5298
2022-12-31T09:00:00.000000000,174.2,154.86627
2022-12-31T10:00:00.000000000,174.87,161.86142
2022-12-31T11:00:00.000000000,178.22,160.94444
2022-12-31T12:00:00.000000000,176.43,159.17297
2022-12-31T13:00:00.000000000,174.04,151.67028
2022-12-31T14:00:00.000000000,174.19,153.74482
2022-12-31T15:00:00.000000000,170.19,148.66825
2022-12-31T16:00:00.000000000,164.63,146.33587
2022-12-31T17:00:00.000000000,170.7,149.94633
2022-12-31T18:00:00.000000000,175.73,155.53828
2022-12-31T19:00:00.000000000,173.94,159.71373
2022-12-31T20:00:00.000000000,175.48,163.04274
2022-12-31T21:00:00.000000000,186.3,168.10171
2022-12-31T22:00:00.000000000,196.45,171.43043
2022-12-31T23:00:00.000000000,204.45,178.13483
2023-01-01T00:00:00.000000000,204.32,161.08648
2023-01-01T01:00:00.000000000,209.05,163.38493
2023-01-01T02:00:00.000000000,198.87,157.37223
2023-01-01T03:00:00.000000000,196.56,147.31641
2023-01-01T04:00:00.000000000,194.53,149.13982
2023-01-01T05:00:00.000000000,187.29,140.41784
2023-01-01T06:00:00.000000000,178.35,133.38906
2023-01-01T07:00:00.000000000,168.74,134.77491
2023-01-01T08:00:00.000000000,168.16,131.37658
2023-01-01T09:00:00.000000000,167.67,137.1967
2023-01-01T10:00:00.000000000,167.9,137.78289
2023-01-01T11:00:00.000000000,165.08,145.91097
2023-01-01T12:00:00.000000000,161.66,143.17036
2023-01-01T13:00:00.000000000,164.19,147.10633
2023-01-01T14:00:00.000000000,167.34,148.20263
2023-01-01T15:00:00.000000000,167.02,147.04354
2023-01-01T16:00:00.000000000,163.67,144.94022
2023-01-01T17:00:00.000000000,161.82,148.07733
2023-01-01T18:00:00.000000000,158.69,152.41378
2023-01-01T19:00:00.000000000,156.16,158.21146
2023-01-01T20:00:00.000000000,153.72,156.44135
2023-01-01T21:00:00.000000000,161.81,161.7841
2023-01-01T22:00:00.000000000,166.97,170.17708
2023-01-01T23:00:00.000000000,172.07,176.26671
2022-12-30T00:00:00.000000000,250.05,216.89985
2022-12-30T01:00:00.000000000,254.07,221.80131
2022-12-30T02:00:00.000000000,250.9,215.18477
2022-12-30T03:00:00.000000000,249.69,211.11691
2022-12-30T04:00:00.000000000,245.28,209.25163
2022-12-30T05:00:00.000000000,250.61,220.56082
2022-12-30T06:00:00.000000000,248.67,212.3241
2022-12-30T07:00:00.000000000,237.8,207.80748
2022-12-30T08:00:00.000000000,239.82,212.66299
2022-12-30T09:00:00.000000000,248.69,207.86091
2022-12-30T10:00:00.000000000,251.19,216.62639
2022-12-30T11:00:00.000000000,260.64,211.84758
2022-12-30T12:00:00.000000000,263.37,205.7386
2022-12-30T13:00:00.000000000,255.15,190.95376
2022-12-30T14:00:00.000000000,261.4,186.74003
2022-12-30T15:00:00.000000000,251.88,182.66431
2022-12-30T16:00:00.000000000,210.85,175.78147
2022-12-30T17:00:00.000000000,192.5,175.67951
2022-12-30T18:00:00.000000000,189.65,176.51491
2022-12-30T19:00:00.000000000,185.26,186.89288
2022-12-30T20:00:00.000000000,183.11,191.97812
2022-12-30T21:00:00.000000000,191.81,197.7992
2022-12-30T22:00:00.000000000,211.5,200.12554
2022-12-30T23:00:00.000000000,216.27,209.45966
2022-12-31T00:00:00.000000000,215.62,203.02283
2022-12-31T01:00:00.000000000,217.39,205.10513
2022-12-31T02:00:00.000000000,216.99,196.03729
2022-12-31T03:00:00.000000000,214.81,190.3518
2022-12-31T04:00:00.000000000,194.31,187.79056
2022-12-31T05:00:00.000000000,183.38,189.41338
2022-12-31T06:00:00.000000000,179.44,183.52348
2022-12-31T07:00:00.000000000,175.59,178.80319
2022-12-31T08:00:00.000000000,174.6,180.36973
2022-12-31T09:00:00.000000000,174.2,179.58577
2022-12-31T10:00:00.000000000,174.87,191.14435
2022-12-31T11:00:00.000000000,178.22,185.29024
2022-12-31T12:00:00.000000000,176.43,185.57764
2022-12-31T13:00:00.000000000,174.04,172.08689
2022-12-31T14:00:00.000000000,174.19,169.6156
2022-12-31T15:00:00.000000000,170.19,167.21208
2022-12-31T16:00:00.000000000,164.63,162.59445
2022-12-31T17:00:00.000000000,170.7,166.99958
2022-12-31T18:00:00.000000000,175.73,173.97508
2022-12-31T19:00:00.000000000,173.94,181.81439
2022-12-31T20:00:00.000000000,175.48,185.48697
