UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-05-23 00:00:00,206.0,585.0,0.0,6.0,0.0,1967.0
2023-05-23 01:00:00,206.0,629.0,0.0,6.0,0.0,1810.0
2023-05-23 02:00:00,206.0,653.0,0.0,6.0,0.0,1691.0
2023-05-23 03:00:00,206.0,718.0,0.0,75.0,64.0,1595.0
2023-05-23 04:00:00,215.0,791.0,0.0,219.0,461.0,1572.0
2023-05-23 05:00:00,234.0,817.0,0.0,317.0,1389.0,1562.0
2023-05-23 06:00:00,250.0,702.0,0.0,273.0,2536.0,1410.0
2023-05-23 07:00:00,242.0,710.0,0.0,138.0,3491.0,1289.0
2023-05-23 08:00:00,256.0,542.0,0.0,128.0,3810.0,1197.0
2023-05-23 09:00:00,232.0,483.0,0.0,68.0,3934.0,1107.0
2023-05-23 10:00:00,212.0,386.0,0.0,111.0,3702.0,1088.0
2023-05-23 11:00:00,211.0,450.0,0.0,75.0,3467.0,1046.0
2023-05-23 12:00:00,206.0,538.0,0.0,43.0,3077.0,1079.0
2023-05-23 13:00:00,201.0,608.0,0.0,43.0,2550.0,1001.0
2023-05-23 14:00:00,199.0,1012.0,0.0,111.0,1850.0,797.0
2023-05-23 15:00:00,224.0,1914.0,0.0,319.0,1077.0,571.0
2023-05-23 16:00:00,199.0,2490.0,0.0,536.0,362.0,446.0
2023-05-23 17:00:00,200.0,2500.0,0.0,642.0,44.0,525.0
2023-05-23 18:00:00,202.0,2858.0,0.0,598.0,0.0,465.0
2023-05-23 19:00:00,199.0,2541.0,0.0,499.0,0.0,344.0
2023-05-23 20:00:00,200.0,2332.0,0.0,253.0,0.0,256.0
2023-05-23 21:00:00,198.0,2084.0,0.0,8.0,0.0,233.0
2023-05-23 22:00:00,198.0,1716.0,0.0,8.0,0.0,248.0
2023-05-23 23:00:00,199.0,1521.0,0.0,49.0,0.0,247.0
