Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
38256,2023-05-14 00:00:00,429.98,210.0,1203.0,0.0,6.0,0.0,362.0
38257,2023-05-14 01:00:00,416.96,209.0,1091.0,0.0,6.0,0.0,398.0
38258,2023-05-14 02:00:00,415.78,213.0,1113.0,0.0,7.0,0.0,410.0
38259,2023-05-14 03:00:00,390.27,209.0,1083.0,0.0,51.0,41.0,435.0
38260,2023-05-14 04:00:00,331.01,211.0,1168.0,0.0,124.0,332.0,487.0
38261,2023-05-14 05:00:00,298.48,214.0,1384.0,0.0,159.0,766.0,483.0
38262,2023-05-14 06:00:00,242.61,229.0,1219.0,0.0,333.0,1256.0,487.0
38263,2023-05-14 07:00:00,200.27,249.0,1003.0,0.0,216.0,1912.0,581.0
38264,2023-05-14 08:00:00,155.62,259.0,624.0,0.0,174.0,2513.0,552.0
38265,2023-05-14 09:00:00,134.81,232.0,548.0,0.0,152.0,2928.0,596.0
38266,2023-05-14 10:00:00,139.84,226.0,647.0,0.0,99.0,3034.0,629.0
38267,2023-05-14 11:00:00,132.85,226.0,550.0,0.0,72.0,2923.0,715.0
38268,2023-05-14 12:00:00,133.43,220.0,531.0,0.0,48.0,2836.0,689.0
38269,2023-05-14 13:00:00,150.68,220.0,596.0,0.0,48.0,2340.0,688.0
38270,2023-05-14 14:00:00,207.56,227.0,956.0,0.0,80.0,1640.0,650.0
38271,2023-05-14 15:00:00,250.84,223.0,998.0,0.0,113.0,850.0,688.0
38272,2023-05-14 16:00:00,319.73,219.0,1380.0,0.0,223.0,333.0,606.0
38273,2023-05-14 17:00:00,332.43,236.0,1677.0,0.0,557.0,23.0,625.0
38274,2023-05-14 18:00:00,339.92,239.0,1875.0,0.0,623.0,0.0,606.0
38275,2023-05-14 19:00:00,335.26,229.0,1729.0,0.0,539.0,0.0,650.0
38276,2023-05-14 20:00:00,358.12,222.0,1722.0,0.0,276.0,0.0,684.0
38277,2023-05-14 21:00:00,371.86,218.0,1454.0,0.0,35.0,0.0,713.0
38278,2023-05-14 22:00:00,378.98,216.0,1585.0,0.0,27.0,0.0,711.0
38279,2023-05-14 23:00:00,356.13,217.0,1068.0,0.0,29.0,0.0,678.0
