UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-06-11 00:00:00,297.0,1668.0,0.0,6.0,0.0,305.0
2023-06-11 01:00:00,299.0,1471.0,0.0,7.0,0.0,434.0
2023-06-11 02:00:00,299.0,1393.0,0.0,91.0,0.0,454.0
2023-06-11 03:00:00,298.0,1038.0,0.0,299.0,61.0,448.0
2023-06-11 04:00:00,295.0,714.0,0.0,540.0,418.0,417.0
2023-06-11 05:00:00,298.0,611.0,0.0,587.0,1201.0,314.0
2023-06-11 06:00:00,300.0,383.0,0.0,550.0,2126.0,244.0
2023-06-11 07:00:00,300.0,382.0,0.0,377.0,2953.0,180.0
2023-06-11 08:00:00,298.0,393.0,0.0,423.0,3126.0,173.0
2023-06-11 09:00:00,300.0,407.0,0.0,500.0,3309.0,198.0
2023-06-11 10:00:00,330.0,540.0,0.0,476.0,3361.0,270.0
2023-06-11 11:00:00,537.0,708.0,0.0,255.0,2410.0,265.0
2023-06-11 12:00:00,583.0,936.0,0.0,131.0,2024.0,272.0
2023-06-11 13:00:00,430.0,1109.0,0.0,116.0,1711.0,298.0
2023-06-11 14:00:00,335.0,1060.0,0.0,589.0,1073.0,185.0
2023-06-11 15:00:00,308.0,1235.0,0.0,799.0,755.0,96.0
2023-06-11 16:00:00,308.0,1949.0,0.0,882.0,343.0,59.0
2023-06-11 17:00:00,307.0,2674.0,0.0,921.0,72.0,114.0
2023-06-11 18:00:00,309.0,2805.0,0.0,861.0,0.0,148.0
2023-06-11 19:00:00,308.0,2761.0,0.0,937.0,0.0,103.0
2023-06-11 20:00:00,308.0,2689.0,0.0,640.0,0.0,114.0
2023-06-11 21:00:00,307.0,2288.0,0.0,202.0,0.0,114.0
2023-06-11 22:00:00,309.0,2214.0,0.0,6.0,0.0,136.0
2023-06-11 23:00:00,309.0,1797.0,0.0,6.0,0.0,139.0
