UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-08-08 00:00:00,300.0,2449.0,0.0,83.0,0.0,492.0
2023-08-08 01:00:00,302.0,2211.0,0.0,84.0,0.0,539.0
2023-08-08 02:00:00,302.0,2217.0,0.0,172.0,0.0,560.0
2023-08-08 03:00:00,301.0,2151.0,0.0,321.0,12.0,759.0
2023-08-08 04:00:00,368.0,2083.0,0.0,578.0,338.0,1076.0
2023-08-08 05:00:00,603.0,1384.0,0.0,574.0,1398.0,1365.0
2023-08-08 06:00:00,605.0,535.0,0.0,339.0,2636.0,1515.0
2023-08-08 07:00:00,611.0,431.0,0.0,152.0,3714.0,1616.0
2023-08-08 08:00:00,610.0,412.0,0.0,114.0,4486.0,1640.0
2023-08-08 09:00:00,601.0,420.0,0.0,127.0,4866.0,1669.0
2023-08-08 10:00:00,598.0,477.0,0.0,150.0,4918.0,1664.0
2023-08-08 11:00:00,594.0,451.0,0.0,110.0,4680.0,1655.0
2023-08-08 12:00:00,597.0,409.0,0.0,105.0,4263.0,1637.0
2023-08-08 13:00:00,595.0,486.0,0.0,128.0,3590.0,1674.0
2023-08-08 14:00:00,565.0,987.0,0.0,374.0,2537.0,1728.0
2023-08-08 15:00:00,310.0,1360.0,0.0,755.0,1358.0,1810.0
2023-08-08 16:00:00,300.0,2035.0,0.0,977.0,392.0,1787.0
2023-08-08 17:00:00,300.0,2451.0,0.0,1142.0,36.0,1736.0
2023-08-08 18:00:00,300.0,2630.0,0.0,1074.0,4.0,1824.0
2023-08-08 19:00:00,301.0,2091.0,0.0,978.0,0.0,1899.0
2023-08-08 20:00:00,301.0,1918.0,0.0,780.0,0.0,1973.0
2023-08-08 21:00:00,301.0,1818.0,0.0,426.0,0.0,2054.0
2023-08-08 22:00:00,300.0,1735.0,0.0,87.0,0.0,2145.0
2023-08-08 23:00:00,301.0,1509.0,0.0,85.0,0.0,2195.0
