Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
42864,2023-11-22 00:00:00,288.71,689.0,753.0,0.0,24.0,0.0,1841.0
42865,2023-11-22 01:00:00,274.77,701.0,675.0,0.0,24.0,0.0,1977.0
42866,2023-11-22 02:00:00,277.41,710.0,729.0,0.0,24.0,0.0,2005.0
42867,2023-11-22 03:00:00,289.56,699.0,811.0,0.0,30.0,0.0,1886.0
42868,2023-11-22 04:00:00,300.97,714.0,982.0,0.0,38.0,1.0,1881.0
42869,2023-11-22 05:00:00,310.94,709.0,1863.0,0.0,360.0,16.0,1957.0
42870,2023-11-22 06:00:00,331.76,870.0,2531.0,0.0,460.0,174.0,1976.0
42871,2023-11-22 07:00:00,316.87,888.0,2444.0,0.0,469.0,432.0,2011.0
42872,2023-11-22 08:00:00,297.57,801.0,2448.0,0.0,493.0,771.0,1954.0
42873,2023-11-22 09:00:00,291.31,786.0,2308.0,0.0,199.0,1042.0,2013.0
42874,2023-11-22 10:00:00,302.37,756.0,2488.0,0.0,94.0,1196.0,1799.0
42875,2023-11-22 11:00:00,311.54,773.0,2563.0,0.0,199.0,1253.0,1528.0
42876,2023-11-22 12:00:00,336.84,765.0,2671.0,0.0,260.0,1005.0,1240.0
42877,2023-11-22 13:00:00,335.98,747.0,2627.0,0.0,770.0,521.0,1152.0
42878,2023-11-22 14:00:00,381.87,912.0,3008.0,0.0,663.0,113.0,1212.0
42879,2023-11-22 15:00:00,393.64,1054.0,3228.0,0.0,723.0,1.0,1288.0
42880,2023-11-22 16:00:00,381.81,1010.0,3060.0,0.0,903.0,0.0,1215.0
42881,2023-11-22 17:00:00,382.34,1000.0,3027.0,0.0,935.0,0.0,1154.0
42882,2023-11-22 18:00:00,398.55,994.0,3169.0,0.0,785.0,0.0,1070.0
42883,2023-11-22 19:00:00,407.65,1029.0,2861.0,0.0,617.0,0.0,1067.0
42884,2023-11-22 20:00:00,426.19,1013.0,2292.0,0.0,253.0,0.0,1068.0
42885,2023-11-22 21:00:00,421.94,855.0,1655.0,0.0,53.0,0.0,1051.0
42886,2023-11-22 22:00:00,410.16,719.0,1200.0,0.0,23.0,0.0,956.0
42887,2023-11-22 23:00:00,418.81,714.0,1102.0,0.0,39.0,0.0,857.0
