UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-01-15 00:00:00,2024-07-17 00:00:00,3.1,3.1286757700965464,267.6400750116533,263.5869320526198,147.53299275640524,0.1034473719098545,0.0,0.0,301.29071,340.62483,3309.71857,337.95825
2023-01-15 01:00:00,2024-07-17 00:00:00,3.1,3.446845539677752,267.3587210392707,263.12271148980653,0.0,0.0303527817988136,0.0,0.0,308.14844,329.71332,3286.55716,300.37635
2023-01-15 02:00:00,2024-07-17 00:00:00,3.1,3.446845539677752,267.3587210392707,263.12271148980653,0.0,0.0303527817988136,0.0,0.0,318.71411,334.90671,3303.10945,314.52777
2023-01-15 03:00:00,2024-07-17 00:00:00,3.1,3.446845539677752,267.3587210392707,263.12271148980653,0.0,0.0303527817988136,0.0,0.0,328.18696,366.84954,3324.48129,293.25745
2023-01-15 04:00:00,2024-07-17 00:00:00,3.1,3.250614443500889,267.05870832174014,262.8570262291006,0.0,0.0868437225590655,0.0,0.0,338.42394,331.53573,3337.13045,291.34582
2023-01-15 05:00:00,2024-07-17 00:00:00,3.1,3.250614443500889,267.05870832174014,262.8570262291006,0.0,0.0868437225590655,0.0,0.0,343.67659,347.60597,3345.76083,308.16344
2023-01-15 06:00:00,2024-07-17 00:00:00,3.1,3.250614443500889,267.05870832174014,262.8570262291006,0.0,0.0868437225590655,0.0,0.0,349.85,357.07363,3334.63202,297.84818
2023-01-15 07:00:00,2024-07-17 00:00:00,3.1,3.077922866728274,266.85995949857227,262.5071369157851,0.0,0.0292351668782543,0.0,0.0,359.48847,350.35429,3383.43183,310.7258
2023-01-15 08:00:00,2024-07-17 00:00:00,3.1,3.077922866728274,266.85995949857227,262.5071369157851,0.0,0.0292351668782543,0.0,0.0,371.86603,391.12471,3313.6125,308.57349
2023-01-15 09:00:00,2024-07-17 00:00:00,3.1,3.077922866728274,266.85995949857227,262.5071369157851,0.0,0.0292351668782543,0.0,0.0,376.84224,385.47639,3334.90928,314.31749
2023-01-15 10:00:00,2024-07-17 00:00:00,3.1,3.073008595538922,266.9082549511838,262.07556287774617,0.0,0.0423956606990255,0.0,0.0,397.11787,374.85934,3351.04491,308.23301
2023-01-15 11:00:00,2024-07-17 00:00:00,3.1,3.073008595538922,266.9082549511838,262.07556287774617,0.0,0.0423956606990255,0.0,0.0,411.53714,384.49666,3326.10274,322.08557
2023-01-15 12:00:00,2024-07-17 00:00:00,3.1,3.073008595538922,266.9082549511838,262.07556287774617,0.0,0.0423956606990255,0.0,0.0,424.5133,409.08808,3349.15118,312.027
2023-01-15 13:00:00,2024-07-17 00:00:00,3.1,3.341620551423852,270.7498158118997,263.23348307737444,103.7239865384669,0.0550691748245779,0.0,0.0,433.93499,421.70852,3353.58624,306.15335
