UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-11-28 00:00:00,0.0,0.0,1282.0,7.0,3321.0,176.0,8806.0,4065.0
2023-11-28 01:00:00,0.0,0.0,1298.0,7.0,3328.0,186.0,8568.0,3910.0
2023-11-28 02:00:00,0.0,0.0,1602.0,7.0,3328.0,182.0,8186.0,3592.0
2023-11-28 03:00:00,0.0,0.0,1553.0,6.0,3296.0,175.0,7803.0,3445.0
2023-11-28 04:00:00,0.0,0.0,1600.0,6.0,3299.0,174.0,7331.0,3153.0
2023-11-28 05:00:00,0.0,0.0,1425.0,6.0,3291.0,179.0,6868.0,3092.0
2023-11-28 06:00:00,0.0,0.0,1198.0,6.0,3284.0,172.0,6301.0,2755.0
2023-11-28 07:00:00,0.0,0.0,1287.0,6.0,3274.0,170.0,6290.0,2673.0
2023-11-28 08:00:00,0.0,0.0,1165.0,6.0,3203.0,173.0,6258.0,2496.0
2023-11-28 09:00:00,0.0,0.0,1040.0,6.0,3127.0,171.0,6359.0,2645.0
2023-11-28 10:00:00,0.0,0.0,917.0,6.0,3180.0,170.0,6641.0,2821.0
2023-11-28 11:00:00,0.0,0.0,981.0,6.0,3279.0,174.0,7395.0,2957.0
2023-11-28 12:00:00,0.0,0.0,912.0,6.0,3293.0,175.0,8690.0,3250.0
2023-11-28 13:00:00,0.0,0.0,915.0,24.0,3299.0,181.0,9130.0,3513.0
2023-11-28 14:00:00,0.0,0.0,1009.0,26.0,3307.0,219.0,8913.0,3497.0
2023-11-28 15:00:00,0.0,0.0,1339.0,24.0,3299.0,255.0,8153.0,3540.0
2023-11-28 16:00:00,0.0,0.0,1556.0,6.0,3271.0,252.0,7729.0,3462.0
2023-11-28 17:00:00,0.0,0.0,1517.0,6.0,3253.0,263.0,7894.0,3646.0
2023-11-28 18:00:00,0.0,0.0,1592.0,6.0,3256.0,237.0,8136.0,3665.0
2023-11-28 19:00:00,0.0,0.0,1556.0,6.0,3255.0,214.0,8673.0,3754.0
2023-11-28 20:00:00,0.0,0.0,1661.0,6.0,3260.0,199.0,8809.0,3561.0
2023-11-28 21:00:00,0.0,0.0,1796.0,6.0,3267.0,200.0,8682.0,3799.0
2023-11-28 22:00:00,0.0,0.0,1761.0,6.0,3277.0,182.0,9140.0,4041.0
2023-11-28 23:00:00,0.0,0.0,1730.0,6.0,3282.0,182.0,9644.0,4108.0
