UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-04-14 00:00:00,2024-07-17 00:00:00,3.1,2.491504207250901,289.1448036381629,283.4087981630525,393.49362798302514,0.0032689883159762,0.0,0.0,608.59965,40.23779,72.84151,337.95825
2023-04-14 01:00:00,2024-07-17 00:00:00,3.1,2.279698545843714,288.08614816267624,282.69055502386453,0.0,0.0244152841935128,0.0,0.0,605.21393,50.47758,82.16752,300.37635
2023-04-14 02:00:00,2024-07-17 00:00:00,3.1,2.279698545843714,288.08614816267624,282.69055502386453,0.0,0.0244152841935128,0.0,0.0,613.08845,53.85182,74.89771,314.52777
2023-04-14 03:00:00,2024-07-17 00:00:00,3.1,2.279698545843714,288.08614816267624,282.69055502386453,0.0,0.0244152841935128,0.0,0.0,618.02865,88.66795,83.97913,293.25745
2023-04-14 04:00:00,2024-07-17 00:00:00,3.1,2.3992001679682367,286.63777608323915,282.80916199058026,0.0,0.0929967879393061,0.0,0.0,616.79558,96.82524,98.17894,291.34582
2023-04-14 05:00:00,2024-07-17 00:00:00,3.1,2.3992001679682367,286.63777608323915,282.80916199058026,0.0,0.0929967879393061,0.0,0.0,606.68879,120.84145,102.27201,308.16344
2023-04-14 06:00:00,2024-07-17 00:00:00,3.1,2.3992001679682367,286.63777608323915,282.80916199058026,0.0,0.0929967879393061,0.0,0.0,597.79386,139.16963,102.89176,297.84818
2023-04-14 07:00:00,2024-07-17 00:00:00,3.1,2.1784581452673564,285.3977663110937,282.7434137496786,0.0,0.1020986529674361,0.0,0.0,587.89042,124.84289,109.87433,310.7258
2023-04-14 08:00:00,2024-07-17 00:00:00,3.1,2.1784581452673564,285.3977663110937,282.7434137496786,0.0,0.1020986529674361,0.0,0.0,586.95086,150.48972,118.43752,308.57349
2023-04-14 09:00:00,2024-07-17 00:00:00,3.1,2.1784581452673564,285.3977663110937,282.7434137496786,0.0,0.1020986529674361,0.0,0.0,575.89542,134.13933,117.37878,314.31749
2023-04-14 10:00:00,2024-07-17 00:00:00,3.1,2.186081624216968,286.5447730737998,283.1895637217152,20.091129563113128,0.2309735065048759,0.0,0.0,580.31705,129.90796,131.2903,308.23301
2023-04-14 11:00:00,2024-07-17 00:00:00,3.1,2.186081624216968,286.5447730737998,283.1895637217152,20.091129563113128,0.2309735065048759,0.0,0.0,587.34011,131.35729,135.55518,322.08557
2023-04-14 12:00:00,2024-07-17 00:00:00,3.1,2.186081624216968,286.5447730737998,283.1895637217152,20.091129563113128,0.2309735065048759,0.0,0.0,581.22637,191.58773,129.28453,312.027
2023-04-14 13:00:00,2024-07-17 00:00:00,3.1,2.7464334980010947,291.05601925713506,284.26387214475574,385.0631340450335,0.2432706480343456,0.0,0.0,574.04866,198.51462,135.36298,306.15335
2023-04-14 14:00:00,2024-07-17 00:00:00,3.1,2.7464334980010947,291.05601925713506,284.26387214475574,385.0631340450335,0.2432706480343456,0.0,0.0,580.45117,167.50399,140.23241,300.91165
