UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-22 00:00:00,2024-07-17 00:00:00,3.1,2.229795155912883,290.01298842513563,284.0413007656615,420.0631934689484,0.0073341564763308,0.0,0.0,203.84588,0.0,3182.0005,226.33774
2023-08-22 01:00:00,2024-07-17 00:00:00,3.1,1.6317500638306257,288.1514776099468,283.634775840898,0.0153299326281723,0.0013991639113926,0.0,0.0,203.08065,0.88361,3188.88746,250.99648
2023-08-22 02:00:00,2024-07-17 00:00:00,3.1,1.6317500638306257,288.1514776099468,283.634775840898,0.0153299326281723,0.0013991639113926,0.0,0.0,209.64479,2.37055,3193.7499,228.1016
2023-08-22 03:00:00,2024-07-17 00:00:00,3.1,1.6317500638306257,288.1514776099468,283.634775840898,0.0153299326281723,0.0013991639113926,0.0,0.0,225.20022,0.0,3219.62535,218.76996
2023-08-22 04:00:00,2024-07-17 00:00:00,3.1,1.8042472320054352,287.2065948945192,283.14700818008816,0.0077101937310497,0.0015409293578605,0.0,0.0,243.34484,26.51433,3196.59989,194.83537
2023-08-22 05:00:00,2024-07-17 00:00:00,3.1,1.8042472320054352,287.2065948945192,283.14700818008816,0.0077101937310497,0.0015409293578605,0.0,0.0,259.54214,16.58951,3188.54203,227.7028
2023-08-22 06:00:00,2024-07-17 00:00:00,3.1,1.8042472320054352,287.2065948945192,283.14700818008816,0.0077101937310497,0.0015409293578605,0.0,0.0,276.57111,23.55911,3214.18694,242.29309
2023-08-22 07:00:00,2024-07-17 00:00:00,3.1,1.939840137122623,286.84057377673065,282.9247743662111,0.0,0.0229628650319685,0.0,0.0,284.6209,29.53393,3207.12995,235.93936
2023-08-22 08:00:00,2024-07-17 00:00:00,3.1,1.939840137122623,286.84057377673065,282.9247743662111,0.0,0.0229628650319685,0.0,0.0,283.06536,4.4184,3195.11458,229.24096
2023-08-22 09:00:00,2024-07-17 00:00:00,3.1,1.939840137122623,286.84057377673065,282.9247743662111,0.0,0.0229628650319685,0.0,0.0,287.7874,25.80711,3177.60087,221.5541
2023-08-22 10:00:00,2024-07-17 00:00:00,3.1,1.799125234711291,288.79608521593605,283.93801144301386,20.262017194434787,0.0856979349480936,0.0,0.0,300.89987,49.64561,3164.44275,229.3712
