UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-04-17 00:00:00,2024-07-17 00:00:00,3.1,4.643440105960281,280.4501349145344,276.652614297908,200.06220798414367,1.3982918991385354,0.0,0.0,562.92537,40.23779,72.84151,337.95825
2023-04-17 01:00:00,2024-07-17 00:00:00,3.1,4.448816733390701,278.3857401173872,275.5550216692711,0.0001583364025238,0.4303845386142276,0.0,0.0,561.0621,50.47758,82.16752,300.37635
2023-04-17 02:00:00,2024-07-17 00:00:00,3.1,4.448816733390701,278.3857401173872,275.5550216692711,0.0001583364025238,0.4303845386142276,0.0,0.0,569.33664,53.85182,74.89771,314.52777
2023-04-17 03:00:00,2024-07-17 00:00:00,3.1,4.448816733390701,278.3857401173872,275.5550216692711,0.0001583364025238,0.4303845386142276,0.0,0.0,574.95056,88.66795,83.97913,293.25745
2023-04-17 04:00:00,2024-07-17 00:00:00,3.1,4.559162471196825,276.94783251734054,274.18119060056983,9.053487785224516e-05,0.6166178434793401,0.0,0.0,575.4222,96.82524,98.17894,291.34582
2023-04-17 05:00:00,2024-07-17 00:00:00,3.1,4.559162471196825,276.94783251734054,274.18119060056983,9.053487785224516e-05,0.6166178434793401,0.0,0.0,567.59822,120.84145,102.27201,308.16344
2023-04-17 06:00:00,2024-07-17 00:00:00,3.1,4.559162471196825,276.94783251734054,274.18119060056983,9.053487785224516e-05,0.6166178434793401,0.0,0.0,560.94282,139.16963,102.89176,297.84818
2023-04-17 07:00:00,2024-07-17 00:00:00,3.1,4.80320495390052,275.868824509717,273.19059957097534,0.0,0.1517171768577069,0.0,0.0,553.94386,124.84289,109.87433,310.7258
2023-04-17 08:00:00,2024-07-17 00:00:00,3.1,4.80320495390052,275.868824509717,273.19059957097534,0.0,0.1517171768577069,0.0,0.0,554.98356,150.48972,118.43752,308.57349
2023-04-17 09:00:00,2024-07-17 00:00:00,3.1,4.80320495390052,275.868824509717,273.19059957097534,0.0,0.1517171768577069,0.0,0.0,546.3109,134.13933,117.37878,314.31749
2023-04-17 10:00:00,2024-07-17 00:00:00,3.1,5.44227442579062,276.2582628216004,272.7981577023462,23.49667880487484,0.3519685493466022,0.0,0.0,553.08882,129.90796,131.2903,308.23301
2023-04-17 11:00:00,2024-07-17 00:00:00,3.1,5.44227442579062,276.2582628216004,272.7981577023462,23.49667880487484,0.3519685493466022,0.0,0.0,561.21117,131.35729,135.55518,322.08557
2023-04-17 12:00:00,2024-07-17 00:00:00,3.1,5.44227442579062,276.2582628216004,272.7981577023462,23.49667880487484,0.3519685493466022,0.0,0.0,557.93462,191.58773,129.28453,312.027
2023-04-17 13:00:00,2024-07-17 00:00:00,3.1,6.320102938145363,278.12635824399433,271.8960049104726,344.4740622382473,0.2114773322796607,0.0,0.0,553.22405,198.51462,135.36298,306.15335
2023-04-17 14:00:00,2024-07-17 00:00:00,3.1,6.320102938145363,278.12635824399433,271.8960049104726,344.4740622382473,0.2114773322796607,0.0,0.0,560.73015,167.50399,140.23241,300.91165
2023-04-17 15:00:00,2024-07-17 00:00:00,3.1,6.320102938145363,278.12635824399433,271.8960049104726,344.4740622382473,0.2114773322796607,0.0,0.0,569.98681,171.35194,147.04665,285.1168
2023-04-17 16:00:00,2024-07-17 00:00:00,3.1,6.778870460760714,279.09697793059587,272.02782718135165,397.5832471454153,0.3971707956563318,0.0,0.0,587.00163,193.49671,153.48292,310.60345
2023-04-17 17:00:00,2024-07-17 00:00:00,3.1,6.778870460760714,279.09697793059587,272.02782718135165,397.5832471454153,0.3971707956563318,0.0,0.0,605.86717,178.01984,145.86654,308.24639
2023-04-17 18:00:00,2024-07-17 00:00:00,3.1,6.778870460760714,279.09697793059587,272.02782718135165,397.5832471454153,0.3971707956563318,0.0,0.0,609.90932,171.88169,158.77114,302.90343
2023-04-17 19:00:00,2024-07-17 00:00:00,3.1,6.669966952112517,279.3184610317345,272.47085654882164,411.05077541066566,0.2057258483964001,0.0,0.0,608.39518,166.94764,172.51788,319.06417
2023-04-17 20:00:00,2024-07-17 00:00:00,3.1,6.669966952112517,279.3184610317345,272.47085654882164,411.05077541066566,0.2057258483964001,0.0,0.0,613.82192,142.57496,181.49828,301.32651
2023-04-17 21:00:00,2024-07-17 00:00:00,3.1,6.669966952112517,279.3184610317345,272.47085654882164,411.05077541066566,0.2057258483964001,0.0,0.0,613.28528,160.46221,191.3424,307.49153
2023-04-17 22:00:00,2024-07-17 00:00:00,3.1,5.380611022972151,276.83966508498514,272.1448999679968,273.2941420067467,0.370468456946553,0.0,0.0,606.97594,120.42002,194.61628,320.80797
2023-04-17 23:00:00,2024-07-17 00:00:00,3.1,5.380611022972151,276.83966508498514,272.1448999679968,273.2941420067467,0.370468456946553,0.0,0.0,601.00217,116.79077,256.79059,331.73243
2023-04-18 00:00:00,2024-07-17 00:00:00,3.1,5.380611022972151,276.83966508498514,272.1448999679968,273.2941420067467,0.370468456946553,0.0,0.0,576.53187,40.23779,157.83295,337.95825
2023-04-18 01:00:00,2024-07-17 00:00:00,3.1,4.67968857040642,275.2674109899093,271.7036590613191,0.0009532605722615,0.0861658790980083,0.0,0.0,574.21502,50.47758,164.06068,300.37635
