UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-03-16 00:00:00,944.0,1140.0,4655.0,129.0,1091.0,199.0
2023-03-16 01:00:00,940.0,1140.0,5547.0,99.0,1163.0,203.0
2023-03-16 02:00:00,943.0,1140.0,6613.0,51.0,1067.0,202.0
2023-03-16 03:00:00,944.0,1141.0,6793.0,27.0,952.0,208.0
2023-03-16 04:00:00,945.0,1141.0,6748.0,26.0,768.0,207.0
2023-03-16 05:00:00,949.0,1144.0,6460.0,8.0,472.0,211.0
2023-03-16 06:00:00,1017.0,1144.0,5792.0,0.0,249.0,218.0
2023-03-16 07:00:00,1008.0,1147.0,5211.0,0.0,127.0,212.0
2023-03-16 08:00:00,937.0,1147.0,5016.0,0.0,99.0,220.0
2023-03-16 09:00:00,938.0,1147.0,4918.0,0.0,58.0,213.0
2023-03-16 10:00:00,932.0,1148.0,4955.0,0.0,38.0,217.0
2023-03-16 11:00:00,929.0,1149.0,5219.0,0.0,70.0,216.0
2023-03-16 12:00:00,932.0,1150.0,5897.0,0.0,63.0,214.0
2023-03-16 13:00:00,979.0,1150.0,7525.0,0.0,88.0,212.0
2023-03-16 14:00:00,1038.0,1151.0,8988.0,0.0,130.0,211.0
2023-03-16 15:00:00,1034.0,1150.0,9575.0,7.0,132.0,195.0
2023-03-16 16:00:00,987.0,1150.0,8461.0,75.0,108.0,199.0
2023-03-16 17:00:00,944.0,1147.0,7671.0,122.0,104.0,205.0
2023-03-16 18:00:00,987.0,1146.0,6213.0,130.0,129.0,214.0
2023-03-16 19:00:00,1032.0,1144.0,5415.0,131.0,279.0,212.0
2023-03-16 20:00:00,988.0,1140.0,5006.0,130.0,473.0,211.0
2023-03-16 21:00:00,1026.0,1139.0,4502.0,130.0,589.0,207.0
2023-03-16 22:00:00,981.0,1139.0,4171.0,131.0,696.0,214.0
2023-03-16 23:00:00,980.0,1137.0,3890.0,131.0,758.0,210.0
