UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-12-04 00:00:00,757.0,1149.0,5944.0,8.0,1326.0,115.0
2023-12-04 01:00:00,758.0,1148.0,6448.0,1.0,1324.0,110.0
2023-12-04 02:00:00,759.0,1149.0,6619.0,0.0,1526.0,109.0
2023-12-04 03:00:00,758.0,1149.0,6621.0,0.0,1492.0,111.0
2023-12-04 04:00:00,762.0,1151.0,6448.0,0.0,1389.0,110.0
2023-12-04 05:00:00,758.0,1151.0,6017.0,0.0,1226.0,105.0
2023-12-04 06:00:00,762.0,1150.0,5490.0,0.0,1124.0,109.0
2023-12-04 07:00:00,761.0,1151.0,4784.0,0.0,990.0,109.0
2023-12-04 08:00:00,759.0,1152.0,4391.0,0.0,584.0,108.0
2023-12-04 09:00:00,759.0,1151.0,4311.0,0.0,644.0,103.0
2023-12-04 10:00:00,757.0,1151.0,4151.0,0.0,731.0,105.0
2023-12-04 11:00:00,756.0,1152.0,4195.0,0.0,510.0,105.0
2023-12-04 12:00:00,758.0,1151.0,4372.0,0.0,326.0,102.0
2023-12-04 13:00:00,756.0,1152.0,4688.0,0.0,222.0,105.0
2023-12-04 14:00:00,763.0,1150.0,5359.0,0.0,142.0,108.0
2023-12-04 15:00:00,858.0,1147.0,5687.0,0.0,240.0,116.0
2023-12-04 16:00:00,883.0,1147.0,6157.0,0.0,275.0,123.0
2023-12-04 17:00:00,889.0,1147.0,5942.0,4.0,275.0,118.0
2023-12-04 18:00:00,921.0,1146.0,5719.0,10.0,273.0,117.0
2023-12-04 19:00:00,925.0,1144.0,5573.0,18.0,271.0,113.0
2023-12-04 20:00:00,925.0,1143.0,5472.0,26.0,220.0,111.0
2023-12-04 21:00:00,956.0,1143.0,5332.0,26.0,200.0,110.0
2023-12-04 22:00:00,882.0,1144.0,5270.0,19.0,200.0,115.0
2023-12-04 23:00:00,881.0,1143.0,5352.0,11.0,190.0,116.0
