UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-20 00:00:00,2024-07-17 00:00:00,3.1,4.128382080051841,286.6727223271449,274.5103114158652,632.6435968300095,0.5924215335288863,272.11309,0.0,6502.32105,71.19301,2021.69908,134.7568
2023-06-20 01:00:00,2024-07-17 00:00:00,3.1,2.7899886451563702,283.4695512907168,275.3614174869913,210.24919729901364,0.2338769834026044,269.00215,7.64468,6296.523,57.69059,1959.01845,134.59027
2023-06-20 02:00:00,2024-07-17 00:00:00,3.1,2.7899886451563702,283.4695512907168,275.3614174869913,210.24919729901364,0.2338769834026044,274.72639,17.3501,6393.31066,35.29912,1927.59859,137.95243
2023-06-20 03:00:00,2024-07-17 00:00:00,3.1,2.7899886451563702,283.4695512907168,275.3614174869913,210.24919729901364,0.2338769834026044,284.62899,25.28329,6572.95346,20.4879,1861.24246,138.67688
2023-06-20 04:00:00,2024-07-17 00:00:00,3.1,2.2457291831100283,280.7400276112504,274.74538936775343,106.76410632137188,0.3015590191664808,295.74114,31.92197,6477.91216,9.11958,1752.55681,140.14341
2023-06-20 05:00:00,2024-07-17 00:00:00,3.1,2.2457291831100283,280.7400276112504,274.74538936775343,106.76410632137188,0.3015590191664808,301.95767,33.51575,6160.79735,6.68934,1655.52224,140.36754
2023-06-20 06:00:00,2024-07-17 00:00:00,3.1,2.2457291831100283,280.7400276112504,274.74538936775343,106.76410632137188,0.3015590191664808,309.39728,36.00654,5667.00294,4.82067,1557.17688,142.2358
2023-06-20 07:00:00,2024-07-17 00:00:00,3.1,2.0989538353435777,279.5605240805317,274.3705082091019,0.0,0.0176720897350225,319.48048,46.32927,5221.94438,0.0,1505.2588,140.42443
2023-06-20 08:00:00,2024-07-17 00:00:00,3.1,2.0989538353435777,279.5605240805317,274.3705082091019,0.0,0.0176720897350225,318.09586,39.35213,4853.55502,0.0,1468.94873,142.24769
2023-06-20 09:00:00,2024-07-17 00:00:00,3.1,2.0989538353435777,279.5605240805317,274.3705082091019,0.0,0.0176720897350225,316.74489,33.36978,4675.36209,0.0,1380.95365,141.21725
