UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-07-31 00:00:00,977.0,1130.0,7954.0,122.0,1541.0,153.0
2023-07-31 01:00:00,992.0,1132.0,8427.0,94.0,1591.0,155.0
2023-07-31 02:00:00,993.0,1131.0,8795.0,107.0,1470.0,154.0
2023-07-31 03:00:00,993.0,1130.0,8767.0,57.0,1276.0,149.0
2023-07-31 04:00:00,987.0,1131.0,8071.0,28.0,1278.0,148.0
2023-07-31 05:00:00,864.0,1130.0,7331.0,15.0,1422.0,151.0
2023-07-31 06:00:00,902.0,1132.0,6655.0,0.0,1473.0,151.0
2023-07-31 07:00:00,905.0,1132.0,5859.0,6.0,1409.0,153.0
2023-07-31 08:00:00,908.0,1134.0,4786.0,0.0,1051.0,152.0
2023-07-31 09:00:00,908.0,1135.0,4234.0,0.0,853.0,153.0
2023-07-31 10:00:00,910.0,1139.0,4184.0,0.0,948.0,149.0
2023-07-31 11:00:00,909.0,1142.0,4131.0,0.0,1060.0,147.0
2023-07-31 12:00:00,911.0,1142.0,3941.0,0.0,1037.0,151.0
2023-07-31 13:00:00,917.0,1141.0,4355.0,0.0,849.0,161.0
2023-07-31 14:00:00,1007.0,1143.0,4980.0,23.0,650.0,163.0
2023-07-31 15:00:00,1012.0,1142.0,5043.0,96.0,517.0,164.0
2023-07-31 16:00:00,1027.0,1141.0,5403.0,131.0,365.0,161.0
2023-07-31 17:00:00,1026.0,1141.0,6230.0,129.0,254.0,158.0
2023-07-31 18:00:00,1026.0,1138.0,6490.0,135.0,210.0,162.0
2023-07-31 19:00:00,1011.0,1138.0,6687.0,131.0,177.0,156.0
2023-07-31 20:00:00,1005.0,1136.0,6974.0,135.0,170.0,157.0
2023-07-31 21:00:00,996.0,1133.0,7562.0,135.0,214.0,156.0
2023-07-31 22:00:00,991.0,1132.0,7945.0,134.0,274.0,154.0
2023-07-31 23:00:00,983.0,1129.0,8356.0,133.0,402.0,158.0
