Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
42936,2023-11-25 00:00:00,2024-07-17 00:00:00,3.1,47.12,947.0,1146.0,6955.0,29.0,51.0,151.0
42937,2023-11-25 01:00:00,2024-07-17 00:00:00,3.1,41.72,947.0,1146.0,8223.0,2.0,48.0,154.0
42938,2023-11-25 02:00:00,2024-07-17 00:00:00,3.1,40.16,949.0,1148.0,8680.0,27.0,16.0,156.0
42939,2023-11-25 03:00:00,2024-07-17 00:00:00,3.1,40.18,946.0,1150.0,8691.0,0.0,15.0,157.0
42940,2023-11-25 04:00:00,2024-07-17 00:00:00,3.1,40.02,948.0,1150.0,8699.0,25.0,16.0,155.0
42941,2023-11-25 05:00:00,2024-07-17 00:00:00,3.1,41.51,948.0,1150.0,8327.0,18.0,13.0,156.0
42942,2023-11-25 06:00:00,2024-07-17 00:00:00,3.1,43.08,942.0,1150.0,7924.0,0.0,12.0,157.0
42943,2023-11-25 07:00:00,2024-07-17 00:00:00,3.1,41.27,827.0,1151.0,7361.0,0.0,3.0,149.0
42944,2023-11-25 08:00:00,2024-07-17 00:00:00,3.1,43.28,828.0,1152.0,6914.0,0.0,2.0,148.0
42945,2023-11-25 09:00:00,2024-07-17 00:00:00,3.1,46.34,921.0,1153.0,6942.0,0.0,4.0,146.0
42946,2023-11-25 10:00:00,2024-07-17 00:00:00,3.1,47.04,925.0,1153.0,6837.0,0.0,11.0,147.0
42947,2023-11-25 11:00:00,2024-07-17 00:00:00,3.1,46.76,928.0,1153.0,6881.0,12.0,8.0,145.0
42948,2023-11-25 12:00:00,2024-07-17 00:00:00,3.1,45.99,933.0,1152.0,7062.0,0.0,4.0,143.0
42949,2023-11-25 13:00:00,2024-07-17 00:00:00,3.1,47.49,1025.0,1153.0,7422.0,0.0,7.0,146.0
42950,2023-11-25 14:00:00,2024-07-17 00:00:00,3.1,45.13,1023.0,1153.0,7980.0,0.0,4.0,151.0
42951,2023-11-25 15:00:00,2024-07-17 00:00:00,3.1,38.42,932.0,1152.0,9066.0,0.0,4.0,156.0
42952,2023-11-25 16:00:00,2024-07-17 00:00:00,3.1,37.61,958.0,1151.0,9545.0,8.0,5.0,157.0
42953,2023-11-25 17:00:00,2024-07-17 00:00:00,3.1,37.88,957.0,1152.0,9435.0,56.0,3.0,159.0
42954,2023-11-25 18:00:00,2024-07-17 00:00:00,3.1,37.5,925.0,1150.0,9114.0,85.0,2.0,150.0
42955,2023-11-25 19:00:00,2024-07-17 00:00:00,3.1,39.95,926.0,1147.0,8506.0,85.0,2.0,156.0
42956,2023-11-25 20:00:00,2024-07-17 00:00:00,3.1,41.89,925.0,1146.0,8028.0,68.0,2.0,157.0
42957,2023-11-25 21:00:00,2024-07-17 00:00:00,3.1,43.79,922.0,1147.0,7520.0,70.0,0.0,154.0
42958,2023-11-25 22:00:00,2024-07-17 00:00:00,3.1,44.83,918.0,1145.0,7285.0,83.0,2.0,157.0
42959,2023-11-25 23:00:00,2024-07-17 00:00:00,3.1,45.89,920.0,1144.0,7099.0,81.0,7.0,159.0
