UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-06-02 00:00:00,139.0,0.0,8343.0,75.0,32.0,192.0
2023-06-02 01:00:00,139.0,0.0,8521.0,76.0,47.0,197.0
2023-06-02 02:00:00,138.0,0.0,8807.0,71.0,114.0,198.0
2023-06-02 03:00:00,138.0,0.0,9209.0,44.0,185.0,196.0
2023-06-02 04:00:00,139.0,0.0,8713.0,30.0,362.0,202.0
2023-06-02 05:00:00,139.0,0.0,8056.0,29.0,704.0,197.0
2023-06-02 06:00:00,101.0,0.0,6565.0,0.0,885.0,189.0
2023-06-02 07:00:00,96.0,0.0,6017.0,0.0,1034.0,186.0
2023-06-02 08:00:00,97.0,0.0,5831.0,0.0,1105.0,176.0
2023-06-02 09:00:00,97.0,0.0,5599.0,0.0,1187.0,186.0
2023-06-02 10:00:00,97.0,0.0,5347.0,0.0,1252.0,184.0
2023-06-02 11:00:00,97.0,0.0,5348.0,0.0,1138.0,185.0
2023-06-02 12:00:00,96.0,0.0,5448.0,0.0,1187.0,186.0
2023-06-02 13:00:00,99.0,0.0,5884.0,3.0,1166.0,193.0
2023-06-02 14:00:00,138.0,0.0,7302.0,40.0,1086.0,198.0
2023-06-02 15:00:00,140.0,0.0,7713.0,93.0,949.0,197.0
2023-06-02 16:00:00,138.0,0.0,7993.0,104.0,861.0,196.0
2023-06-02 17:00:00,137.0,0.0,8143.0,106.0,725.0,197.0
2023-06-02 18:00:00,137.0,0.0,8178.0,127.0,566.0,198.0
2023-06-02 19:00:00,137.0,0.0,8259.0,131.0,291.0,196.0
2023-06-02 20:00:00,135.0,0.0,8168.0,135.0,178.0,191.0
2023-06-02 21:00:00,137.0,0.0,8174.0,134.0,194.0,191.0
2023-06-02 22:00:00,145.0,0.0,8346.0,132.0,212.0,192.0
2023-06-02 23:00:00,137.0,0.0,8479.0,132.0,314.0,195.0
