UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-09-28 00:00:00,791.0,1139.0,4919.0,54.0,2261.0,172.0
2023-09-28 01:00:00,861.0,1139.0,5136.0,45.0,2383.0,169.0
2023-09-28 02:00:00,866.0,1142.0,5793.0,19.0,2167.0,172.0
2023-09-28 03:00:00,870.0,1147.0,5928.0,24.0,1897.0,174.0
2023-09-28 04:00:00,865.0,1154.0,5697.0,29.0,1924.0,177.0
2023-09-28 05:00:00,815.0,1157.0,5199.0,28.0,1778.0,175.0
2023-09-28 06:00:00,742.0,1154.0,4046.0,19.0,1617.0,169.0
2023-09-28 07:00:00,743.0,1152.0,3749.0,0.0,1542.0,163.0
2023-09-28 08:00:00,741.0,1151.0,3687.0,0.0,1514.0,165.0
2023-09-28 09:00:00,740.0,1153.0,3643.0,0.0,1307.0,161.0
2023-09-28 10:00:00,741.0,1155.0,3637.0,0.0,1136.0,167.0
2023-09-28 11:00:00,742.0,1154.0,3653.0,0.0,987.0,165.0
2023-09-28 12:00:00,743.0,1154.0,3811.0,0.0,806.0,162.0
2023-09-28 13:00:00,769.0,1155.0,4380.0,0.0,589.0,168.0
2023-09-28 14:00:00,904.0,1154.0,4347.0,1.0,724.0,174.0
2023-09-28 15:00:00,910.0,1155.0,4689.0,18.0,836.0,173.0
2023-09-28 16:00:00,926.0,1154.0,4445.0,90.0,787.0,172.0
2023-09-28 17:00:00,908.0,1151.0,4044.0,111.0,882.0,177.0
2023-09-28 18:00:00,910.0,1149.0,3760.0,126.0,943.0,177.0
2023-09-28 19:00:00,909.0,1146.0,3897.0,124.0,934.0,175.0
2023-09-28 20:00:00,908.0,1144.0,3790.0,89.0,1157.0,174.0
2023-09-28 21:00:00,906.0,1146.0,3546.0,86.0,1515.0,177.0
2023-09-28 22:00:00,908.0,1146.0,4061.0,84.0,1481.0,174.0
2023-09-28 23:00:00,907.0,1144.0,4208.0,98.0,1520.0,174.0
