UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-04-18 00:00:00,888.0,1056.0,4122.0,36.0,232.0,187.0
2023-04-18 01:00:00,890.0,1055.0,4347.0,59.0,460.0,183.0
2023-04-18 02:00:00,895.0,1053.0,4828.0,44.0,565.0,179.0
2023-04-18 03:00:00,897.0,1054.0,5070.0,31.0,482.0,184.0
2023-04-18 04:00:00,882.0,1056.0,5223.0,27.0,410.0,185.0
2023-04-18 05:00:00,900.0,1056.0,4674.0,11.0,643.0,186.0
2023-04-18 06:00:00,899.0,1056.0,4232.0,0.0,687.0,176.0
2023-04-18 07:00:00,896.0,1056.0,3648.0,0.0,916.0,173.0
2023-04-18 08:00:00,876.0,1056.0,3792.0,0.0,1150.0,174.0
2023-04-18 09:00:00,900.0,1054.0,4003.0,0.0,959.0,176.0
2023-04-18 10:00:00,899.0,1054.0,3820.0,0.0,1045.0,174.0
2023-04-18 11:00:00,883.0,564.0,3525.0,0.0,1289.0,170.0
2023-04-18 12:00:00,882.0,458.0,4171.0,0.0,1612.0,169.0
2023-04-18 13:00:00,901.0,438.0,5085.0,0.0,1742.0,177.0
2023-04-18 14:00:00,907.0,425.0,6283.0,2.0,1730.0,183.0
2023-04-18 15:00:00,907.0,418.0,6459.0,26.0,1643.0,184.0
2023-04-18 16:00:00,906.0,414.0,5913.0,75.0,1855.0,183.0
2023-04-18 17:00:00,900.0,413.0,4807.0,57.0,1796.0,187.0
2023-04-18 18:00:00,900.0,418.0,4338.0,67.0,1794.0,181.0
2023-04-18 19:00:00,901.0,423.0,3814.0,72.0,1796.0,186.0
2023-04-18 20:00:00,899.0,428.0,3626.0,67.0,1809.0,179.0
2023-04-18 21:00:00,874.0,424.0,3365.0,88.0,1821.0,183.0
2023-04-18 22:00:00,872.0,422.0,3513.0,109.0,1640.0,183.0
2023-04-18 23:00:00,874.0,430.0,3530.0,91.0,1599.0,185.0
