Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,hydro,solar,wind,other
42888,2023-11-23 00:00:00,2024-07-17 00:00:00,3.1,77.78,914.0,1145.0,7557.0,1.0,68.0,176.0
42889,2023-11-23 01:00:00,2024-07-17 00:00:00,3.1,72.36,920.0,1144.0,8669.0,21.0,74.0,174.0
42890,2023-11-23 02:00:00,2024-07-17 00:00:00,3.1,71.85,916.0,1145.0,8812.0,0.0,77.0,178.0
42891,2023-11-23 03:00:00,2024-07-17 00:00:00,3.1,71.02,920.0,1146.0,9016.0,0.0,76.0,176.0
42892,2023-11-23 04:00:00,2024-07-17 00:00:00,3.1,73.04,932.0,1152.0,8606.0,1.0,65.0,172.0
42893,2023-11-23 05:00:00,2024-07-17 00:00:00,3.1,77.06,953.0,1157.0,7946.0,0.0,76.0,174.0
42894,2023-11-23 06:00:00,2024-07-17 00:00:00,3.1,78.33,934.0,1157.0,7506.0,0.0,66.0,168.0
42895,2023-11-23 07:00:00,2024-07-17 00:00:00,3.1,85.24,948.0,1158.0,6494.0,0.0,61.0,168.0
42896,2023-11-23 08:00:00,2024-07-17 00:00:00,3.1,90.17,943.0,1149.0,5797.0,0.0,46.0,164.0
42897,2023-11-23 09:00:00,2024-07-17 00:00:00,3.1,81.1,803.0,1149.0,6087.0,0.0,59.0,166.0
42898,2023-11-23 10:00:00,2024-07-17 00:00:00,3.1,81.08,799.0,1149.0,6009.0,0.0,57.0,161.0
42899,2023-11-23 11:00:00,2024-07-17 00:00:00,3.1,82.4,799.0,1149.0,5895.0,0.0,43.0,166.0
42900,2023-11-23 12:00:00,2024-07-17 00:00:00,3.1,81.78,799.0,1150.0,6002.0,0.0,34.0,167.0
42901,2023-11-23 13:00:00,2024-07-17 00:00:00,3.1,79.1,801.0,1150.0,6338.0,0.0,49.0,162.0
42902,2023-11-23 14:00:00,2024-07-17 00:00:00,3.1,76.4,799.0,1150.0,6721.0,0.0,80.0,162.0
42903,2023-11-23 15:00:00,2024-07-17 00:00:00,3.1,71.53,798.0,1151.0,7642.0,0.0,107.0,166.0
42904,2023-11-23 16:00:00,2024-07-17 00:00:00,3.1,68.91,801.0,1149.0,8170.0,3.0,123.0,162.0
42905,2023-11-23 17:00:00,2024-07-17 00:00:00,3.1,68.64,818.0,1146.0,8402.0,23.0,123.0,163.0
42906,2023-11-23 18:00:00,2024-07-17 00:00:00,3.1,69.97,871.0,1145.0,8579.0,39.0,105.0,162.0
42907,2023-11-23 19:00:00,2024-07-17 00:00:00,3.1,69.54,833.0,1145.0,8187.0,50.0,224.0,163.0
42908,2023-11-23 20:00:00,2024-07-17 00:00:00,3.1,71.28,831.0,1143.0,7701.0,29.0,317.0,165.0
42909,2023-11-23 21:00:00,2024-07-17 00:00:00,3.1,74.66,831.0,1144.0,6785.0,33.0,443.0,159.0
42910,2023-11-23 22:00:00,2024-07-17 00:00:00,3.1,72.88,828.0,1148.0,6937.0,32.0,609.0,163.0
42911,2023-11-23 23:00:00,2024-07-17 00:00:00,3.1,73.95,834.0,1154.0,6835.0,27.0,561.0,163.0
