UTC time,nat_gas,nuclear,hydro,solar,wind,other
2023-06-25 00:00:00,237.0,1138.0,7087.0,81.0,855.0,130.0
2023-06-25 01:00:00,238.0,1137.0,7508.0,56.0,978.0,131.0
2023-06-25 02:00:00,237.0,1136.0,7617.0,46.0,818.0,127.0
2023-06-25 03:00:00,239.0,1137.0,7697.0,38.0,630.0,129.0
2023-06-25 04:00:00,241.0,1135.0,7383.0,32.0,679.0,130.0
2023-06-25 05:00:00,243.0,1136.0,6900.0,5.0,787.0,131.0
2023-06-25 06:00:00,246.0,1133.0,5813.0,0.0,835.0,119.0
2023-06-25 07:00:00,246.0,1135.0,5160.0,0.0,797.0,136.0
2023-06-25 08:00:00,249.0,1137.0,4627.0,0.0,770.0,159.0
2023-06-25 09:00:00,249.0,1141.0,4446.0,0.0,767.0,160.0
2023-06-25 10:00:00,251.0,1141.0,4318.0,0.0,704.0,161.0
2023-06-25 11:00:00,251.0,1144.0,4338.0,0.0,595.0,158.0
2023-06-25 12:00:00,252.0,1143.0,4320.0,0.0,482.0,156.0
2023-06-25 13:00:00,252.0,1145.0,4278.0,3.0,419.0,159.0
2023-06-25 14:00:00,196.0,1146.0,4140.0,36.0,380.0,157.0
2023-06-25 15:00:00,5.0,1143.0,4252.0,95.0,330.0,157.0
2023-06-25 16:00:00,5.0,1141.0,5483.0,126.0,229.0,156.0
2023-06-25 17:00:00,5.0,1139.0,6046.0,126.0,126.0,158.0
2023-06-25 18:00:00,5.0,1139.0,6465.0,133.0,29.0,149.0
2023-06-25 19:00:00,5.0,1136.0,6549.0,122.0,18.0,160.0
2023-06-25 20:00:00,5.0,1135.0,6803.0,119.0,32.0,157.0
2023-06-25 21:00:00,5.0,1133.0,6790.0,109.0,39.0,160.0
2023-06-25 22:00:00,32.0,1134.0,7162.0,95.0,69.0,157.0
2023-06-25 23:00:00,95.0,1133.0,7000.0,99.0,128.0,153.0
