Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
39096,2023-06-18 00:00:00,274.55,81.0,48.0,0.0,0.0,88.0,73.0,1.0
39097,2023-06-18 01:00:00,280.05,82.0,48.0,0.0,4.0,83.0,70.0,1.0
39098,2023-06-18 02:00:00,262.72,82.0,48.0,0.0,22.0,87.0,67.0,1.0
39099,2023-06-18 03:00:00,248.26,84.0,48.0,0.0,56.0,77.0,65.0,1.0
39100,2023-06-18 04:00:00,220.23,83.0,47.0,0.0,107.0,70.0,60.0,1.0
39101,2023-06-18 05:00:00,194.6,87.0,48.0,0.0,170.0,72.0,56.0,1.0
39102,2023-06-18 06:00:00,164.42,92.0,49.0,0.0,257.0,84.0,56.0,1.0
39103,2023-06-18 07:00:00,132.33,87.0,49.0,0.0,347.0,102.0,55.0,1.0
39104,2023-06-18 08:00:00,112.87,87.0,47.0,0.0,418.0,137.0,55.0,1.0
39105,2023-06-18 09:00:00,105.54,86.0,48.0,0.0,431.0,171.0,56.0,1.0
39106,2023-06-18 10:00:00,104.21,87.0,49.0,0.0,441.0,181.0,55.0,1.0
39107,2023-06-18 11:00:00,103.38,86.0,47.0,0.0,434.0,182.0,56.0,1.0
39108,2023-06-18 12:00:00,107.03,86.0,48.0,0.0,416.0,175.0,56.0,1.0
39109,2023-06-18 13:00:00,115.47,87.0,46.0,0.0,358.0,177.0,56.0,1.0
39110,2023-06-18 14:00:00,135.31,87.0,41.0,0.0,256.0,160.0,60.0,1.0
39111,2023-06-18 15:00:00,153.47,84.0,25.0,0.0,156.0,151.0,63.0,1.0
39112,2023-06-18 16:00:00,197.77,84.0,21.0,0.0,75.0,117.0,67.0,1.0
39113,2023-06-18 17:00:00,251.17,89.0,22.0,0.0,33.0,89.0,70.0,1.0
39114,2023-06-18 18:00:00,286.79,86.0,21.0,0.0,12.0,67.0,70.0,1.0
39115,2023-06-18 19:00:00,306.96,87.0,23.0,0.0,2.0,59.0,73.0,1.0
39116,2023-06-18 20:00:00,291.63,86.0,22.0,0.0,0.0,72.0,73.0,1.0
39117,2023-06-18 21:00:00,293.26,85.0,22.0,0.0,0.0,69.0,73.0,1.0
39118,2023-06-18 22:00:00,302.07,86.0,21.0,0.0,0.0,66.0,70.0,1.0
39119,2023-06-18 23:00:00,304.66,86.0,26.0,0.0,0.0,69.0,66.0,1.0
