Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
42000,2023-10-17 00:00:00,2024-07-17 00:00:00,3.1,226.58,48.0,42.0,1.0,0.0,188.0,69.0,2.0
42001,2023-10-17 01:00:00,2024-07-17 00:00:00,3.1,243.48,64.0,41.0,1.0,0.0,201.0,72.0,2.0
42002,2023-10-17 02:00:00,2024-07-17 00:00:00,3.1,339.2,151.0,41.0,1.0,0.0,215.0,79.0,2.0
42003,2023-10-17 03:00:00,2024-07-17 00:00:00,3.1,363.49,162.0,41.0,1.0,0.0,191.0,91.0,2.0
42004,2023-10-17 04:00:00,2024-07-17 00:00:00,3.1,377.53,161.0,43.0,1.0,1.0,168.0,98.0,2.0
42005,2023-10-17 05:00:00,2024-07-17 00:00:00,3.1,413.25,193.0,39.0,1.0,22.0,136.0,103.0,2.0
42006,2023-10-17 06:00:00,2024-07-17 00:00:00,3.1,412.38,265.0,36.0,1.0,121.0,114.0,114.0,2.0
42007,2023-10-17 07:00:00,2024-07-17 00:00:00,3.1,358.69,268.0,43.0,1.0,253.0,102.0,115.0,2.0
42008,2023-10-17 08:00:00,2024-07-17 00:00:00,3.1,316.7,265.0,42.0,1.0,357.0,114.0,107.0,2.0
42009,2023-10-17 09:00:00,2024-07-17 00:00:00,3.1,310.99,268.0,43.0,1.0,370.0,124.0,111.0,2.0
42010,2023-10-17 10:00:00,2024-07-17 00:00:00,3.1,321.79,262.0,44.0,1.0,342.0,115.0,87.0,2.0
42011,2023-10-17 11:00:00,2024-07-17 00:00:00,3.1,346.03,256.0,44.0,1.0,298.0,93.0,62.0,2.0
42012,2023-10-17 12:00:00,2024-07-17 00:00:00,3.1,371.7,254.0,44.0,1.0,245.0,80.0,74.0,2.0
42013,2023-10-17 13:00:00,2024-07-17 00:00:00,3.1,450.4,253.0,44.0,1.0,119.0,61.0,92.0,2.0
42014,2023-10-17 14:00:00,2024-07-17 00:00:00,3.1,535.98,245.0,44.0,1.0,21.0,51.0,99.0,2.0
42015,2023-10-17 15:00:00,2024-07-17 00:00:00,3.1,565.22,257.0,43.0,1.0,1.0,51.0,99.0,2.0
42016,2023-10-17 16:00:00,2024-07-17 00:00:00,3.1,552.05,255.0,43.0,1.0,3.0,58.0,101.0,2.0
42017,2023-10-17 17:00:00,2024-07-17 00:00:00,3.1,553.11,235.0,44.0,1.0,1.0,49.0,101.0,2.0
42018,2023-10-17 18:00:00,2024-07-17 00:00:00,3.1,560.87,229.0,44.0,1.0,0.0,41.0,101.0,2.0
42019,2023-10-17 19:00:00,2024-07-17 00:00:00,3.1,581.74,223.0,42.0,1.0,0.0,26.0,97.0,2.0
42020,2023-10-17 20:00:00,2024-07-17 00:00:00,3.1,586.65,224.0,41.0,1.0,0.0,22.0,99.0,2.0
42021,2023-10-17 21:00:00,2024-07-17 00:00:00,3.1,583.98,217.0,42.0,1.0,0.0,22.0,97.0,2.0
42022,2023-10-17 22:00:00,2024-07-17 00:00:00,3.1,602.32,215.0,42.0,1.0,0.0,17.0,85.0,2.0
42023,2023-10-17 23:00:00,2024-07-17 00:00:00,3.1,598.13,220.0,42.0,1.0,0.0,29.0,73.0,2.0
