UTC time,coal,nat_gas,hydro,solar,wind,biomass,unknown
2023-07-05 00:00:00,180.0,47.0,0.0,0.0,181.0,50.0,2.0
2023-07-05 01:00:00,180.0,48.0,0.0,3.0,181.0,46.0,2.0
2023-07-05 02:00:00,180.0,47.0,0.0,16.0,178.0,43.0,2.0
2023-07-05 03:00:00,179.0,50.0,0.0,42.0,191.0,41.0,2.0
2023-07-05 04:00:00,190.0,52.0,0.0,107.0,206.0,41.0,2.0
2023-07-05 05:00:00,216.0,50.0,0.0,204.0,219.0,42.0,2.0
2023-07-05 06:00:00,182.0,51.0,0.0,264.0,231.0,41.0,2.0
2023-07-05 07:00:00,178.0,51.0,0.0,293.0,234.0,41.0,2.0
2023-07-05 08:00:00,179.0,51.0,0.0,300.0,220.0,41.0,2.0
2023-07-05 09:00:00,179.0,51.0,0.0,278.0,236.0,41.0,2.0
2023-07-05 10:00:00,176.0,52.0,0.0,282.0,260.0,41.0,2.0
2023-07-05 11:00:00,172.0,51.0,0.0,298.0,253.0,41.0,2.0
2023-07-05 12:00:00,178.0,52.0,0.0,286.0,237.0,41.0,2.0
2023-07-05 13:00:00,174.0,53.0,0.0,286.0,217.0,41.0,2.0
2023-07-05 14:00:00,174.0,53.0,0.0,244.0,173.0,43.0,2.0
2023-07-05 15:00:00,214.0,54.0,0.0,174.0,133.0,49.0,2.0
2023-07-05 16:00:00,219.0,56.0,0.0,84.0,101.0,53.0,2.0
2023-07-05 17:00:00,219.0,56.0,0.0,31.0,73.0,57.0,2.0
2023-07-05 18:00:00,221.0,54.0,0.0,12.0,54.0,57.0,2.0
2023-07-05 19:00:00,218.0,52.0,0.0,2.0,44.0,61.0,2.0
2023-07-05 20:00:00,207.0,49.0,0.0,0.0,37.0,60.0,2.0
2023-07-05 21:00:00,201.0,51.0,0.0,0.0,43.0,59.0,2.0
2023-07-05 22:00:00,174.0,48.0,0.0,0.0,31.0,56.0,2.0
2023-07-05 23:00:00,172.0,47.0,0.0,0.0,27.0,53.0,2.0
