Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
38976,2023-06-13 00:00:00,549.92,252.0,50.0,1.0,0.0,30.0,49.0,2.0
38977,2023-06-13 01:00:00,586.85,300.0,50.0,0.0,4.0,19.0,47.0,2.0
38978,2023-06-13 02:00:00,570.62,300.0,50.0,0.0,20.0,18.0,44.0,2.0
38979,2023-06-13 03:00:00,549.98,335.0,52.0,1.0,46.0,18.0,46.0,2.0
38980,2023-06-13 04:00:00,486.49,367.0,53.0,0.0,126.0,21.0,47.0,2.0
38981,2023-06-13 05:00:00,409.43,402.0,52.0,0.0,257.0,31.0,52.0,2.0
38982,2023-06-13 06:00:00,351.58,408.0,53.0,0.0,380.0,46.0,52.0,2.0
38983,2023-06-13 07:00:00,319.04,408.0,53.0,0.0,465.0,58.0,51.0,2.0
38984,2023-06-13 08:00:00,295.42,382.0,53.0,0.0,506.0,63.0,47.0,2.0
38985,2023-06-13 09:00:00,293.76,388.0,55.0,0.0,523.0,66.0,43.0,2.0
38986,2023-06-13 10:00:00,288.75,379.0,55.0,0.0,526.0,67.0,43.0,2.0
38987,2023-06-13 11:00:00,287.72,373.0,55.0,0.0,518.0,66.0,46.0,2.0
38988,2023-06-13 12:00:00,300.12,390.0,54.0,0.0,496.0,66.0,50.0,2.0
38989,2023-06-13 13:00:00,322.64,398.0,54.0,0.0,436.0,58.0,55.0,2.0
38990,2023-06-13 14:00:00,362.84,399.0,55.0,0.0,332.0,48.0,59.0,2.0
38991,2023-06-13 15:00:00,432.28,397.0,53.0,0.0,200.0,32.0,62.0,2.0
38992,2023-06-13 16:00:00,520.13,384.0,53.0,0.0,83.0,18.0,61.0,2.0
38993,2023-06-13 17:00:00,574.76,401.0,54.0,0.0,32.0,16.0,62.0,2.0
38994,2023-06-13 18:00:00,595.58,398.0,47.0,0.0,12.0,18.0,62.0,2.0
38995,2023-06-13 19:00:00,598.42,387.0,43.0,0.0,1.0,25.0,62.0,2.0
38996,2023-06-13 20:00:00,597.32,384.0,46.0,0.0,0.0,26.0,61.0,2.0
38997,2023-06-13 21:00:00,585.3,337.0,45.0,0.0,0.0,23.0,61.0,2.0
38998,2023-06-13 22:00:00,579.96,324.0,43.0,0.0,0.0,27.0,58.0,2.0
38999,2023-06-13 23:00:00,570.3,300.0,45.0,0.0,0.0,30.0,54.0,2.0
