Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,biomass,unknown
35832,2023-02-02 00:00:00,2024-07-17 00:00:00,3.1,582.15,208.0,61.0,1.0,0.0,31.0,73.0,1.0
35833,2023-02-02 01:00:00,2024-07-17 00:00:00,3.1,559.05,205.0,64.0,1.0,0.0,45.0,73.0,1.0
35834,2023-02-02 02:00:00,2024-07-17 00:00:00,3.1,530.48,205.0,67.0,1.0,0.0,65.0,75.0,1.0
35835,2023-02-02 03:00:00,2024-07-17 00:00:00,3.1,517.88,208.0,63.0,1.0,0.0,79.0,72.0,1.0
35836,2023-02-02 04:00:00,2024-07-17 00:00:00,3.1,534.85,277.0,65.0,1.0,0.0,98.0,80.0,1.0
35837,2023-02-02 05:00:00,2024-07-17 00:00:00,3.1,589.25,384.0,65.0,1.0,0.0,86.0,89.0,1.0
35838,2023-02-02 06:00:00,2024-07-17 00:00:00,3.1,589.67,390.0,64.0,1.0,0.0,85.0,94.0,1.0
35839,2023-02-02 07:00:00,2024-07-17 00:00:00,3.1,579.33,387.0,63.0,1.0,3.0,92.0,95.0,1.0
35840,2023-02-02 08:00:00,2024-07-17 00:00:00,3.1,569.9,379.0,65.0,1.0,10.0,93.0,94.0,1.0
35841,2023-02-02 09:00:00,2024-07-17 00:00:00,3.1,565.24,400.0,66.0,1.0,21.0,97.0,95.0,1.0
35842,2023-02-02 10:00:00,2024-07-17 00:00:00,3.1,566.9,400.0,66.0,1.0,28.0,89.0,94.0,1.0
35843,2023-02-02 11:00:00,2024-07-17 00:00:00,3.1,559.9,394.0,66.0,1.0,31.0,92.0,94.0,1.0
35844,2023-02-02 12:00:00,2024-07-17 00:00:00,3.1,570.87,407.0,63.0,1.0,26.0,89.0,95.0,1.0
35845,2023-02-02 13:00:00,2024-07-17 00:00:00,3.1,575.09,394.0,61.0,1.0,13.0,92.0,93.0,1.0
35846,2023-02-02 14:00:00,2024-07-17 00:00:00,3.1,582.67,394.0,66.0,1.0,2.0,91.0,96.0,1.0
35847,2023-02-02 15:00:00,2024-07-17 00:00:00,3.1,580.67,394.0,67.0,1.0,0.0,95.0,96.0,1.0
35848,2023-02-02 16:00:00,2024-07-17 00:00:00,3.1,581.77,395.0,68.0,1.0,0.0,94.0,96.0,1.0
35849,2023-02-02 17:00:00,2024-07-17 00:00:00,3.1,578.57,393.0,66.0,1.0,0.0,99.0,93.0,1.0
35850,2023-02-02 18:00:00,2024-07-17 00:00:00,3.1,589.03,391.0,66.0,1.0,0.0,87.0,92.0,1.0
35851,2023-02-02 19:00:00,2024-07-17 00:00:00,3.1,594.02,388.0,66.0,1.0,0.0,81.0,91.0,1.0
35852,2023-02-02 20:00:00,2024-07-17 00:00:00,3.1,591.95,367.0,66.0,1.0,0.0,75.0,91.0,1.0
35853,2023-02-02 21:00:00,2024-07-17 00:00:00,3.1,605.07,368.0,67.0,1.0,0.0,60.0,94.0,1.0
35854,2023-02-02 22:00:00,2024-07-17 00:00:00,3.1,586.19,277.0,66.0,1.0,0.0,50.0,82.0,1.0
35855,2023-02-02 23:00:00,2024-07-17 00:00:00,3.1,580.21,264.0,65.0,1.0,0.0,54.0,75.0,1.0
