UTC time,creation_time (UTC),version,forecasted_avg_carbon_intensity
2023-08-12T00:00:00.000000000,2023-08-13 18:27:37,3.0,471.20483
2023-08-12T01:00:00.000000000,2023-08-13 18:27:37,3.0,474.98954
2023-08-12T02:00:00.000000000,2023-08-13 18:27:37,3.0,483.24933
2023-08-12T03:00:00.000000000,2023-08-13 18:27:37,3.0,491.36491
2023-08-12T04:00:00.000000000,2023-08-13 18:27:37,3.0,494.73458
2023-08-12T05:00:00.000000000,2023-08-13 18:27:37,3.0,492.50255
2023-08-12T06:00:00.000000000,2023-08-13 18:27:37,3.0,486.0708
2023-08-12T07:00:00.000000000,2023-08-13 18:27:37,3.0,469.99249
2023-08-12T08:00:00.000000000,2023-08-13 18:27:37,3.0,454.89815
2023-08-12T09:00:00.000000000,2023-08-13 18:27:37,3.0,440.01685
2023-08-12T10:00:00.000000000,2023-08-13 18:27:37,3.0,430.56368
2023-08-12T11:00:00.000000000,2023-08-13 18:27:37,3.0,428.71365
2023-08-12T12:00:00.000000000,2023-08-13 18:27:37,3.0,433.35148
2023-08-12T13:00:00.000000000,2023-08-13 18:27:37,3.0,443.29099
2023-08-12T14:00:00.000000000,2023-08-13 18:27:37,3.0,456.11391
2023-08-12T15:00:00.000000000,2023-08-13 18:27:37,3.0,471.35867
2023-08-12T16:00:00.000000000,2023-08-13 18:27:37,3.0,483.64253
2023-08-12T17:00:00.000000000,2023-08-13 18:27:37,3.0,492.32938
2023-08-12T18:00:00.000000000,2023-08-13 18:27:37,3.0,494.79021
2023-08-12T19:00:00.000000000,2023-08-13 18:27:37,3.0,491.51961
2023-08-12T20:00:00.000000000,2023-08-13 18:27:37,3.0,485.99856
2023-08-12T21:00:00.000000000,2023-08-13 18:27:37,3.0,478.11066
2023-08-12T22:00:00.000000000,2023-08-13 18:27:37,3.0,470.06109
2023-08-12T23:00:00.000000000,2023-08-13 18:27:37,3.0,465.87572
2023-08-13T00:00:00.000000000,2023-08-13 18:27:37,3.0,444.7125
2023-08-13T01:00:00.000000000,2023-08-13 18:27:37,3.0,445.48806
2023-08-13T02:00:00.000000000,2023-08-13 18:27:37,3.0,447.41281
2023-08-13T03:00:00.000000000,2023-08-13 18:27:37,3.0,449.66608
2023-08-13T04:00:00.000000000,2023-08-13 18:27:37,3.0,449.30757
2023-08-13T05:00:00.000000000,2023-08-13 18:27:37,3.0,446.28616
2023-08-13T06:00:00.000000000,2023-08-13 18:27:37,3.0,442.17761
2023-08-13T07:00:00.000000000,2023-08-13 18:27:37,3.0,432.2183
2023-08-13T08:00:00.000000000,2023-08-13 18:27:37,3.0,422.23926
2023-08-13T09:00:00.000000000,2023-08-13 18:27:37,3.0,411.73745
2023-08-13T10:00:00.000000000,2023-08-13 18:27:37,3.0,403.50887
2023-08-13T11:00:00.000000000,2023-08-13 18:27:37,3.0,399.04916
2023-08-13T12:00:00.000000000,2023-08-13 18:27:37,3.0,398.40139
2023-08-13T13:00:00.000000000,2023-08-13 18:27:37,3.0,401.69711
2023-08-13T14:00:00.000000000,2023-08-13 18:27:37,3.0,408.18431
2023-08-13T15:00:00.000000000,2023-08-13 18:27:37,3.0,418.14731
2023-08-13T16:00:00.000000000,2023-08-13 18:27:37,3.0,427.37296
2023-08-13T17:00:00.000000000,2023-08-13 18:27:37,3.0,435.80906
2023-08-13T18:00:00.000000000,2023-08-13 18:27:37,3.0,442.02437
2023-08-13T19:00:00.000000000,2023-08-13 18:27:37,3.0,445.35005
2023-08-13T20:00:00.000000000,2023-08-13 18:27:37,3.0,447.52623
2023-08-13T21:00:00.000000000,2023-08-13 18:27:37,3.0,447.35113
2023-08-13T22:00:00.000000000,2023-08-13 18:27:37,3.0,446.41494
2023-08-13T23:00:00.000000000,2023-08-13 18:27:37,3.0,446.19344
2023-08-14T00:00:00.000000000,2023-08-13 18:27:37,3.0,434.78575
2023-08-14T01:00:00.000000000,2023-08-13 18:27:37,3.0,434.01061
2023-08-14T02:00:00.000000000,2023-08-13 18:27:37,3.0,432.86541
2023-08-14T03:00:00.000000000,2023-08-13 18:27:37,3.0,432.97436
2023-08-14T04:00:00.000000000,2023-08-13 18:27:37,3.0,432.50462
2023-08-14T05:00:00.000000000,2023-08-13 18:27:37,3.0,431.85975
2023-08-14T06:00:00.000000000,2023-08-13 18:27:37,3.0,433.50211
2023-08-14T07:00:00.000000000,2023-08-13 18:27:37,3.0,433.06852
2023-08-14T08:00:00.000000000,2023-08-13 18:27:37,3.0,433.47967
2023-08-14T09:00:00.000000000,2023-08-13 18:27:37,3.0,434.12208
2023-08-14T10:00:00.000000000,2023-08-13 18:27:37,3.0,434.21454
2023-08-14T11:00:00.000000000,2023-08-13 18:27:37,3.0,434.2934
2023-08-14T12:00:00.000000000,2023-08-13 18:27:37,3.0,433.77719
2023-08-14T13:00:00.000000000,2023-08-13 18:27:37,3.0,432.96216
2023-08-14T14:00:00.000000000,2023-08-13 18:27:37,3.0,431.91442
2023-08-14T15:00:00.000000000,2023-08-13 18:27:37,3.0,431.93189
2023-08-14T16:00:00.000000000,2023-08-13 18:27:37,3.0,430.94773
2023-08-14T17:00:00.000000000,2023-08-13 18:27:37,3.0,429.81511
2023-08-14T18:00:00.000000000,2023-08-13 18:27:37,3.0,429.45291
2023-08-14T19:00:00.000000000,2023-08-13 18:27:37,3.0,428.60051
