UTC time,forecasted_avg_carbon_intensity
2023-08-05T00:00:00.000000000,469.49983
2023-08-05T01:00:00.000000000,474.8957
2023-08-05T02:00:00.000000000,485.72744
2023-08-05T03:00:00.000000000,495.78874
2023-08-05T04:00:00.000000000,500.04965
2023-08-05T05:00:00.000000000,496.99723
2023-08-05T06:00:00.000000000,488.40703
2023-08-05T07:00:00.000000000,468.71792
2023-08-05T08:00:00.000000000,450.5618
2023-08-05T09:00:00.000000000,433.21972
2023-08-05T10:00:00.000000000,423.40989
2023-08-05T11:00:00.000000000,422.85353
2023-08-05T12:00:00.000000000,430.42716
2023-08-05T13:00:00.000000000,444.35755
2023-08-05T14:00:00.000000000,460.83028
2023-08-05T15:00:00.000000000,479.14602
2023-08-05T16:00:00.000000000,493.20852
2023-08-05T17:00:00.000000000,502.20199
2023-08-05T18:00:00.000000000,503.24342
2023-08-05T19:00:00.000000000,498.00224
2023-08-05T20:00:00.000000000,490.47165
2023-08-05T21:00:00.000000000,481.26341
2023-08-05T22:00:00.000000000,472.33035
2023-08-05T23:00:00.000000000,467.94124
2023-08-06T00:00:00.000000000,436.6086
2023-08-06T01:00:00.000000000,437.42398
2023-08-06T02:00:00.000000000,440.09283
2023-08-06T03:00:00.000000000,443.60108
2023-08-06T04:00:00.000000000,444.69649
2023-08-06T05:00:00.000000000,442.82069
2023-08-06T06:00:00.000000000,439.32469
2023-08-06T07:00:00.000000000,429.1829
2023-08-06T08:00:00.000000000,418.18485
2023-08-06T09:00:00.000000000,406.07832
2023-08-06T10:00:00.000000000,396.26219
2023-08-06T11:00:00.000000000,390.40952
2023-08-06T12:00:00.000000000,388.75414
2023-08-06T13:00:00.000000000,391.71491
2023-08-06T14:00:00.000000000,398.57037
2023-08-06T15:00:00.000000000,409.53356
2023-08-06T16:00:00.000000000,420.1793
2023-08-06T17:00:00.000000000,430.03316
2023-08-06T18:00:00.000000000,437.43704
2023-08-06T19:00:00.000000000,441.57861
2023-08-06T20:00:00.000000000,444.01625
2023-08-06T21:00:00.000000000,443.53829
2023-08-06T22:00:00.000000000,441.8206
2023-08-06T23:00:00.000000000,440.68493
2023-08-07T00:00:00.000000000,430.59783
2023-08-07T01:00:00.000000000,430.27515
2023-08-07T02:00:00.000000000,429.64319
2023-08-07T03:00:00.000000000,430.09045
2023-08-07T04:00:00.000000000,429.61329
2023-08-07T05:00:00.000000000,428.71391
2023-08-07T06:00:00.000000000,429.69418
2023-08-07T07:00:00.000000000,428.22759
2023-08-07T08:00:00.000000000,427.53424
2023-08-07T09:00:00.000000000,427.03222
2023-08-07T10:00:00.000000000,426.35836
2023-08-07T11:00:00.000000000,426.16832
2023-08-07T12:00:00.000000000,426.01689
2023-08-07T13:00:00.000000000,425.97885
2023-08-07T14:00:00.000000000,425.92372
2023-08-07T15:00:00.000000000,426.87535
2023-08-07T16:00:00.000000000,426.67917
2023-08-07T17:00:00.000000000,426.11289
2023-08-07T18:00:00.000000000,425.92869
2023-08-07T19:00:00.000000000,425.03935
2023-08-07T20:00:00.000000000,425.84353
2023-08-07T21:00:00.000000000,426.67993
2023-08-07T22:00:00.000000000,427.92949
2023-08-07T23:00:00.000000000,429.79431
2023-08-08T00:00:00.000000000,433.79101
2023-08-08T01:00:00.000000000,433.10572
2023-08-08T02:00:00.000000000,431.98747
2023-08-08T03:00:00.000000000,432.0259
2023-08-08T04:00:00.000000000,431.37124
2023-08-08T05:00:00.000000000,430.52676
2023-08-08T06:00:00.000000000,431.87552
2023-08-08T07:00:00.000000000,430.87796
2023-08-08T08:00:00.000000000,430.74435
2023-08-08T09:00:00.000000000,430.83496
2023-08-08T10:00:00.000000000,430.60247
2023-08-08T11:00:00.000000000,430.65064
2023-08-08T12:00:00.000000000,430.54529
2023-08-08T13:00:00.000000000,430.26376
2023-08-08T14:00:00.000000000,429.6792
2023-08-08T15:00:00.000000000,429.98137
2023-08-08T16:00:00.000000000,429.06776
2023-08-08T17:00:00.000000000,428.00223
2023-08-08T18:00:00.000000000,427.6527
2023-08-08T19:00:00.000000000,426.93771
2023-08-08T20:00:00.000000000,428.2069
2023-08-08T21:00:00.000000000,429.5963
2023-08-08T22:00:00.000000000,431.33914
2023-08-08T23:00:00.000000000,433.48913
