datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-06 00:00:00,2.7085057855783394,294.3837828590675,290.8651968247016,4.391983521494787,0.7316817171065259,18239.98255,56332.14191,32608.64329,239.99324,3048.08689,10526.19023,2769.03993,1250.14421
2023-08-06 01:00:00,2.7085057855783394,294.3837828590675,290.8651968247016,4.391983521494787,0.7316817171065259,17571.62689,54934.85003,32618.22752,248.82906,1833.07176,5663.26986,3059.00002,1377.33668
2023-08-06 02:00:00,2.7085057855783394,294.3837828590675,290.8651968247016,4.391983521494787,0.7316817171065259,17049.46957,52726.61607,32569.8994,248.68911,1070.26511,1082.93997,3305.63993,1485.52653
2023-08-06 03:00:00,2.7085057855783394,294.3837828590675,290.8651968247016,4.391983521494787,0.7316817171065259,16392.01953,47495.01481,32572.81331,253.63151,632.51314,0.01,3504.50003,1572.75753
2023-08-06 04:00:00,2.5363125628205987,293.1100838445722,290.4914986374788,4.391983521494787,0.7316817171065259,15651.55717,42166.4902,32615.61769,253.22554,479.63775,0.0,3602.1101,1615.57468
2023-08-06 05:00:00,2.5363125628205987,293.1100838445722,290.4914986374788,4.391983521494787,0.7316817171065259,15142.98051,37132.99201,32623.93645,264.41433,471.91144,0.0,3621.84996,1624.23367
2023-08-06 06:00:00,2.5363125628205987,293.1100838445722,290.4914986374788,4.391983521494787,0.7316817171065259,14661.11327,31512.88727,32562.2391,270.39023,762.58352,0.0,3567.25999,1600.28751
2023-08-06 07:00:00,2.3867395394038127,292.38098261058417,290.2826559074241,2.1960209910418302,1.2948679000551575,14129.18118,28694.55183,32618.7248,274.21894,710.64776,0.0,3533.90999,1585.65836
2023-08-06 08:00:00,2.3867395394038127,292.38098261058417,290.2826559074241,2.1960209910418302,1.2948679000551575,13764.66553,30287.16768,32618.17151,260.70866,844.54094,0.0,3362.03007,1510.26235
2023-08-06 09:00:00,2.3867395394038127,292.38098261058417,290.2826559074241,2.1960209910418302,1.2948679000551575,13239.25054,30398.8599,32562.63806,272.27075,917.44645,0.0,3168.28996,1425.27727
2023-08-06 10:00:00,2.370403320037429,293.62620767015795,290.8620041878313,0.0,1.6624114381542985,13478.03573,31875.69714,32515.90921,274.68864,846.74922,0.0,2947.65988,1328.49676
2023-08-06 11:00:00,2.370403320037429,293.62620767015795,290.8620041878313,0.0,1.6624114381542985,13885.83058,34888.79422,32533.82249,262.81555,303.80313,0.0,2702.53988,1220.97363
2023-08-06 12:00:00,2.370403320037429,293.62620767015795,290.8620041878313,0.0,1.6624114381542985,14293.8969,38926.2369,32547.98735,261.1127,388.03808,0.21,2422.37998,1098.08006
2023-08-06 13:00:00,3.219595759569902,298.3778704497871,291.49322369955803,16.53268131694984,1.900028273557582,14752.78936,44363.03636,32552.82977,263.14112,589.42996,1387.66996,2089.36994,952.00352
2023-08-06 14:00:00,3.219595759569902,298.3778704497871,291.49322369955803,16.53268131694984,1.900028273557582,15497.73073,47982.44507,32516.94491,281.73752,752.42753,6374.76017,1692.89995,778.08993
2023-08-06 15:00:00,3.219595759569902,298.3778704497871,291.49322369955803,16.53268131694984,1.900028273557582,16132.68881,50245.88868,32471.90108,271.05651,981.21921,11021.6401,1277.91997,596.05686
2023-08-06 16:00:00,3.707546085467024,301.0566712626791,291.5515289352728,384.7943753856513,2.037896374036253,16885.50347,51232.06813,32535.02852,282.45824,1677.18459,12681.98976,947.28001,451.01995
2023-08-06 17:00:00,3.707546085467024,301.0566712626791,291.5515289352728,384.7943753856513,2.037896374036253,17993.08237,53771.84565,32535.24572,274.52586,2735.23071,13302.74017,741.03,360.54734
2023-08-06 18:00:00,3.707546085467024,301.0566712626791,291.5515289352728,384.7943753856513,2.037896374036253,18555.63251,54530.66638,32525.3837,251.18015,3528.58212,13611.16011,677.32003,332.60064
2023-08-06 19:00:00,3.918923473971857,300.7603198635301,291.99013822231984,530.275440407172,2.312508760683345,18997.46071,55509.31675,32568.84083,240.27459,3937.11487,13705.42985,788.48999,381.3659
2023-08-06 20:00:00,3.918923473971857,300.7603198635301,291.99013822231984,530.275440407172,2.312508760683345,19096.42979,55317.49876,32603.69342,230.13027,4644.09352,13682.03039,1051.17999,496.59621
2023-08-06 21:00:00,3.918923473971857,300.7603198635301,291.99013822231984,530.275440407172,2.312508760683345,19269.92255,56061.59764,32545.62102,234.71632,4914.57493,13547.40006,1428.05,661.91216
2023-08-06 22:00:00,3.1699001628027457,297.42174487271,292.9038284073082,555.2554451599883,2.8051389191774283,19150.5317,56058.85289,32540.84834,231.0193,4728.31225,13167.4197,1890.03001,864.56204
2023-08-06 23:00:00,3.1699001628027457,297.42174487271,292.9038284073082,555.2554451599883,2.8051389191774283,18786.33656,56313.23241,32537.76295,213.73482,4157.39635,12442.30008,2364.91991,1072.87491
2023-08-07 00:00:00,3.1699001628027457,297.42174487271,292.9038284073082,555.2554451599883,2.8051389191774283,18401.78388,50758.58945,32512.60206,239.99324,2794.44521,5017.78859,1334.49963,1058.0054
2023-08-07 01:00:00,3.2161802727064006,294.9588362541179,292.4453446503253,385.80350627439424,3.959147734751861,17693.2981,48531.14585,32522.19315,248.82906,1864.96595,3314.87347,1235.1187,1086.66814
2023-08-07 02:00:00,3.2161802727064006,294.9588362541179,292.4453446503253,385.80350627439424,3.959147734751861,17129.93296,46268.34233,32476.87153,248.68911,1303.8502,1209.54106,1165.7634,1088.96842
2023-08-07 03:00:00,3.2161802727064006,294.9588362541179,292.4453446503253,385.80350627439424,3.959147734751861,16440.76555,41852.83996,32480.49991,253.63151,1059.82039,0.0,1230.99917,1082.95622
2023-08-07 04:00:00,3.2996042727898645,294.09760868582134,292.49695890917224,3.6628608495931294,5.376595024309156,15500.74087,37889.9576,32523.05738,253.22554,978.53502,0.0,1176.10164,1067.09885
2023-08-07 05:00:00,3.2996042727898645,294.09760868582134,292.49695890917224,3.6628608495931294,5.376595024309156,14964.60007,33929.1998,32531.30411,264.41433,720.10304,193.59187,1167.75778,1083.58254
2023-08-07 06:00:00,3.2996042727898645,294.09760868582134,292.49695890917224,3.6628608495931294,5.376595024309156,14491.81521,30084.32548,32469.54389,270.39023,634.98055,627.46296,999.97282,1081.01537
2023-08-07 07:00:00,3.380976165829085,293.58061804196313,292.46404959991594,1.8315164284207708,6.550349068281518,14051.61642,28480.50642,32526.02501,274.21894,479.46909,302.16892,965.11743,1039.87358
2023-08-07 08:00:00,3.380976165829085,293.58061804196313,292.46404959991594,1.8315164284207708,6.550349068281518,13988.11863,30331.2844,32525.09563,260.70866,572.67149,0.0,912.37248,1026.99929
2023-08-07 09:00:00,3.380976165829085,293.58061804196313,292.46404959991594,1.8315164284207708,6.550349068281518,13768.59283,30277.37119,32470.76935,272.27075,832.23312,0.0,912.2274,976.43351
2023-08-07 10:00:00,3.673757186906254,294.1514145401284,292.85127343190425,0.0,7.570326765987287,14299.02452,30999.19383,32424.13767,274.68864,1027.64107,48.19084,829.47288,933.19059
2023-08-07 11:00:00,3.673757186906254,294.1514145401284,292.85127343190425,0.0,7.570326765987287,15138.69766,32915.21301,32442.35274,262.81555,793.04996,674.27776,941.75795,844.82202
2023-08-07 12:00:00,3.673757186906254,294.1514145401284,292.85127343190425,0.0,7.570326765987287,15821.78291,35808.20642,32455.91974,261.1127,1086.31526,1263.6539,920.9938,814.74107
2023-08-07 13:00:00,4.942619945869555,297.9023020385871,292.90796317834986,12.260261993623502,8.556484316397686,16384.18593,39996.18914,32460.9542,263.14112,1363.01022,1659.6388,922.39633,780.39474
2023-08-07 14:00:00,4.942619945869555,297.9023020385871,292.90796317834986,12.260261993623502,8.556484316397686,17269.83197,43373.27679,32425.21453,281.73752,1650.16913,2032.87948,729.79756,777.22031
2023-08-07 15:00:00,4.942619945869555,297.9023020385871,292.90796317834986,12.260261993623502,8.556484316397686,17807.674,45989.26728,32380.85316,271.05651,1723.47805,3564.75438,899.65259,747.58691
2023-08-07 16:00:00,5.71220200310824,300.052552837192,292.96868923818374,325.22867910844855,9.11781261779199,18303.3881,48003.83533,32443.18268,282.45824,1865.02925,5945.06125,765.05743,781.73657
