,UTC time,carbon_intensity,biomass,coal,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
26,2019-01-02 02:00:00+00:00,177.27,20602,31195,4.24908165332332,272.543300255691,269.020988290337,0,0.050781415687871
27,2019-01-02 03:00:00+00:00,179.52,20532,31654,4.24908165332332,272.543300255691,269.020988290337,0,0.050781415687871
28,2019-01-02 04:00:00+00:00,179.67,20778,32044,4.26273896293147,272.63930225456,269.24218191291,0,0.118029010660484
29,2019-01-02 05:00:00+00:00,180.19,21964,33082,4.26273896293147,272.63930225456,269.24218191291,0,0.118029010660484
30,2019-01-02 06:00:00+00:00,188.3,22060,37401,4.26273896293147,272.63930225456,269.24218191291,0,0.118029010660484
31,2019-01-02 07:00:00+00:00,202.24,22198,42858,4.40641949690894,273.614672375792,269.568253275433,23.3553335608977,0.067319326066088
32,2019-01-02 08:00:00+00:00,221.06,22246,49720,4.40641949690894,273.614672375792,269.568253275433,23.3553335608977,0.067319326066088
33,2019-01-02 09:00:00+00:00,233.62,22310,55842,4.40641949690894,273.614672375792,269.568253275433,23.3553335608977,0.067319326066088
34,2019-01-02 10:00:00+00:00,229.37,22315,56713,4.83708202354663,275.303182663578,269.613964402851,92.1654218212282,0.184332194927068
35,2019-01-02 11:00:00+00:00,227.22,22374,57733,4.83708202354663,275.303182663578,269.613964402851,92.1654218212282,0.184332194927068
36,2019-01-02 12:00:00+00:00,225.91,22427,56999,4.83708202354663,275.303182663578,269.613964402851,92.1654218212282,0.184332194927068
37,2019-01-02 13:00:00+00:00,231.64,22397,57102,3.94113266974369,274.385310383277,270.070817792116,101.375903819077,0.124150011642612
38,2019-01-02 14:00:00+00:00,257.14,22496,63157,3.94113266974369,274.385310383277,270.070817792116,101.375903819077,0.124150011642612
39,2019-01-02 15:00:00+00:00,293.39,22499,73156,3.94113266974369,274.385310383277,270.070817792116,101.375903819077,0.124150011642612
40,2019-01-02 16:00:00+00:00,319.7,22436,82045,3.65961244696822,273.293444563605,270.454161783455,51.3639149827239,0.321070423738369
41,2019-01-02 17:00:00+00:00,331.73,22505,85035,3.65961244696822,273.293444563605,270.454161783455,51.3639149827239,0.321070423738369
42,2019-01-02 18:00:00+00:00,344.46,22547,87052,3.65961244696822,273.293444563605,270.454161783455,51.3639149827239,0.321070423738369
43,2019-01-02 19:00:00+00:00,354.83,22521,87728,3.22960106436304,273.006232538568,270.641728180803,0,0.192958927041771
44,2019-01-02 20:00:00+00:00,365.16,22430,88941,3.22960106436304,273.006232538568,270.641728180803,0,0.192958927041771
45,2019-01-02 21:00:00+00:00,366.63,22418,85946,3.22960106436304,273.006232538568,270.641728180803,0,0.192958927041771
46,2019-01-02 22:00:00+00:00,371.46,22197,84583,3.30517518130642,272.991780292201,271.004557515908,0,0.34420638795474
47,2019-01-02 23:00:00+00:00,369.04,22081,80479,3.30517518130642,272.991780292201,271.004557515908,0,0.34420638795474
48,2019-01-03 00:00:00+00:00,367.28,21940,79743,3.30517518130642,272.991780292201,271.004557515908,0,0.34420638795474
49,2019-01-03 01:00:00+00:00,370.32,21926,81146,3.54991173396134,272.477752451835,270.829458202255,0,0.055890173775501
50,2019-01-03 02:00:00+00:00,374.69,21906,82426,3.54991173396134,272.477752451835,270.829458202255,0,0.055890173775501
51,2019-01-03 03:00:00+00:00,369.82,21884,81577,3.54991173396134,272.477752451835,270.829458202255,0,0.055890173775501
52,2019-01-03 04:00:00+00:00,365.3,21915,81346,4.17210949997157,272.757592132252,271.190329325537,0,0.102303399816679
53,2019-01-03 05:00:00+00:00,375.32,21840,87818,4.17210949997157,272.757592132252,271.190329325537,0,0.102303399816679
54,2019-01-03 06:00:00+00:00,392.73,21916,96931,4.17210949997157,272.757592132252,271.190329325537,0,0.102303399816679
55,2019-01-03 07:00:00+00:00,399.54,22091,101207,4.86156899423766,274.074146068356,271.990209674252,15.4144039308116,0.112779715129371
56,2019-01-03 08:00:00+00:00,407.04,22194,106130,4.86156899423766,274.074146068356,271.990209674252,15.4144039308116,0.112779715129371
57,2019-01-03 09:00:00+00:00,413.85,22220,110718,4.86156899423766,274.074146068356,271.990209674252,15.4144039308116,0.112779715129371
58,2019-01-03 10:00:00+00:00,421.59,22236,113858,5.44224729405371,275.499286932717,272.689279150648,55.1267604920202,0.414624067888426
59,2019-01-03 11:00:00+00:00,428.8,22313,115327,5.44224729405371,275.499286932717,272.689279150648,55.1267604920202,0.414624067888426
60,2019-01-03 12:00:00+00:00,439.85,22317,116719,5.44224729405371,275.499286932717,272.689279150648,55.1267604920202,0.414624067888426
61,2019-01-03 13:00:00+00:00,449.65,22170,115553,5.29549674381322,275.389457372678,273.218896552486,62.2282286712011,0.290309229448807
62,2019-01-03 14:00:00+00:00,462.15,22225,114793,5.29549674381322,275.389457372678,273.218896552486,62.2282286712011,0.290309229448807
63,2019-01-03 15:00:00+00:00,472.37,22350,115881,5.29549674381322,275.389457372678,273.218896552486,62.2282286712011,0.290309229448807
64,2019-01-03 16:00:00+00:00,470.71,22344,117379,5.31755119343413,275.257680744543,273.685833298731,31.9403590753922,0.706858172576262
65,2019-01-03 17:00:00+00:00,461.68,22393,115978,5.31755119343413,275.257680744543,273.685833298731,31.9403590753922,0.706858172576262
66,2019-01-03 18:00:00+00:00,457.79,22431,114238,5.31755119343413,275.257680744543,273.685833298731,31.9403590753922,0.706858172576262
67,2019-01-03 19:00:00+00:00,460.66,22393,115378,5.53861917114497,275.698445638438,274.371486979595,0,0.373497630019892
68,2019-01-03 20:00:00+00:00,464.11,22364,117084,5.53861917114497,275.698445638438,274.371486979595,0,0.373497630019892
69,2019-01-03 21:00:00+00:00,469.51,22346,115922,5.53861917114497,275.698445638438,274.371486979595,0,0.373497630019892
70,2019-01-03 22:00:00+00:00,471.17,22267,112412,5.82665335735478,276.132719609011,274.935601915025,0,0.932798961393073
71,2019-01-03 23:00:00+00:00,462.18,22167,103762,5.82665335735478,276.132719609011,274.935601915025,0,0.932798961393073
72,2019-01-04 00:00:00+00:00,452.02,21927,99281,5.82665335735478,276.132719609011,274.935601915025,0,0.932798961393073
73,2019-01-04 01:00:00+00:00,435.08,21970,96843,6.50437382981186,276.161579862366,274.885190372841,0,1.0275129746481
74,2019-01-04 02:00:00+00:00,421.65,22039,95395,6.50437382981186,276.161579862366,274.885190372841,0,1.0275129746481
75,2019-01-04 03:00:00+00:00,405.69,21989,93956,6.50437382981186,276.161579862366,274.885190372841,0,1.0275129746481
76,2019-01-04 04:00:00+00:00,392.52,22015,92154,6.62121991782445,276.647731095186,275.29070590518,0,2.50968101349833
77,2019-01-04 05:00:00+00:00,383,21976,92240,6.62121991782445,276.647731095186,275.29070590518,0,2.50968101349833
78,2019-01-04 06:00:00+00:00,378.89,21951,94257,6.62121991782445,276.647731095186,275.29070590518,0,2.50968101349833
79,2019-01-04 07:00:00+00:00,374.54,22060,98457,6.37463708139937,277.156754164615,275.822480606398,6.73455813512226,1.40041077196049
80,2019-01-04 08:00:00+00:00,370.6,22177,99078,6.37463708139937,277.156754164615,275.822480606398,6.73455813512226,1.40041077196049
81,2019-01-04 09:00:00+00:00,362.61,22138,98489,6.37463708139937,277.156754164615,275.822480606398,6.73455813512226,1.40041077196049
82,2019-01-04 10:00:00+00:00,353.35,22173,97881,5.99253137408938,277.780971046062,276.26969659378,29.455326051718,2.58189740108256
83,2019-01-04 11:00:00+00:00,344.32,22149,97872,5.99253137408938,277.780971046062,276.26969659378,29.455326051718,2.58189740108256
84,2019-01-04 12:00:00+00:00,334.31,22164,96207,5.99253137408938,277.780971046062,276.26969659378,29.455326051718,2.58189740108256
85,2019-01-04 13:00:00+00:00,330.63,22123,94858,5.14797433488409,277.543486518642,276.290556688914,33.0964111913277,0.926471556829283
86,2019-01-04 14:00:00+00:00,338.55,22105,96276,5.14797433488409,277.543486518642,276.290556688914,33.0964111913277,0.926471556829283
87,2019-01-04 15:00:00+00:00,342.12,22102,96563,5.14797433488409,277.543486518642,276.290556688914,33.0964111913277,0.926471556829283
88,2019-01-04 16:00:00+00:00,343.31,22099,98479,4.5408543384171,277.085291487197,276.059660468207,16.7274945379038,1.81916877003272
89,2019-01-04 17:00:00+00:00,342.14,22187,98579,4.5408543384171,277.085291487197,276.059660468207,16.7274945379038,1.81916877003272
90,2019-01-04 18:00:00+00:00,337.72,22301,95363,4.5408543384171,277.085291487197,276.059660468207,16.7274945379038,1.81916877003272
91,2019-01-04 19:00:00+00:00,328.98,22297,88898,4.02045481411969,276.697080903513,275.699793093321,0,0.775373713007284
92,2019-01-04 20:00:00+00:00,321.38,22239,84541,4.02045481411969,276.697080903513,275.699793093321,0,0.775373713007284
93,2019-01-04 21:00:00+00:00,307.94,22224,77799,4.02045481411969,276.697080903513,275.699793093321,0,0.775373713007284
94,2019-01-04 22:00:00+00:00,294.7,22094,72024,3.79360927727157,276.291195610624,275.328305919765,0,1.60208009687926
95,2019-01-04 23:00:00+00:00,269.32,22063,61930,3.79360927727157,276.291195610624,275.328305919765,0,1.60208009687926
96,2019-01-05 00:00:00+00:00,247.88,21964,54645,3.79360927727157,276.291195610624,275.328305919765,0,1.60208009687926
97,2019-01-05 01:00:00+00:00,238.07,21903,51079,3.96527382364223,275.818602581352,274.537287640805,0,0.781419480876553
98,2019-01-05 02:00:00+00:00,231.73,21835,49636,3.96527382364223,275.818602581352,274.537287640805,0,0.781419480876553
99,2019-01-05 03:00:00+00:00,223.65,21741,47738,3.96527382364223,275.818602581352,274.537287640805,0,0.781419480876553
100,2019-01-05 04:00:00+00:00,222.28,21760,47630,3.43036151359295,275.384738014223,274.144257903711,0,1.43468697982869
101,2019-01-05 05:00:00+00:00,227.78,21679,49885,3.43036151359295,275.384738014223,274.144257903711,0,1.43468697982869
102,2019-01-05 06:00:00+00:00,236.2,21757,53588,3.43036151359295,275.384738014223,274.144257903711,0,1.43468697982869
103,2019-01-05 07:00:00+00:00,258.96,21840,61537,3.281829390009,275.704499289787,274.234568137547,15.7278534704681,0.463120185188998
104,2019-01-05 08:00:00+00:00,277.93,22037,68540,3.281829390009,275.704499289787,274.234568137547,15.7278534704681,0.463120185188998
105,2019-01-05 09:00:00+00:00,297.33,21905,77180,3.281829390009,275.704499289787,274.234568137547,15.7278534704681,0.463120185188998
106,2019-01-05 10:00:00+00:00,312.96,21869,83332,3.51875899815887,276.737934938925,274.513170689676,61.6765064818903,0.820936905001713
107,2019-01-05 11:00:00+00:00,320.58,21917,85723,3.51875899815887,276.737934938925,274.513170689676,61.6765064818903,0.820936905001713
108,2019-01-05 12:00:00+00:00,328.26,21969,87163,3.51875899815887,276.737934938925,274.513170689676,61.6765064818903,0.820936905001713
109,2019-01-05 13:00:00+00:00,336.31,22007,88949,3.19634165407395,276.2372149084,274.630804899339,67.3217164626873,0.255424186844285
110,2019-01-05 14:00:00+00:00,346.21,22021,89442,3.19634165407395,276.2372149084,274.630804899339,67.3217164626873,0.255424186844285
111,2019-01-05 15:00:00+00:00,353.74,22131,89398,3.19634165407395,276.2372149084,274.630804899339,67.3217164626873,0.255424186844285
112,2019-01-05 16:00:00+00:00,360.95,22171,91348,3.0823478023538,275.754420764795,274.471104252301,33.9742437842639,0.514852117980223
113,2019-01-05 17:00:00+00:00,366.22,22177,93285,3.0823478023538,275.754420764795,274.471104252301,33.9742437842639,0.514852117980223
114,2019-01-05 18:00:00+00:00,363.89,22268,92114,3.0823478023538,275.754420764795,274.471104252301,33.9742437842639,0.514852117980223
115,2019-01-05 19:00:00+00:00,365.51,22221,90529,3.00276331763508,275.655048222853,274.611357080092,0,0.27962474741417
116,2019-01-05 20:00:00+00:00,360.62,22103,87475,3.00276331763508,275.655048222853,274.611357080092,0,0.27962474741417
117,2019-01-05 21:00:00+00:00,355.12,22028,82404,3.00276331763508,275.655048222853,274.611357080092,0,0.27962474741417
118,2019-01-05 22:00:00+00:00,356.61,21990,80467,2.97926488089527,275.482032156601,274.622348175164,0,0.583379441419016
119,2019-01-05 23:00:00+00:00,352.56,21858,76750,2.97926488089527,275.482032156601,274.622348175164,0,0.583379441419016
120,2019-01-06 00:00:00+00:00,352.41,21823,75205,2.97926488089527,275.482032156601,274.622348175164,0,0.583379441419016
121,2019-01-06 01:00:00+00:00,362.85,21795,77213,3.13721864134376,275.444086318215,274.477113132777,0,0.231377256874879
122,2019-01-06 02:00:00+00:00,372.69,21763,78823,3.13721864134376,275.444086318215,274.477113132777,0,0.231377256874879
123,2019-01-06 03:00:00+00:00,373.95,21862,77911,3.13721864134376,275.444086318215,274.477113132777,0,0.231377256874879
124,2019-01-06 04:00:00+00:00,376.83,21847,76934,3.18154410980112,275.363310571944,274.438459853217,0,0.52149665103784
125,2019-01-06 05:00:00+00:00,386.36,21885,79201,3.18154410980112,275.363310571944,274.438459853217,0,0.52149665103784
126,2019-01-06 06:00:00+00:00,402.04,21894,81011,3.18154410980112,275.363310571944,274.438459853217,0,0.52149665103784
127,2019-01-06 07:00:00+00:00,421.01,21858,87334,3.32065768821529,275.947334317309,274.784387521997,13.1561607152604,0.272875846406856
128,2019-01-06 08:00:00+00:00,429.18,21911,90311,3.32065768821529,275.947334317309,274.784387521997,13.1561607152604,0.272875846406856
129,2019-01-06 09:00:00+00:00,439.4,21940,94662,3.32065768821529,275.947334317309,274.784387521997,13.1561607152604,0.272875846406856
130,2019-01-06 10:00:00+00:00,442.58,21984,97980,3.92476700491332,277.092676079367,275.332518784416,54.8606458837952,0.585053290949017
131,2019-01-06 11:00:00+00:00,447.72,22064,101764,3.92476700491332,277.092676079367,275.332518784416,54.8606458837952,0.585053290949017
132,2019-01-06 12:00:00+00:00,447.78,22124,103113,3.92476700491332,277.092676079367,275.332518784416,54.8606458837952,0.585053290949017
133,2019-01-06 13:00:00+00:00,446.81,22046,102500,4.3519787691253,276.810672177572,275.462148390139,66.0385340962273,0.318128770014849
134,2019-01-06 14:00:00+00:00,453.68,22053,102744,4.3519787691253,276.810672177572,275.462148390139,66.0385340962273,0.318128770014849
135,2019-01-06 15:00:00+00:00,462.09,22086,106265,4.3519787691253,276.810672177572,275.462148390139,66.0385340962273,0.318128770014849
136,2019-01-06 16:00:00+00:00,461.35,22129,108620,5.51760903662818,276.491474235976,275.307394328357,33.6351799719185,0.927652501156739
137,2019-01-06 17:00:00+00:00,455.84,22162,110103,5.51760903662818,276.491474235976,275.307394328357,33.6351799719185,0.927652501156739
138,2019-01-06 18:00:00+00:00,451.67,22185,110409,5.51760903662818,276.491474235976,275.307394328357,33.6351799719185,0.927652501156739
139,2019-01-06 19:00:00+00:00,449,22191,109944,6.72521773460635,276.792497160025,275.258990233149,0,1.0918722309215
140,2019-01-06 20:00:00+00:00,450.67,22108,108346,6.72521773460635,276.792497160025,275.258990233149,0,1.0918722309215
141,2019-01-06 21:00:00+00:00,447.89,22125,106722,6.72521773460635,276.792497160025,275.258990233149,0,1.0918722309215
142,2019-01-06 22:00:00+00:00,446.43,22053,105394,7.60771012589674,277.180787852797,275.229828554429,0,2.59986132006941
143,2019-01-06 23:00:00+00:00,441.34,22052,102469,7.60771012589674,277.180787852797,275.229828554429,0,2.59986132006941
144,2019-01-07 00:00:00+00:00,434.88,21938,100014,7.60771012589674,277.180787852797,275.229828554429,0,2.59986132006941
145,2019-01-07 01:00:00+00:00,430.28,21904,98095,8.14187382222163,276.976909363569,274.925751800768,0,1.26558974103043
146,2019-01-07 02:00:00+00:00,425.39,21929,96662,8.14187382222163,276.976909363569,274.925751800768,0,1.26558974103043
147,2019-01-07 03:00:00+00:00,424.36,21900,95950,8.14187382222163,276.976909363569,274.925751800768,0,1.26558974103043
148,2019-01-07 04:00:00+00:00,428.19,21887,99309,8.44658952652921,277.47819196116,275.283826910271,0,2.49565608065087
149,2019-01-07 05:00:00+00:00,439.51,21894,107508,8.44658952652921,277.47819196116,275.283826910271,0,2.49565608065087
150,2019-01-07 06:00:00+00:00,457.07,21895,116190,8.44658952652921,277.47819196116,275.283826910271,0,2.49565608065087
151,2019-01-07 07:00:00+00:00,471.78,22062,120844,8.69466574823141,277.891445708198,275.380984165505,9.84393016663258,1.1877952931445
152,2019-01-07 08:00:00+00:00,478.19,21983,122457,8.69466574823141,277.891445708198,275.380984165505,9.84393016663258,1.1877952931445
153,2019-01-07 09:00:00+00:00,477.98,22008,123118,8.69466574823141,277.891445708198,275.380984165505,9.84393016663258,1.1877952931445
154,2019-01-07 10:00:00+00:00,467.92,22059,123297,9.07344083312897,278.181589884765,275.128206363517,38.7472225484414,2.31933554036849
155,2019-01-07 11:00:00+00:00,451.96,21768,122859,9.07344083312897,278.181589884765,275.128206363517,38.7472225484414,2.31933554036849
156,2019-01-07 12:00:00+00:00,434.87,21457,120447,9.07344083312897,278.181589884765,275.128206363517,38.7472225484414,2.31933554036849
157,2019-01-07 13:00:00+00:00,425.95,21436,119202,9.10590881341831,277.573724169058,274.353008892552,49.2796728362469,1.05071451562595
158,2019-01-07 14:00:00+00:00,420.25,21332,117988,9.10590881341831,277.573724169058,274.353008892552,49.2796728362469,1.05071451562595
159,2019-01-07 15:00:00+00:00,411.28,21357,116325,9.10590881341831,277.573724169058,274.353008892552,49.2796728362469,1.05071451562595
160,2019-01-07 16:00:00+00:00,395.06,21472,114384,8.77668823992103,276.818858075086,273.645155585042,25.1116843054127,2.11001277651341
161,2019-01-07 17:00:00+00:00,377.39,21491,111844,8.77668823992103,276.818858075086,273.645155585042,25.1116843054127,2.11001277651341
162,2019-01-07 18:00:00+00:00,349.9,21611,103993,8.77668823992103,276.818858075086,273.645155585042,25.1116843054127,2.11001277651341
163,2019-01-07 19:00:00+00:00,307.44,21531,86686,8.44550842828657,276.223167446288,273.042086198715,0,1.00847877200024
164,2019-01-07 20:00:00+00:00,262.54,21518,69960,8.44550842828657,276.223167446288,273.042086198715,0,1.00847877200024
165,2019-01-07 21:00:00+00:00,238.56,21429,60879,8.44550842828657,276.223167446288,273.042086198715,0,1.00847877200024
166,2019-01-07 22:00:00+00:00,217.06,21373,50733,8.34623473532999,275.651384200284,272.461629827542,0,1.99702997158812
167,2019-01-07 23:00:00+00:00,200.5,21382,45115,8.34623473532999,275.651384200284,272.461629827542,0,1.99702997158812
168,2019-01-08 00:00:00+00:00,189.6,21612,41820,8.34623473532999,275.651384200284,272.461629827542,0,1.99702997158812
169,2019-01-08 01:00:00+00:00,184.61,21500,40070,7.95678728455071,275.03807044687,272.192945472552,0,1.00713913852784
170,2019-01-08 02:00:00+00:00,185.28,21543,39958,7.95678728455071,275.03807044687,272.192945472552,0,1.00713913852784
171,2019-01-08 03:00:00+00:00,185.21,21543,40008,7.95678728455071,275.03807044687,272.192945472552,0,1.00713913852784
172,2019-01-08 04:00:00+00:00,190.7,21546,41426,7.41506527940016,274.496941027035,271.733805611572,0,2.00390436876772
173,2019-01-08 05:00:00+00:00,202.24,21584,45910,7.41506527940016,274.496941027035,271.733805611572,0,2.00390436876772
174,2019-01-08 06:00:00+00:00,216.97,21597,53709,7.41506527940016,274.496941027035,271.733805611572,0,2.00390436876772
175,2019-01-08 07:00:00+00:00,232.94,21623,62320,7.25993571233233,274.437484241808,271.546974850744,16.4920654089488,0.691354684087792
176,2019-01-08 08:00:00+00:00,235.59,21905,64238,7.25993571233233,274.437484241808,271.546974850744,16.4920654089488,0.691354684087792
177,2019-01-08 09:00:00+00:00,226.63,22153,62256,7.25993571233233,274.437484241808,271.546974850744,16.4920654089488,0.691354684087792
178,2019-01-08 10:00:00+00:00,219.47,22159,59976,7.56037359179827,274.996562514177,271.375435406461,67.5526052579982,1.38815301280893
179,2019-01-08 11:00:00+00:00,214.76,22120,58339,7.56037359179827,274.996562514177,271.375435406461,67.5526052579982,1.38815301280893
180,2019-01-08 12:00:00+00:00,211.72,22206,57563,7.56037359179827,274.996562514177,271.375435406461,67.5526052579982,1.38815301280893
181,2019-01-08 13:00:00+00:00,211.97,22266,56854,6.63730551306614,274.407026505413,271.212431151688,84.2569800673696,0.674482039973373
182,2019-01-08 14:00:00+00:00,216.12,22307,57233,6.63730551306614,274.407026505413,271.212431151688,84.2569800673696,0.674482039973373
183,2019-01-08 15:00:00+00:00,221.13,22312,58915,6.63730551306614,274.407026505413,271.212431151688,84.2569800673696,0.674482039973373
184,2019-01-08 16:00:00+00:00,222.24,22498,59436,6.14479666056589,273.615864929561,271.012564478029,42.826014956845,1.36334723576335
185,2019-01-08 17:00:00+00:00,225.98,22591,60955,6.14479666056589,273.615864929561,271.012564478029,42.826014956845,1.36334723576335
186,2019-01-08 18:00:00+00:00,225.02,22539,60282,6.14479666056589,273.615864929561,271.012564478029,42.826014956845,1.36334723576335
187,2019-01-08 19:00:00+00:00,219.01,22494,57382,5.53360693688901,273.216539089818,270.928015854971,0,0.610908328616306
188,2019-01-08 20:00:00+00:00,213.19,22493,54542,5.53360693688901,273.216539089818,270.928015854971,0,0.610908328616306
189,2019-01-08 21:00:00+00:00,207.21,22462,51148,5.53360693688901,273.216539089818,270.928015854971,0,0.610908328616306
190,2019-01-08 22:00:00+00:00,200.87,22409,47444,4.90801553801767,272.847175285453,270.779497039178,0,1.17849873766116
191,2019-01-08 23:00:00+00:00,192.6,22282,43029,4.90801553801767,272.847175285453,270.779497039178,0,1.17849873766116
192,2019-01-09 00:00:00+00:00,190.1,21928,41544,4.90801553801767,272.847175285453,270.779497039178,0,1.17849873766116
193,2019-01-09 01:00:00+00:00,192.68,21864,41255,4.03373480396451,272.795744247149,270.801050934958,0,0.40273054122022
194,2019-01-09 02:00:00+00:00,193.44,21899,41221,4.03373480396451,272.795744247149,270.801050934958,0,0.40273054122022
195,2019-01-09 03:00:00+00:00,197.06,21810,42521,4.03373480396451,272.795744247149,270.801050934958,0,0.40273054122022
196,2019-01-09 04:00:00+00:00,208.4,21832,46390,3.55702855330416,272.523422241628,270.571099161385,0,0.827214142627217
197,2019-01-09 05:00:00+00:00,235.36,21871,56275,3.55702855330416,272.523422241628,270.571099161385,0,0.827214142627217
198,2019-01-09 06:00:00+00:00,262.33,21894,69540,3.55702855330416,272.523422241628,270.571099161385,0,0.827214142627217
199,2019-01-09 07:00:00+00:00,284.43,21902,80194,3.45830427750735,273.086852753289,270.640909907148,19.3762283049967,0.358056878192919
200,2019-01-09 08:00:00+00:00,291.64,21984,84458,3.45830427750735,273.086852753289,270.640909907148,19.3762283049967,0.358056878192919
201,2019-01-09 09:00:00+00:00,292.55,21958,84732,3.45830427750735,273.086852753289,270.640909907148,19.3762283049967,0.358056878192919
202,2019-01-09 10:00:00+00:00,288.66,22019,84485,3.42039511925373,274.197383367473,270.799455095534,77.793796358541,0.687536801692674
203,2019-01-09 11:00:00+00:00,287.89,21932,85755,3.42039511925373,274.197383367473,270.799455095534,77.793796358541,0.687536801692674
204,2019-01-09 12:00:00+00:00,286.35,21898,85481,3.42039511925373,274.197383367473,270.799455095534,77.793796358541,0.687536801692674
205,2019-01-09 13:00:00+00:00,288.54,21956,86319,3.07652240164992,273.480474950239,270.730628463835,98.7731446587811,0.25935604580769
206,2019-01-09 14:00:00+00:00,292,21997,85576,3.07652240164992,273.480474950239,270.730628463835,98.7731446587811,0.25935604580769
207,2019-01-09 15:00:00+00:00,301.84,22178,88135,3.07652240164992,273.480474950239,270.730628463835,98.7731446587811,0.25935604580769
208,2019-01-09 16:00:00+00:00,309.37,22284,90704,2.82643719969733,272.249640422747,270.443579312393,50.2078500467124,0.59067982727629
209,2019-01-09 17:00:00+00:00,314.85,22389,91735,2.82643719969733,272.249640422747,270.443579312393,50.2078500467124,0.59067982727629
210,2019-01-09 18:00:00+00:00,316.8,22331,91674,2.82643719969733,272.249640422747,270.443579312393,50.2078500467124,0.59067982727629
211,2019-01-09 19:00:00+00:00,318.43,22353,90352,2.88010950772935,271.700443113468,270.174653262209,0,0.324759354810929
212,2019-01-09 20:00:00+00:00,327.31,22458,90976,2.88010950772935,271.700443113468,270.174653262209,0,0.324759354810929
213,2019-01-09 21:00:00+00:00,336.8,22335,89758,2.88010950772935,271.700443113468,270.174653262209,0,0.324759354810929
214,2019-01-09 22:00:00+00:00,345.4,22148,87642,3.22211908166466,271.497636635685,270.075835502018,0,0.621684557490739
