datetime,coal_actual,avg_coal_production_forecast
2021-01-01T00:00:00.000000000,59650.0,63974.266
2021-01-01T01:00:00.000000000,58544.0,61454.188
2021-01-01T02:00:00.000000000,59581.0,60969.66
2021-01-01T03:00:00.000000000,60936.0,62551.062
2021-01-01T04:00:00.000000000,60471.0,65756.48
2021-01-01T05:00:00.000000000,62505.0,70397.875
2021-01-01T06:00:00.000000000,62900.0,74379.08
2021-01-01T07:00:00.000000000,61970.0,77765.18
2021-01-01T08:00:00.000000000,61789.0,79345.734
2021-01-01T09:00:00.000000000,60630.0,79746.555
2021-01-01T10:00:00.000000000,58186.0,78935.125
2021-01-01T11:00:00.000000000,56751.0,78028.59
2021-01-01T12:00:00.000000000,56321.0,77268.95
2021-01-01T13:00:00.000000000,55948.0,76857.88
2021-01-01T14:00:00.000000000,55950.0,77260.18
2021-01-01T15:00:00.000000000,57482.0,78749.195
2021-01-01T16:00:00.000000000,58806.0,79879.47
2021-01-01T17:00:00.000000000,60488.0,80963.51
2021-01-01T18:00:00.000000000,60258.0,81132.336
2021-01-01T19:00:00.000000000,60179.0,79586.5
2021-01-01T20:00:00.000000000,59293.0,76188.87
2021-01-01T21:00:00.000000000,57401.0,71061.32
2021-01-01T22:00:00.000000000,56526.0,65408.887
2021-01-01T23:00:00.000000000,55887.0,59637.96
2021-01-02T00:00:00.000000000,57091.0,57406.36
2021-01-02T01:00:00.000000000,56819.0,55459.965
2021-01-02T02:00:00.000000000,55453.0,54900.168
2021-01-02T03:00:00.000000000,55237.0,55822.617
2021-01-02T04:00:00.000000000,57090.0,57694.797
2021-01-02T05:00:00.000000000,58554.0,60678.523
2021-01-02T06:00:00.000000000,61173.0,63451.156
2021-01-02T07:00:00.000000000,63322.0,66007.32
2021-01-02T08:00:00.000000000,65687.0,67096.61
2021-01-02T09:00:00.000000000,67399.0,67195.76
2021-01-02T10:00:00.000000000,69300.0,66391.8
2021-01-02T11:00:00.000000000,69722.0,65218.45
2021-01-02T12:00:00.000000000,69536.0,64337.97
2021-01-02T13:00:00.000000000,69659.0,64201.62
2021-01-02T14:00:00.000000000,69746.0,64202.0
2021-01-02T15:00:00.000000000,69570.0,64895.23
2021-01-02T16:00:00.000000000,71028.0,65343.594
2021-01-02T17:00:00.000000000,71460.0,66168.836
2021-01-02T18:00:00.000000000,71822.0,66058.2
2021-01-02T19:00:00.000000000,71179.0,64575.207
2021-01-02T20:00:00.000000000,70355.0,61882.625
2021-01-02T21:00:00.000000000,68290.0,57750.6
2021-01-02T22:00:00.000000000,66203.0,53083.004
2021-01-02T23:00:00.000000000,62735.0,48697.13
2021-01-03T00:00:00.000000000,58638.0,55574.254
2021-01-03T01:00:00.000000000,54442.0,54729.277
2021-01-03T02:00:00.000000000,50146.0,54760.375
2021-01-03T03:00:00.000000000,46617.0,56030.484
2021-01-03T04:00:00.000000000,42861.0,57821.145
2021-01-03T05:00:00.000000000,41563.0,60751.668
2021-01-03T06:00:00.000000000,42629.0,62529.145
2021-01-03T07:00:00.000000000,45090.0,64219.76
2021-01-03T08:00:00.000000000,51139.0,65108.723
2021-01-03T09:00:00.000000000,53607.0,65915.58
2021-01-03T10:00:00.000000000,56855.0,67288.14
2021-01-03T11:00:00.000000000,59072.0,68547.53
2021-01-03T12:00:00.000000000,58925.0,69890.94
2021-01-03T13:00:00.000000000,57692.0,71253.26
2021-01-03T14:00:00.000000000,56587.0,72165.76
2021-01-03T15:00:00.000000000,57153.0,73184.51
2021-01-03T16:00:00.000000000,58592.0,73175.89
2021-01-03T17:00:00.000000000,60803.0,73446.54
2021-01-03T18:00:00.000000000,61429.0,72668.32
2021-01-03T19:00:00.000000000,61136.0,70490.03
2021-01-03T20:00:00.000000000,58110.0,66661.125
2021-01-03T21:00:00.000000000,57338.0,62362.945
2021-01-03T22:00:00.000000000,56006.0,58362.594
2021-01-03T23:00:00.000000000,53890.0,54962.39
2021-01-04T00:00:00.000000000,55461.0,45419.273
2021-01-04T01:00:00.000000000,58960.0,43859.27
2021-01-04T02:00:00.000000000,60577.0,43944.82
2021-01-04T03:00:00.000000000,60877.0,46476.84
2021-01-04T04:00:00.000000000,60991.0,50264.07
2021-01-04T05:00:00.000000000,65325.0,55499.89
2021-01-04T06:00:00.000000000,77320.0,59414.605
2021-01-04T07:00:00.000000000,83154.0,62891.477
2021-01-04T08:00:00.000000000,85468.0,65351.637
2021-01-04T09:00:00.000000000,87274.0,67606.43
2021-01-04T10:00:00.000000000,89682.0,70109.69
2021-01-04T11:00:00.000000000,90316.0,72118.836
2021-01-04T12:00:00.000000000,88106.0,73623.8
2021-01-04T13:00:00.000000000,89270.0,74450.055
2021-01-04T14:00:00.000000000,88915.0,74913.41
2021-01-04T15:00:00.000000000,91525.0,75750.016
2021-01-04T16:00:00.000000000,93600.0,76017.93
2021-01-04T17:00:00.000000000,95031.0,76823.13
2021-01-04T18:00:00.000000000,95082.0,76741.64
2021-01-04T19:00:00.000000000,94854.0,75109.48
2021-01-04T20:00:00.000000000,94330.0,71578.17
2021-01-04T21:00:00.000000000,91951.0,67262.72
2021-01-04T22:00:00.000000000,90498.0,62452.18
2021-01-04T23:00:00.000000000,87845.0,57623.582
2021-01-05T00:00:00.000000000,80533.0,83261.266
2021-01-05T01:00:00.000000000,78649.0,83563.016
2021-01-05T02:00:00.000000000,78427.0,84691.055
2021-01-05T03:00:00.000000000,79136.0,86975.32
2021-01-05T04:00:00.000000000,80969.0,90199.84
2021-01-05T05:00:00.000000000,86207.0,94859.24
2021-01-05T06:00:00.000000000,91599.0,97843.46
2021-01-05T07:00:00.000000000,95655.0,100002.9
2021-01-05T08:00:00.000000000,97768.0,100737.28
2021-01-05T09:00:00.000000000,99682.0,101145.66
2021-01-05T10:00:00.000000000,98964.0,102094.26
2021-01-05T11:00:00.000000000,99759.0,102733.17
2021-01-05T12:00:00.000000000,99990.0,104210.3
2021-01-05T13:00:00.000000000,99945.0,105160.89
2021-01-05T14:00:00.000000000,100086.0,106524.73
2021-01-05T15:00:00.000000000,99415.0,107729.37
2021-01-05T16:00:00.000000000,98247.0,107921.42
2021-01-05T17:00:00.000000000,98246.0,107832.17
2021-01-05T18:00:00.000000000,97907.0,106948.3
2021-01-05T19:00:00.000000000,96973.0,104375.43
2021-01-05T20:00:00.000000000,94186.0,99610.92
2021-01-05T21:00:00.000000000,91570.0,95075.55
2021-01-05T22:00:00.000000000,86976.0,90513.83
2021-01-05T23:00:00.000000000,79840.0,87253.234
2021-01-06T00:00:00.000000000,74399.0,79371.74
