UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-05-28 00:00:00,387.0,2295.0,2630.0,8.0,511.0,85.0,0.0
2023-05-28 01:00:00,405.0,2425.0,2627.0,29.0,433.0,82.0,1.0
2023-05-28 02:00:00,412.0,2920.0,2625.0,154.0,185.0,79.0,24.0
2023-05-28 03:00:00,516.0,3647.0,2627.0,154.0,12.0,66.0,25.0
2023-05-28 04:00:00,525.0,3800.0,2626.0,153.0,0.0,70.0,24.0
2023-05-28 05:00:00,445.0,3724.0,2629.0,154.0,0.0,65.0,4.0
2023-05-28 06:00:00,404.0,4997.0,2627.0,154.0,0.0,50.0,0.0
2023-05-28 07:00:00,395.0,3099.0,2631.0,154.0,0.0,48.0,0.0
2023-05-28 08:00:00,331.0,2206.0,2635.0,103.0,0.0,31.0,0.0
2023-05-28 09:00:00,305.0,2111.0,2634.0,7.0,0.0,27.0,0.0
2023-05-28 10:00:00,305.0,2018.0,2633.0,7.0,0.0,22.0,0.0
2023-05-28 11:00:00,305.0,1752.0,2626.0,7.0,0.0,16.0,5.0
2023-05-28 12:00:00,305.0,1672.0,2624.0,8.0,0.0,14.0,4.0
2023-05-28 13:00:00,305.0,1770.0,2640.0,7.0,18.0,13.0,9.0
2023-05-28 14:00:00,304.0,1269.0,2639.0,8.0,217.0,6.0,0.0
2023-05-28 15:00:00,305.0,916.0,2639.0,7.0,403.0,0.0,0.0
2023-05-28 16:00:00,305.0,941.0,2634.0,8.0,450.0,0.0,0.0
2023-05-28 17:00:00,305.0,988.0,2631.0,7.0,455.0,0.0,0.0
2023-05-28 18:00:00,305.0,1107.0,2631.0,7.0,459.0,0.0,0.0
2023-05-28 19:00:00,305.0,1198.0,2621.0,7.0,468.0,2.0,0.0
2023-05-28 20:00:00,305.0,1463.0,2626.0,7.0,483.0,5.0,0.0
2023-05-28 21:00:00,305.0,1817.0,2627.0,8.0,482.0,16.0,1.0
2023-05-28 22:00:00,306.0,2085.0,2625.0,9.0,487.0,24.0,0.0
2023-05-28 23:00:00,307.0,2508.0,2623.0,40.0,482.0,24.0,0.0
