UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-06-13 00:00:00,305.0,2621.0,4014.0,40.0,652.0,33.0,0.0
2023-06-13 01:00:00,305.0,2901.0,4011.0,52.0,545.0,44.0,1.0
2023-06-13 02:00:00,305.0,3503.0,4010.0,188.0,250.0,50.0,23.0
2023-06-13 03:00:00,305.0,3897.0,4004.0,189.0,15.0,41.0,25.0
2023-06-13 04:00:00,305.0,3771.0,4002.0,188.0,0.0,50.0,24.0
2023-06-13 05:00:00,305.0,3278.0,4009.0,189.0,0.0,63.0,4.0
2023-06-13 06:00:00,305.0,4178.0,4004.0,189.0,0.0,60.0,0.0
2023-06-13 07:00:00,305.0,2797.0,4009.0,188.0,0.0,36.0,0.0
2023-06-13 08:00:00,304.0,2609.0,3979.0,14.0,0.0,27.0,0.0
2023-06-13 09:00:00,305.0,2356.0,3909.0,9.0,0.0,13.0,0.0
2023-06-13 10:00:00,305.0,1870.0,3872.0,8.0,0.0,12.0,10.0
2023-06-13 11:00:00,305.0,1840.0,3824.0,9.0,0.0,8.0,8.0
2023-06-13 12:00:00,306.0,1905.0,3792.0,9.0,0.0,9.0,1.0
2023-06-13 13:00:00,307.0,2026.0,3802.0,8.0,18.0,7.0,0.0
2023-06-13 14:00:00,305.0,1817.0,3802.0,7.0,252.0,14.0,0.0
2023-06-13 15:00:00,305.0,1409.0,3802.0,8.0,437.0,2.0,0.0
2023-06-13 16:00:00,305.0,1106.0,3804.0,6.0,485.0,0.0,0.0
2023-06-13 17:00:00,305.0,892.0,3800.0,4.0,491.0,0.0,0.0
2023-06-13 18:00:00,305.0,947.0,3789.0,6.0,400.0,2.0,0.0
2023-06-13 19:00:00,304.0,1186.0,3805.0,6.0,388.0,1.0,0.0
2023-06-13 20:00:00,305.0,1488.0,3806.0,5.0,383.0,0.0,0.0
2023-06-13 21:00:00,305.0,1639.0,3809.0,6.0,396.0,2.0,0.0
2023-06-13 22:00:00,305.0,1849.0,3809.0,38.0,446.0,2.0,0.0
2023-06-13 23:00:00,305.0,1911.0,3810.0,40.0,494.0,3.0,0.0
