UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-17 00:00:00,2024-07-17 00:00:00,3.1,4.56597401433404,306.5813360694734,275.2281963497169,727.0530474860076,0.0,770.42301,4202.39469,3981.5542,30.67653,338.42781,2.37209,2.51454
2023-09-17 01:00:00,2024-07-17 00:00:00,3.1,2.992671985320824,301.6260763769735,278.1620183716313,58.70404949148502,0.0044220574591731,766.68802,3558.08385,3973.63853,29.84707,254.95618,2.40893,2.65374
2023-09-17 02:00:00,2024-07-17 00:00:00,3.1,2.992671985320824,301.6260763769735,278.1620183716313,58.70404949148502,0.0044220574591731,757.68364,2826.56319,3965.84928,39.67728,163.9753,2.48056,2.4502
2023-09-17 03:00:00,2024-07-17 00:00:00,3.1,2.992671985320824,301.6260763769735,278.1620183716313,58.70404949148502,0.0044220574591731,748.48502,3092.20669,3955.80249,37.84548,111.14024,2.20475,1.81354
2023-09-17 04:00:00,2024-07-17 00:00:00,3.1,2.265741587900761,299.12840301406067,279.0461722845933,29.352116686625177,0.0044220574591731,737.14984,3231.96463,3950.06514,37.56458,86.44569,1.72783,1.66727
2023-09-17 05:00:00,2024-07-17 00:00:00,3.1,2.265741587900761,299.12840301406067,279.0461722845933,29.352116686625177,0.0044220574591731,720.13287,2726.39427,3946.96664,44.82658,83.53741,2.1365,1.35338
2023-09-17 06:00:00,2024-07-17 00:00:00,3.1,2.265741587900761,299.12840301406067,279.0461722845933,29.352116686625177,0.0044220574591731,702.25663,3479.50944,3937.99914,32.80653,75.95608,2.51706,1.70205
2023-09-17 07:00:00,2024-07-17 00:00:00,3.1,1.9767191421682155,297.3627006305512,280.09833722147675,0.0,0.0,681.96904,3521.15159,3934.97784,31.51504,14.82161,1.89455,1.39254
2023-09-17 08:00:00,2024-07-17 00:00:00,3.1,1.9767191421682155,297.3627006305512,280.09833722147675,0.0,0.0,666.09188,2677.44302,3934.33545,44.40441,0.0,3.10731,1.97936
2023-09-17 09:00:00,2024-07-17 00:00:00,3.1,1.9767191421682155,297.3627006305512,280.09833722147675,0.0,0.0,640.6189,3031.27628,3934.8612,35.56014,0.0,3.12519,2.60694
2023-09-17 10:00:00,2024-07-17 00:00:00,3.1,1.8129130139777985,295.950662996172,280.68349348000174,0.0,0.0,615.88168,3158.05845,3937.24837,46.52414,0.0,3.2569,2.63196
2023-09-17 11:00:00,2024-07-17 00:00:00,3.1,1.8129130139777985,295.950662996172,280.68349348000174,0.0,0.0,597.34391,3064.06427,3938.58169,51.7959,0.0,3.60895,2.61377
2023-09-17 12:00:00,2024-07-17 00:00:00,3.1,1.8129130139777985,295.950662996172,280.68349348000174,0.0,0.0,575.67394,2790.7127,3940.20714,62.0251,33.22868,2.42884,2.2397
2023-09-17 13:00:00,2024-07-17 00:00:00,3.1,1.858987450743056,298.6898001723016,280.6080290361922,83.26023033752642,0.0,561.08906,3474.77689,3942.1933,64.07211,104.04382,2.27378,2.49567
2023-09-17 14:00:00,2024-07-17 00:00:00,3.1,1.858987450743056,298.6898001723016,280.6080290361922,83.26023033752642,0.0,556.0473,3267.45027,3944.52687,65.99337,174.67508,3.26203,2.33559
2023-09-17 15:00:00,2024-07-17 00:00:00,3.1,1.858987450743056,298.6898001723016,280.6080290361922,83.26023033752642,0.0,553.25262,3324.92469,3947.77304,60.07687,273.18084,3.3139,2.63472
2023-09-17 16:00:00,2024-07-17 00:00:00,3.1,3.64188352196772,303.44189663309965,277.83331132850105,352.667265702682,0.0,556.96572,3203.71491,3947.60751,47.12863,355.85697,2.32173,2.37131
2023-09-17 17:00:00,2024-07-17 00:00:00,3.1,3.64188352196772,303.44189663309965,277.83331132850105,352.667265702682,0.0,568.68156,3178.85582,3948.71597,41.65386,463.54824,3.68361,2.45977
2023-09-17 18:00:00,2024-07-17 00:00:00,3.1,3.64188352196772,303.44189663309965,277.83331132850105,352.667265702682,0.0,581.2228,3345.98874,3948.34244,42.61628,556.4683,3.79965,2.4133
2023-09-17 19:00:00,2024-07-17 00:00:00,3.1,5.58730384581666,305.6938384183942,274.96534221632555,886.6780334945518,0.0,604.17132,3409.15274,3948.74868,43.49394,590.54384,3.64809,1.56539
2023-09-17 20:00:00,2024-07-17 00:00:00,3.1,5.58730384581666,305.6938384183942,274.96534221632555,886.6780334945518,0.0,631.91985,3233.69483,3949.54766,40.93229,603.9199,3.43133,1.2226
2023-09-17 21:00:00,2024-07-17 00:00:00,3.1,5.58730384581666,305.6938384183942,274.96534221632555,886.6780334945518,0.0,657.40336,3547.30547,3949.68403,52.15405,612.18573,4.20405,1.99038
2023-09-17 22:00:00,2024-07-17 00:00:00,3.1,4.909176642387929,304.8386292119427,273.3058787016748,735.5741635594916,0.0,684.11687,3761.47428,3949.90501,46.5573,557.21664,4.51695,2.14103
2023-09-17 23:00:00,2024-07-17 00:00:00,3.1,4.909176642387929,304.8386292119427,273.3058787016748,735.5741635594916,0.0,705.18476,3767.58964,3950.34597,43.57106,460.00522,5.37768,2.46376
2023-09-18 00:00:00,2024-07-17 00:00:00,3.1,4.909176642387929,304.8386292119427,273.3058787016748,735.5741635594916,0.0,786.62564,4202.39469,3963.51538,30.67653,289.83115,2.37209,2.51454
2023-09-18 01:00:00,2024-07-17 00:00:00,3.1,2.839959065740618,299.9629791636223,275.0002315484527,59.65459660156745,0.0,779.96174,3558.08385,3955.70691,29.84707,198.58162,2.40893,2.65374
2023-09-18 02:00:00,2024-07-17 00:00:00,3.1,2.839959065740618,299.9629791636223,275.0002315484527,59.65459660156745,0.0,765.92153,2826.56319,3948.01071,39.67728,104.56401,2.48056,2.4502
2023-09-18 03:00:00,2024-07-17 00:00:00,3.1,2.839959065740618,299.9629791636223,275.0002315484527,59.65459660156745,0.0,751.11007,3092.20669,3938.09236,37.84548,53.02355,2.20475,1.81354
2023-09-18 04:00:00,2024-07-17 00:00:00,3.1,2.104334732192323,297.6644418305867,275.919797194976,29.82761731713526,0.0,734.78305,3231.96463,3932.43963,37.56458,34.2646,1.72783,1.66727
