UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_geothermal_production_forecast,avg_unknown_production_forecast
2023-04-22 00:00:00,2024-07-17 00:00:00,3.1,2.3858897346221526,286.0023914979744,281.892358150536,0.0492777873935315,0.0523907493250969,820.3531,7914.64405,45.84429,1662.15126,0.0,796.98214,601.33591,591.28419,1715.37304
2023-04-22 01:00:00,2024-07-17 00:00:00,3.1,2.5608205586141386,285.84020501741605,281.60262694038124,0.0,0.02318523401507,879.92989,8141.61669,53.16817,1059.71489,0.0,806.43556,600.47,591.92734,1665.22489
2023-04-22 02:00:00,2024-07-17 00:00:00,3.1,2.5608205586141386,285.84020501741605,281.60262694038124,0.0,0.02318523401507,919.43944,8796.01809,58.67839,941.56236,0.0,809.44441,602.52403,592.47988,1642.077
2023-04-22 03:00:00,2024-07-17 00:00:00,3.1,2.5608205586141386,285.84020501741605,281.60262694038124,0.0,0.02318523401507,924.21047,9821.05836,61.44278,1216.56638,0.0,802.9101,603.76839,593.05194,1629.67736
2023-04-22 04:00:00,2024-07-17 00:00:00,3.1,2.5175289127595644,287.011059739321,282.3732249865324,25.45502974087669,0.0508021125150248,897.1701,11082.76628,61.3222,2041.27069,96.0,819.26191,601.98781,593.25169,1628.00922
2023-04-22 05:00:00,2024-07-17 00:00:00,3.1,2.5175289127595644,287.011059739321,282.3732249865324,25.45502974087669,0.0508021125150248,891.66978,11760.60061,61.32967,2852.2899,1351.00001,824.90167,601.35671,593.12786,1640.71793
2023-04-22 06:00:00,2024-07-17 00:00:00,3.1,2.5175289127595644,287.011059739321,282.3732249865324,25.45502974087669,0.0508021125150248,898.63311,11874.6223,57.86595,3254.295,3878.99981,886.40687,601.37336,592.46691,1675.44517
2023-04-22 07:00:00,2024-07-17 00:00:00,3.1,3.0317666211905783,289.1041972994996,282.67299745847794,459.1552944156681,0.0380785324773872,897.99405,11914.41719,55.99138,3201.64353,6533.00002,947.39559,601.69226,592.37386,1701.12535
2023-04-22 08:00:00,2024-07-17 00:00:00,3.1,3.0317666211905783,289.1041972994996,282.67299745847794,459.1552944156681,0.0380785324773872,883.04927,11919.60094,53.11161,3037.23785,8463.00037,960.52569,602.5505,593.43796,1735.04922
2023-04-22 09:00:00,2024-07-17 00:00:00,3.1,3.0317666211905783,289.1041972994996,282.67299745847794,459.1552944156681,0.0380785324773872,908.95268,11814.20886,53.31181,2640.59266,9673.00015,1022.98092,604.44985,594.30723,1758.87003
2023-04-22 10:00:00,2024-07-17 00:00:00,3.1,3.730469375069943,290.21686365103443,282.9370240851956,621.7226500205057,0.1344897332140521,937.16073,11499.95431,58.52113,2249.61296,10160.00018,1048.27205,597.5206,593.34408,1774.857
2023-04-22 11:00:00,2024-07-17 00:00:00,3.1,3.730469375069943,290.21686365103443,282.9370240851956,621.7226500205057,0.1344897332140521,958.46299,11171.6053,62.98303,2082.44758,10063.00007,1067.70529,598.89197,600.22236,1799.93967
2023-04-22 12:00:00,2024-07-17 00:00:00,3.1,3.730469375069943,290.21686365103443,282.9370240851956,621.7226500205057,0.1344897332140521,1005.37222,11378.15853,66.12724,2081.49368,9561.00022,1096.61817,598.18118,595.47435,1838.03068
2023-04-22 13:00:00,2024-07-17 00:00:00,3.1,3.969821713896033,289.8391223474258,283.5683002478414,638.5791885105275,0.1652990486895158,1050.56443,11933.49319,72.75738,2437.44666,8642.0,1107.62839,599.41116,595.00049,1862.32405
2023-04-22 14:00:00,2024-07-17 00:00:00,3.1,3.969821713896033,289.8391223474258,283.5683002478414,638.5791885105275,0.1652990486895158,1099.04493,12852.72166,73.86515,3154.38761,7149.00004,1108.35715,598.61253,593.9245,1907.87807
2023-04-22 15:00:00,2024-07-17 00:00:00,3.1,3.969821713896033,289.8391223474258,283.5683002478414,638.5791885105275,0.1652990486895158,1104.51388,13543.19749,72.95959,3915.35527,4951.00011,1125.52206,602.89087,594.64557,1934.63675
2023-04-22 16:00:00,2024-07-17 00:00:00,3.1,3.575251985693781,287.5601591170449,283.81686563403167,412.7999010837806,0.3608788161332156,1096.25974,14030.05433,68.34715,4274.74223,2358.99998,1167.38375,603.01664,592.60136,1951.14357
2023-04-22 17:00:00,2024-07-17 00:00:00,3.1,3.575251985693781,287.5601591170449,283.81686563403167,412.7999010837806,0.3608788161332156,1098.00531,14617.21526,66.58691,4324.62242,491.99999,1190.89483,601.57902,594.61768,1964.63162
