Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
41544,2023-09-28 00:00:00,2024-07-17 00:00:00,3.1,113.42,53.0,23.0,0.0,337.0,62.0,16.0
41545,2023-09-28 01:00:00,2024-07-17 00:00:00,3.1,117.1,54.0,23.0,0.0,318.0,62.0,15.0
41546,2023-09-28 02:00:00,2024-07-17 00:00:00,3.1,122.74,53.0,23.0,0.0,297.0,63.0,16.0
41547,2023-09-28 03:00:00,2024-07-17 00:00:00,3.1,121.26,54.0,23.0,31.0,284.0,62.0,16.0
41548,2023-09-28 04:00:00,2024-07-17 00:00:00,3.1,126.2,54.0,23.0,38.0,258.0,61.0,16.0
41549,2023-09-28 05:00:00,2024-07-17 00:00:00,3.1,143.34,54.0,23.0,90.0,241.0,61.0,35.0
41550,2023-09-28 06:00:00,2024-07-17 00:00:00,3.1,149.14,54.0,23.0,205.0,173.0,61.0,45.0
41551,2023-09-28 07:00:00,2024-07-17 00:00:00,3.1,139.44,53.0,23.0,287.0,100.0,61.0,33.0
41552,2023-09-28 08:00:00,2024-07-17 00:00:00,3.1,142.5,53.0,24.0,330.0,50.0,61.0,32.0
41553,2023-09-28 09:00:00,2024-07-17 00:00:00,3.1,136.12,52.0,24.0,366.0,49.0,61.0,32.0
41554,2023-09-28 10:00:00,2024-07-17 00:00:00,3.1,125.51,48.0,24.0,388.0,95.0,61.0,36.0
41555,2023-09-28 11:00:00,2024-07-17 00:00:00,3.1,115.1,43.0,23.0,358.0,152.0,61.0,34.0
41556,2023-09-28 12:00:00,2024-07-17 00:00:00,3.1,118.18,42.0,23.0,332.0,147.0,61.0,34.0
41557,2023-09-28 13:00:00,2024-07-17 00:00:00,3.1,134.81,42.0,24.0,266.0,131.0,61.0,39.0
41558,2023-09-28 14:00:00,2024-07-17 00:00:00,3.1,149.74,43.0,24.0,156.0,144.0,61.0,36.0
41559,2023-09-28 15:00:00,2024-07-17 00:00:00,3.1,179.67,43.0,23.0,55.0,171.0,61.0,45.0
41560,2023-09-28 16:00:00,2024-07-17 00:00:00,3.1,148.24,43.0,23.0,46.0,289.0,61.0,50.0
41561,2023-09-28 17:00:00,2024-07-17 00:00:00,3.1,110.23,44.0,23.0,49.0,487.0,61.0,50.0
41562,2023-09-28 18:00:00,2024-07-17 00:00:00,3.1,92.62,44.0,23.0,1.0,617.0,61.0,43.0
41563,2023-09-28 19:00:00,2024-07-17 00:00:00,3.1,71.34,44.0,23.0,0.0,669.0,62.0,21.0
41564,2023-09-28 20:00:00,2024-07-17 00:00:00,3.1,74.94,44.0,23.0,0.0,623.0,62.0,21.0
41565,2023-09-28 21:00:00,2024-07-17 00:00:00,3.1,76.1,45.0,23.0,0.0,558.0,62.0,15.0
41566,2023-09-28 22:00:00,2024-07-17 00:00:00,3.1,71.67,45.0,23.0,0.0,599.0,62.0,14.0
41567,2023-09-28 23:00:00,2024-07-17 00:00:00,3.1,73.91,45.0,23.0,0.0,575.0,63.0,14.0
