Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
40776,2023-08-27 00:00:00,2024-07-17 00:00:00,3.1,95.97,12.0,23.0,0.0,84.0,87.0,32.0
40777,2023-08-27 01:00:00,2024-07-17 00:00:00,3.1,86.19,12.0,23.0,0.0,111.0,87.0,32.0
40778,2023-08-27 02:00:00,2024-07-17 00:00:00,3.1,119.3,12.0,23.0,2.0,66.0,87.0,40.0
40779,2023-08-27 03:00:00,2024-07-17 00:00:00,3.1,126.45,12.0,23.0,10.0,45.0,87.0,40.0
40780,2023-08-27 04:00:00,2024-07-17 00:00:00,3.1,130.67,12.0,23.0,23.0,25.0,87.0,40.0
40781,2023-08-27 05:00:00,2024-07-17 00:00:00,3.1,115.29,12.0,23.0,58.0,23.0,86.0,41.0
40782,2023-08-27 06:00:00,2024-07-17 00:00:00,3.1,100.08,11.0,23.0,88.0,12.0,87.0,38.0
40783,2023-08-27 07:00:00,2024-07-17 00:00:00,3.1,92.64,10.0,23.0,111.0,12.0,87.0,39.0
40784,2023-08-27 08:00:00,2024-07-17 00:00:00,3.1,75.12,11.0,23.0,198.0,8.0,87.0,41.0
40785,2023-08-27 09:00:00,2024-07-17 00:00:00,3.1,64.89,11.0,23.0,259.0,5.0,87.0,41.0
40786,2023-08-27 10:00:00,2024-07-17 00:00:00,3.1,58.49,11.0,23.0,232.0,9.0,86.0,33.0
40787,2023-08-27 11:00:00,2024-07-17 00:00:00,3.1,57.47,11.0,23.0,219.0,11.0,86.0,31.0
40788,2023-08-27 12:00:00,2024-07-17 00:00:00,3.1,57.62,11.0,23.0,219.0,19.0,86.0,32.0
40789,2023-08-27 13:00:00,2024-07-17 00:00:00,3.1,77.59,11.0,23.0,139.0,5.0,86.0,33.0
40790,2023-08-27 14:00:00,2024-07-17 00:00:00,3.1,96.98,11.0,23.0,126.0,3.0,86.0,42.0
40791,2023-08-27 15:00:00,2024-07-17 00:00:00,3.1,106.05,11.0,23.0,78.0,3.0,87.0,37.0
40792,2023-08-27 16:00:00,2024-07-17 00:00:00,3.1,147.75,11.0,23.0,22.0,7.0,86.0,42.0
40793,2023-08-27 17:00:00,2024-07-17 00:00:00,3.1,145.43,11.0,23.0,6.0,29.0,86.0,43.0
40794,2023-08-27 18:00:00,2024-07-17 00:00:00,3.1,134.56,11.0,23.0,0.0,50.0,87.0,43.0
40795,2023-08-27 19:00:00,2024-07-17 00:00:00,3.1,108.96,11.0,23.0,0.0,96.0,87.0,42.0
40796,2023-08-27 20:00:00,2024-07-17 00:00:00,3.1,85.5,10.0,23.0,0.0,158.0,87.0,41.0
40797,2023-08-27 21:00:00,2024-07-17 00:00:00,3.1,62.84,11.0,23.0,0.0,230.0,86.0,35.0
40798,2023-08-27 22:00:00,2024-07-17 00:00:00,3.1,45.58,11.0,23.0,0.0,340.0,87.0,32.0
40799,2023-08-27 23:00:00,2024-07-17 00:00:00,3.1,38.81,11.0,23.0,0.0,427.0,86.0,32.0
