Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
35208,2023-01-07 00:00:00,2024-07-17 00:00:00,3.1,25.71,23.0,47.0,0.0,345.0,87.0,8.0
35209,2023-01-07 01:00:00,2024-07-17 00:00:00,3.1,25.36,23.0,58.0,0.0,341.0,87.0,8.0
35210,2023-01-07 02:00:00,2024-07-17 00:00:00,3.1,27.03,23.0,58.0,0.0,308.0,88.0,8.0
35211,2023-01-07 03:00:00,2024-07-17 00:00:00,3.1,25.31,23.0,84.0,0.0,315.0,88.0,8.0
35212,2023-01-07 04:00:00,2024-07-17 00:00:00,3.1,25.79,23.0,54.0,0.0,314.0,88.0,7.0
35213,2023-01-07 05:00:00,2024-07-17 00:00:00,3.1,26.78,23.0,75.0,0.0,276.0,87.0,7.0
35214,2023-01-07 06:00:00,2024-07-17 00:00:00,3.1,28.95,23.0,68.0,0.0,248.0,87.0,7.0
35215,2023-01-07 07:00:00,2024-07-17 00:00:00,3.1,29.56,23.0,76.0,4.0,227.0,87.0,7.0
35216,2023-01-07 08:00:00,2024-07-17 00:00:00,3.1,28.49,23.0,98.0,12.0,213.0,87.0,7.0
35217,2023-01-07 09:00:00,2024-07-17 00:00:00,3.1,31.21,23.0,98.0,19.0,185.0,87.0,8.0
35218,2023-01-07 10:00:00,2024-07-17 00:00:00,3.1,32.78,23.0,98.0,21.0,164.0,86.0,8.0
35219,2023-01-07 11:00:00,2024-07-17 00:00:00,3.1,36.62,23.0,90.0,16.0,134.0,87.0,8.0
35220,2023-01-07 12:00:00,2024-07-17 00:00:00,3.1,42.29,23.0,75.0,9.0,108.0,87.0,8.0
35221,2023-01-07 13:00:00,2024-07-17 00:00:00,3.1,41.51,23.0,92.0,3.0,90.0,87.0,7.0
35222,2023-01-07 14:00:00,2024-07-17 00:00:00,3.1,45.42,23.0,80.0,0.0,79.0,87.0,7.0
35223,2023-01-07 15:00:00,2024-07-17 00:00:00,3.1,44.9,23.0,98.0,0.0,76.0,87.0,8.0
35224,2023-01-07 16:00:00,2024-07-17 00:00:00,3.1,46.99,23.0,98.0,0.0,63.0,87.0,8.0
35225,2023-01-07 17:00:00,2024-07-17 00:00:00,3.1,48.02,23.0,98.0,0.0,57.0,87.0,8.0
35226,2023-01-07 18:00:00,2024-07-17 00:00:00,3.1,50.04,23.0,82.0,0.0,62.0,87.0,8.0
35227,2023-01-07 19:00:00,2024-07-17 00:00:00,3.1,53.29,23.0,65.0,0.0,63.0,87.0,8.0
35228,2023-01-07 20:00:00,2024-07-17 00:00:00,3.1,54.31,23.0,68.0,0.0,65.0,87.0,9.0
35229,2023-01-07 21:00:00,2024-07-17 00:00:00,3.1,54.31,23.0,62.0,0.0,71.0,87.0,9.0
35230,2023-01-07 22:00:00,2024-07-17 00:00:00,3.1,51.64,23.0,66.0,0.0,80.0,87.0,9.0
35231,2023-01-07 23:00:00,2024-07-17 00:00:00,3.1,46.82,23.0,75.0,0.0,86.0,88.0,8.0
