Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
38088,2023-05-07 00:00:00,2024-07-17 00:00:00,3.1,10.44,11.0,25.0,0.0,447.0,69.0,3.0
38089,2023-05-07 01:00:00,2024-07-17 00:00:00,3.1,10.81,11.0,25.0,1.0,427.0,69.0,3.0
38090,2023-05-07 02:00:00,2024-07-17 00:00:00,3.1,11.23,11.0,25.0,6.0,402.0,69.0,3.0
38091,2023-05-07 03:00:00,2024-07-17 00:00:00,3.1,11.59,11.0,25.0,30.0,362.0,69.0,3.0
38092,2023-05-07 04:00:00,2024-07-17 00:00:00,3.1,14.94,11.0,25.0,94.0,261.0,69.0,5.0
38093,2023-05-07 05:00:00,2024-07-17 00:00:00,3.1,15.61,11.0,68.0,190.0,102.0,69.0,5.0
38094,2023-05-07 06:00:00,2024-07-17 00:00:00,3.1,14.2,11.0,58.0,278.0,68.0,69.0,5.0
38095,2023-05-07 07:00:00,2024-07-17 00:00:00,3.1,14.08,11.0,25.0,339.0,84.0,69.0,6.0
38096,2023-05-07 08:00:00,2024-07-17 00:00:00,3.1,14.23,11.0,25.0,372.0,85.0,69.0,7.0
38097,2023-05-07 09:00:00,2024-07-17 00:00:00,3.1,14.53,11.0,25.0,375.0,70.0,69.0,7.0
38098,2023-05-07 10:00:00,2024-07-17 00:00:00,3.1,17.68,11.0,25.0,354.0,55.0,69.0,9.0
38099,2023-05-07 11:00:00,2024-07-17 00:00:00,3.1,19.22,11.0,25.0,323.0,44.0,69.0,9.0
38100,2023-05-07 12:00:00,2024-07-17 00:00:00,3.1,22.01,11.0,25.0,270.0,36.0,69.0,9.0
38101,2023-05-07 13:00:00,2024-07-17 00:00:00,3.1,27.19,11.0,25.0,194.0,32.0,69.0,9.0
38102,2023-05-07 14:00:00,2024-07-17 00:00:00,3.1,35.02,11.0,25.0,120.0,30.0,69.0,9.0
38103,2023-05-07 15:00:00,2024-07-17 00:00:00,3.1,43.82,11.0,32.0,56.0,34.0,69.0,9.0
38104,2023-05-07 16:00:00,2024-07-17 00:00:00,3.1,43.61,11.0,68.0,16.0,39.0,69.0,9.0
38105,2023-05-07 17:00:00,2024-07-17 00:00:00,3.1,37.89,11.0,88.0,3.0,64.0,69.0,9.0
38106,2023-05-07 18:00:00,2024-07-17 00:00:00,3.1,39.85,11.0,25.0,0.0,118.0,69.0,9.0
38107,2023-05-07 19:00:00,2024-07-17 00:00:00,3.1,32.67,11.0,25.0,0.0,169.0,69.0,9.0
38108,2023-05-07 20:00:00,2024-07-17 00:00:00,3.1,30.02,11.0,25.0,0.0,194.0,69.0,9.0
38109,2023-05-07 21:00:00,2024-07-17 00:00:00,3.1,26.64,11.0,25.0,0.0,233.0,69.0,9.0
38110,2023-05-07 22:00:00,2024-07-17 00:00:00,3.1,24.59,11.0,25.0,0.0,262.0,69.0,9.0
38111,2023-05-07 23:00:00,2024-07-17 00:00:00,3.1,25.06,11.0,25.0,0.0,233.0,69.0,8.0
