Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
42192,2023-10-25 00:00:00,2024-07-17 00:00:00,3.1,143.16,258.0,24.0,0.0,330.0,88.0,11.0
42193,2023-10-25 01:00:00,2024-07-17 00:00:00,3.1,136.03,259.0,24.0,0.0,369.0,88.0,11.0
42194,2023-10-25 02:00:00,2024-07-17 00:00:00,3.1,125.95,260.0,24.0,0.0,431.0,88.0,11.0
42195,2023-10-25 03:00:00,2024-07-17 00:00:00,3.1,124.2,261.0,24.0,0.0,489.0,87.0,23.0
42196,2023-10-25 04:00:00,2024-07-17 00:00:00,3.1,113.19,261.0,24.0,0.0,575.0,87.0,23.0
42197,2023-10-25 05:00:00,2024-07-17 00:00:00,3.1,116.86,297.0,24.0,28.0,623.0,86.0,30.0
42198,2023-10-25 06:00:00,2024-07-17 00:00:00,3.1,115.49,307.0,24.0,38.0,623.0,87.0,24.0
42199,2023-10-25 07:00:00,2024-07-17 00:00:00,3.1,114.77,307.0,25.0,44.0,623.0,87.0,24.0
42200,2023-10-25 08:00:00,2024-07-17 00:00:00,3.1,118.5,307.0,25.0,51.0,607.0,88.0,31.0
42201,2023-10-25 09:00:00,2024-07-17 00:00:00,3.1,106.64,306.0,24.0,60.0,633.0,87.0,11.0
42202,2023-10-25 10:00:00,2024-07-17 00:00:00,3.1,103.81,302.0,40.0,64.0,657.0,86.0,16.0
42203,2023-10-25 11:00:00,2024-07-17 00:00:00,3.1,110.34,333.0,25.0,58.0,681.0,87.0,16.0
42204,2023-10-25 12:00:00,2024-07-17 00:00:00,3.1,109.6,346.0,25.0,61.0,701.0,86.0,12.0
42205,2023-10-25 13:00:00,2024-07-17 00:00:00,3.1,106.19,347.0,25.0,78.0,726.0,86.0,12.0
42206,2023-10-25 14:00:00,2024-07-17 00:00:00,3.1,111.3,347.0,24.0,30.0,753.0,87.0,21.0
42207,2023-10-25 15:00:00,2024-07-17 00:00:00,3.1,110.69,347.0,24.0,31.0,760.0,86.0,21.0
42208,2023-10-25 16:00:00,2024-07-17 00:00:00,3.1,116.38,319.0,24.0,0.0,730.0,87.0,37.0
42209,2023-10-25 17:00:00,2024-07-17 00:00:00,3.1,104.11,263.0,24.0,0.0,728.0,87.0,37.0
42210,2023-10-25 18:00:00,2024-07-17 00:00:00,3.1,84.46,179.0,24.0,0.0,709.0,87.0,37.0
42211,2023-10-25 19:00:00,2024-07-17 00:00:00,3.1,60.92,122.0,24.0,0.0,719.0,87.0,25.0
42212,2023-10-25 20:00:00,2024-07-17 00:00:00,3.1,37.14,56.0,24.0,0.0,752.0,88.0,25.0
42213,2023-10-25 21:00:00,2024-07-17 00:00:00,3.1,29.93,57.0,24.0,0.0,736.0,88.0,11.0
42214,2023-10-25 22:00:00,2024-07-17 00:00:00,3.1,35.05,57.0,39.0,0.0,695.0,88.0,18.0
42215,2023-10-25 23:00:00,2024-07-17 00:00:00,3.1,36.13,57.0,41.0,0.0,681.0,88.0,19.0
