Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
42144,2023-10-23 00:00:00,2024-07-17 00:00:00,3.1,81.79,51.0,24.0,0.0,129.0,87.0,10.0
42145,2023-10-23 01:00:00,2024-07-17 00:00:00,3.1,88.97,59.0,25.0,0.0,128.0,88.0,10.0
42146,2023-10-23 02:00:00,2024-07-17 00:00:00,3.1,119.21,94.0,25.0,0.0,124.0,87.0,10.0
42147,2023-10-23 03:00:00,2024-07-17 00:00:00,3.1,160.0,157.0,24.0,0.0,121.0,87.0,10.0
42148,2023-10-23 04:00:00,2024-07-17 00:00:00,3.1,229.79,308.0,24.0,0.0,117.0,86.0,26.0
42149,2023-10-23 05:00:00,2024-07-17 00:00:00,3.1,268.79,475.0,24.0,8.0,102.0,87.0,37.0
42150,2023-10-23 06:00:00,2024-07-17 00:00:00,3.1,277.97,475.0,24.0,16.0,73.0,87.0,40.0
42151,2023-10-23 07:00:00,2024-07-17 00:00:00,3.1,274.9,475.0,24.0,31.0,67.0,86.0,40.0
42152,2023-10-23 08:00:00,2024-07-17 00:00:00,3.1,275.65,472.0,25.0,48.0,45.0,87.0,40.0
42153,2023-10-23 09:00:00,2024-07-17 00:00:00,3.1,250.81,472.0,24.0,97.0,68.0,87.0,40.0
42154,2023-10-23 10:00:00,2024-07-17 00:00:00,3.1,251.22,472.0,24.0,97.0,68.0,87.0,41.0
42155,2023-10-23 11:00:00,2024-07-17 00:00:00,3.1,227.67,463.0,25.0,90.0,148.0,89.0,41.0
42156,2023-10-23 12:00:00,2024-07-17 00:00:00,3.1,223.4,432.0,24.0,41.0,194.0,89.0,41.0
42157,2023-10-23 13:00:00,2024-07-17 00:00:00,3.1,232.75,459.0,24.0,29.0,186.0,89.0,39.0
42158,2023-10-23 14:00:00,2024-07-17 00:00:00,3.1,238.22,442.0,24.0,11.0,171.0,88.0,35.0
42159,2023-10-23 15:00:00,2024-07-17 00:00:00,3.1,243.75,453.0,24.0,10.0,168.0,87.0,40.0
42160,2023-10-23 16:00:00,2024-07-17 00:00:00,3.1,233.81,418.0,25.0,0.0,184.0,87.0,36.0
42161,2023-10-23 17:00:00,2024-07-17 00:00:00,3.1,244.68,444.0,24.0,0.0,165.0,87.0,36.0
42162,2023-10-23 18:00:00,2024-07-17 00:00:00,3.1,241.58,457.0,25.0,0.0,182.0,87.0,37.0
42163,2023-10-23 19:00:00,2024-07-17 00:00:00,3.1,244.96,479.0,24.0,0.0,182.0,87.0,36.0
42164,2023-10-23 20:00:00,2024-07-17 00:00:00,3.1,225.99,360.0,24.0,0.0,173.0,88.0,36.0
42165,2023-10-23 21:00:00,2024-07-17 00:00:00,3.1,194.08,264.0,24.0,0.0,143.0,88.0,8.0
42166,2023-10-23 22:00:00,2024-07-17 00:00:00,3.1,196.18,229.0,25.0,0.0,116.0,87.0,13.0
42167,2023-10-23 23:00:00,2024-07-17 00:00:00,3.1,192.49,229.0,25.0,0.0,125.0,87.0,13.0
