Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
37248,2023-04-02 00:00:00,2024-07-17 00:00:00,3.1,34.8,45.0,25.0,0.0,415.0,71.0,5.0
37249,2023-04-02 01:00:00,2024-07-17 00:00:00,3.1,31.39,45.0,25.0,0.0,476.0,71.0,5.0
37250,2023-04-02 02:00:00,2024-07-17 00:00:00,3.1,31.65,45.0,25.0,0.0,471.0,71.0,5.0
37251,2023-04-02 03:00:00,2024-07-17 00:00:00,3.1,29.1,45.0,25.0,0.0,525.0,71.0,5.0
37252,2023-04-02 04:00:00,2024-07-17 00:00:00,3.1,27.04,45.0,25.0,4.0,570.0,73.0,5.0
37253,2023-04-02 05:00:00,2024-07-17 00:00:00,3.1,23.87,45.0,73.0,17.0,605.0,73.0,5.0
37254,2023-04-02 06:00:00,2024-07-17 00:00:00,3.1,23.08,45.0,79.0,29.0,640.0,72.0,6.0
37255,2023-04-02 07:00:00,2024-07-17 00:00:00,3.1,22.11,45.0,77.0,39.0,670.0,72.0,6.0
37256,2023-04-02 08:00:00,2024-07-17 00:00:00,3.1,20.83,45.0,79.0,46.0,716.0,73.0,6.0
37257,2023-04-02 09:00:00,2024-07-17 00:00:00,3.1,20.32,45.0,91.0,54.0,720.0,73.0,6.0
37258,2023-04-02 10:00:00,2024-07-17 00:00:00,3.1,21.45,44.0,25.0,74.0,698.0,73.0,6.0
37259,2023-04-02 11:00:00,2024-07-17 00:00:00,3.1,21.73,45.0,26.0,76.0,699.0,73.0,6.0
37260,2023-04-02 12:00:00,2024-07-17 00:00:00,3.1,21.59,45.0,26.0,83.0,698.0,73.0,6.0
37261,2023-04-02 13:00:00,2024-07-17 00:00:00,3.1,21.5,45.0,26.0,82.0,704.0,72.0,6.0
37262,2023-04-02 14:00:00,2024-07-17 00:00:00,3.1,21.34,45.0,69.0,55.0,695.0,72.0,6.0
37263,2023-04-02 15:00:00,2024-07-17 00:00:00,3.1,21.27,45.0,88.0,29.0,679.0,72.0,5.0
37264,2023-04-02 16:00:00,2024-07-17 00:00:00,3.1,22.57,45.0,88.0,5.0,650.0,72.0,5.0
37265,2023-04-02 17:00:00,2024-07-17 00:00:00,3.1,24.28,45.0,88.0,0.0,594.0,72.0,5.0
37266,2023-04-02 18:00:00,2024-07-17 00:00:00,3.1,26.31,45.0,91.0,0.0,550.0,72.0,6.0
37267,2023-04-02 19:00:00,2024-07-17 00:00:00,3.1,27.16,45.0,84.0,0.0,533.0,72.0,6.0
37268,2023-04-02 20:00:00,2024-07-17 00:00:00,3.1,27.61,45.0,73.0,0.0,531.0,73.0,6.0
37269,2023-04-02 21:00:00,2024-07-17 00:00:00,3.1,30.88,45.0,25.0,0.0,502.0,73.0,6.0
37270,2023-04-02 22:00:00,2024-07-17 00:00:00,3.1,31.41,45.0,72.0,0.0,444.0,73.0,6.0
37271,2023-04-02 23:00:00,2024-07-17 00:00:00,3.1,33.11,45.0,72.0,0.0,411.0,73.0,6.0
