UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-08-23 00:00:00,286.0,24.0,0.0,476.0,88.0,46.0
2023-08-23 01:00:00,282.0,24.0,0.0,405.0,87.0,46.0
2023-08-23 02:00:00,263.0,24.0,3.0,335.0,87.0,47.0
2023-08-23 03:00:00,403.0,26.0,23.0,303.0,87.0,47.0
2023-08-23 04:00:00,408.0,24.0,64.0,247.0,87.0,43.0
2023-08-23 05:00:00,408.0,24.0,136.0,136.0,87.0,46.0
2023-08-23 06:00:00,404.0,24.0,211.0,56.0,87.0,48.0
2023-08-23 07:00:00,364.0,24.0,326.0,94.0,87.0,47.0
2023-08-23 08:00:00,338.0,24.0,359.0,180.0,87.0,47.0
2023-08-23 09:00:00,213.0,24.0,425.0,238.0,87.0,46.0
2023-08-23 10:00:00,212.0,24.0,474.0,251.0,86.0,47.0
2023-08-23 11:00:00,251.0,24.0,441.0,266.0,86.0,48.0
2023-08-23 12:00:00,261.0,24.0,376.0,278.0,86.0,47.0
2023-08-23 13:00:00,309.0,24.0,280.0,271.0,86.0,47.0
2023-08-23 14:00:00,302.0,24.0,167.0,255.0,86.0,47.0
2023-08-23 15:00:00,364.0,24.0,71.0,203.0,86.0,47.0
2023-08-23 16:00:00,394.0,24.0,16.0,139.0,87.0,46.0
2023-08-23 17:00:00,397.0,24.0,1.0,113.0,87.0,46.0
2023-08-23 18:00:00,400.0,24.0,0.0,156.0,86.0,47.0
2023-08-23 19:00:00,319.0,25.0,0.0,171.0,86.0,46.0
2023-08-23 20:00:00,352.0,24.0,0.0,142.0,87.0,46.0
2023-08-23 21:00:00,234.0,24.0,0.0,167.0,87.0,46.0
2023-08-23 22:00:00,194.0,24.0,0.0,202.0,87.0,46.0
2023-08-23 23:00:00,193.0,24.0,0.0,208.0,87.0,48.0
