Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
42696,2023-11-15 00:00:00,2024-07-17 00:00:00,3.1,102.38,50.0,25.0,0.0,435.0,86.0,19.0
42697,2023-11-15 01:00:00,2024-07-17 00:00:00,3.1,105.97,50.0,25.0,0.0,418.0,86.0,20.0
42698,2023-11-15 02:00:00,2024-07-17 00:00:00,3.1,102.76,50.0,25.0,0.0,439.0,86.0,20.0
42699,2023-11-15 03:00:00,2024-07-17 00:00:00,3.1,100.17,50.0,25.0,0.0,457.0,86.0,20.0
42700,2023-11-15 04:00:00,2024-07-17 00:00:00,3.1,103.15,50.0,25.0,0.0,435.0,85.0,20.0
42701,2023-11-15 05:00:00,2024-07-17 00:00:00,3.1,109.15,50.0,72.0,0.0,400.0,86.0,27.0
42702,2023-11-15 06:00:00,2024-07-17 00:00:00,3.1,100.31,51.0,88.0,0.0,408.0,87.0,20.0
42703,2023-11-15 07:00:00,2024-07-17 00:00:00,3.1,107.39,51.0,88.0,20.0,347.0,87.0,20.0
42704,2023-11-15 08:00:00,2024-07-17 00:00:00,3.1,110.55,51.0,93.0,53.0,337.0,87.0,26.0
42705,2023-11-15 09:00:00,2024-07-17 00:00:00,3.1,118.58,51.0,94.0,41.0,295.0,86.0,26.0
42706,2023-11-15 10:00:00,2024-07-17 00:00:00,3.1,134.96,51.0,62.0,51.0,238.0,86.0,26.0
42707,2023-11-15 11:00:00,2024-07-17 00:00:00,3.1,142.03,51.0,62.0,54.0,213.0,87.0,27.0
42708,2023-11-15 12:00:00,2024-07-17 00:00:00,3.1,153.1,51.0,55.0,25.0,198.0,85.0,26.0
42709,2023-11-15 13:00:00,2024-07-17 00:00:00,3.1,158.6,50.0,62.0,15.0,188.0,85.0,28.0
42710,2023-11-15 14:00:00,2024-07-17 00:00:00,3.1,155.56,51.0,84.0,1.0,190.0,85.0,28.0
42711,2023-11-15 15:00:00,2024-07-17 00:00:00,3.1,169.82,50.0,92.0,0.0,175.0,84.0,38.0
42712,2023-11-15 16:00:00,2024-07-17 00:00:00,3.1,171.51,50.0,95.0,0.0,168.0,85.0,38.0
42713,2023-11-15 17:00:00,2024-07-17 00:00:00,3.1,185.05,50.0,95.0,0.0,140.0,85.0,40.0
42714,2023-11-15 18:00:00,2024-07-17 00:00:00,3.1,186.73,50.0,93.0,0.0,135.0,85.0,39.0
42715,2023-11-15 19:00:00,2024-07-17 00:00:00,3.1,203.3,50.0,58.0,0.0,102.0,85.0,27.0
42716,2023-11-15 20:00:00,2024-07-17 00:00:00,3.1,220.29,50.0,26.0,0.0,99.0,85.0,24.0
42717,2023-11-15 21:00:00,2024-07-17 00:00:00,3.1,240.46,50.0,26.0,0.0,78.0,86.0,26.0
42718,2023-11-15 22:00:00,2024-07-17 00:00:00,3.1,252.0,50.0,37.0,0.0,53.0,86.0,25.0
42719,2023-11-15 23:00:00,2024-07-17 00:00:00,3.1,247.22,50.0,25.0,0.0,56.0,86.0,18.0
