UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-06-01 00:00:00,35.0,24.0,0.0,15.0,88.0,3.0
2023-06-01 01:00:00,35.0,24.0,5.0,9.0,88.0,3.0
2023-06-01 02:00:00,35.0,24.0,18.0,18.0,87.0,3.0
2023-06-01 03:00:00,35.0,24.0,53.0,38.0,87.0,3.0
2023-06-01 04:00:00,35.0,24.0,126.0,48.0,87.0,3.0
2023-06-01 05:00:00,35.0,25.0,219.0,33.0,87.0,3.0
2023-06-01 06:00:00,35.0,25.0,301.0,20.0,87.0,4.0
2023-06-01 07:00:00,35.0,25.0,396.0,18.0,87.0,4.0
2023-06-01 08:00:00,35.0,25.0,448.0,10.0,87.0,4.0
2023-06-01 09:00:00,35.0,25.0,466.0,4.0,87.0,3.0
2023-06-01 10:00:00,35.0,25.0,435.0,10.0,86.0,3.0
2023-06-01 11:00:00,35.0,25.0,376.0,15.0,80.0,3.0
2023-06-01 12:00:00,35.0,25.0,355.0,28.0,81.0,3.0
2023-06-01 13:00:00,35.0,24.0,318.0,62.0,81.0,3.0
2023-06-01 14:00:00,35.0,25.0,188.0,159.0,87.0,3.0
2023-06-01 15:00:00,35.0,24.0,125.0,302.0,86.0,4.0
2023-06-01 16:00:00,35.0,46.0,81.0,292.0,86.0,3.0
2023-06-01 17:00:00,35.0,71.0,15.0,272.0,85.0,3.0
2023-06-01 18:00:00,35.0,73.0,2.0,358.0,85.0,3.0
2023-06-01 19:00:00,35.0,68.0,0.0,419.0,87.0,3.0
2023-06-01 20:00:00,35.0,24.0,0.0,414.0,87.0,3.0
2023-06-01 21:00:00,35.0,24.0,0.0,408.0,85.0,3.0
2023-06-01 22:00:00,34.0,24.0,0.0,299.0,87.0,3.0
2023-06-01 23:00:00,34.0,24.0,0.0,239.0,87.0,3.0
