Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
39864,2023-07-20 00:00:00,2024-07-17 00:00:00,3.1,88.78,45.0,24.0,0.0,361.0,69.0,3.0
39865,2023-07-20 01:00:00,2024-07-17 00:00:00,3.1,90.08,45.0,24.0,3.0,351.0,69.0,3.0
39866,2023-07-20 02:00:00,2024-07-17 00:00:00,3.1,91.63,45.0,24.0,16.0,334.0,69.0,3.0
39867,2023-07-20 03:00:00,2024-07-17 00:00:00,3.1,91.22,45.0,24.0,91.0,295.0,70.0,3.0
39868,2023-07-20 04:00:00,2024-07-17 00:00:00,3.1,98.51,45.0,24.0,172.0,200.0,69.0,3.0
39869,2023-07-20 05:00:00,2024-07-17 00:00:00,3.1,109.49,45.0,24.0,245.0,95.0,69.0,3.0
39870,2023-07-20 06:00:00,2024-07-17 00:00:00,3.1,95.73,45.0,24.0,307.0,136.0,69.0,3.0
39871,2023-07-20 07:00:00,2024-07-17 00:00:00,3.1,81.19,44.0,25.0,360.0,223.0,69.0,3.0
39872,2023-07-20 08:00:00,2024-07-17 00:00:00,3.1,74.99,45.0,25.0,370.0,295.0,69.0,3.0
39873,2023-07-20 09:00:00,2024-07-17 00:00:00,3.1,74.88,45.0,25.0,373.0,295.0,69.0,3.0
39874,2023-07-20 10:00:00,2024-07-17 00:00:00,3.1,69.71,44.0,24.0,375.0,359.0,69.0,3.0
39875,2023-07-20 11:00:00,2024-07-17 00:00:00,3.1,69.3,45.0,25.0,391.0,365.0,69.0,3.0
39876,2023-07-20 12:00:00,2024-07-17 00:00:00,3.1,73.64,45.0,24.0,366.0,315.0,69.0,3.0
39877,2023-07-20 13:00:00,2024-07-17 00:00:00,3.1,79.02,45.0,24.0,308.0,279.0,69.0,3.0
39878,2023-07-20 14:00:00,2024-07-17 00:00:00,3.1,86.42,45.0,25.0,211.0,260.0,69.0,3.0
39879,2023-07-20 15:00:00,2024-07-17 00:00:00,3.1,93.25,45.0,24.0,108.0,272.0,70.0,3.0
39880,2023-07-20 16:00:00,2024-07-17 00:00:00,3.1,105.57,45.0,24.0,44.0,245.0,70.0,3.0
39881,2023-07-20 17:00:00,2024-07-17 00:00:00,3.1,119.57,45.0,24.0,14.0,209.0,69.0,3.0
39882,2023-07-20 18:00:00,2024-07-17 00:00:00,3.1,123.38,45.0,24.0,2.0,206.0,70.0,3.0
39883,2023-07-20 19:00:00,2024-07-17 00:00:00,3.1,115.68,45.0,24.0,0.0,232.0,69.0,3.0
39884,2023-07-20 20:00:00,2024-07-17 00:00:00,3.1,112.95,45.0,24.0,0.0,242.0,69.0,3.0
39885,2023-07-20 21:00:00,2024-07-17 00:00:00,3.1,104.26,45.0,24.0,0.0,279.0,70.0,3.0
39886,2023-07-20 22:00:00,2024-07-17 00:00:00,3.1,97.9,45.0,25.0,0.0,309.0,70.0,3.0
39887,2023-07-20 23:00:00,2024-07-17 00:00:00,3.1,91.7,45.0,25.0,0.0,342.0,69.0,3.0
