UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-06-16 00:00:00,36.0,24.0,0.0,98.0,67.0,3.0
2023-06-16 01:00:00,36.0,24.0,5.0,53.0,67.0,3.0
2023-06-16 02:00:00,35.0,24.0,22.0,39.0,67.0,3.0
2023-06-16 03:00:00,36.0,24.0,41.0,18.0,67.0,3.0
2023-06-16 04:00:00,36.0,24.0,112.0,8.0,67.0,3.0
2023-06-16 05:00:00,36.0,24.0,180.0,1.0,67.0,3.0
2023-06-16 06:00:00,36.0,24.0,250.0,0.0,66.0,4.0
2023-06-16 07:00:00,36.0,24.0,296.0,0.0,66.0,3.0
2023-06-16 08:00:00,36.0,24.0,351.0,0.0,66.0,3.0
2023-06-16 09:00:00,36.0,24.0,361.0,2.0,65.0,3.0
2023-06-16 10:00:00,36.0,24.0,362.0,7.0,66.0,3.0
2023-06-16 11:00:00,36.0,24.0,331.0,16.0,66.0,3.0
2023-06-16 12:00:00,41.0,24.0,285.0,20.0,66.0,3.0
2023-06-16 13:00:00,155.0,24.0,257.0,30.0,66.0,3.0
2023-06-16 14:00:00,286.0,24.0,177.0,63.0,66.0,3.0
2023-06-16 15:00:00,421.0,24.0,148.0,70.0,66.0,3.0
2023-06-16 16:00:00,432.0,24.0,104.0,71.0,67.0,3.0
2023-06-16 17:00:00,430.0,24.0,45.0,94.0,67.0,3.0
2023-06-16 18:00:00,432.0,24.0,2.0,88.0,67.0,3.0
2023-06-16 19:00:00,411.0,24.0,0.0,88.0,67.0,3.0
2023-06-16 20:00:00,436.0,24.0,0.0,75.0,67.0,3.0
2023-06-16 21:00:00,340.0,24.0,0.0,85.0,67.0,3.0
2023-06-16 22:00:00,37.0,24.0,0.0,115.0,67.0,3.0
2023-06-16 23:00:00,39.0,24.0,0.0,84.0,67.0,3.0
