UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-01-28 00:00:00,2024-07-17 00:00:00,3.1,4.248668663039419,270.0818998119606,268.82740286953106,0.0,0.1890761831519099,108.57134,57.81394,0.0,26.0,86.9558,7.42373
2023-01-28 01:00:00,2024-07-17 00:00:00,3.1,4.478350988417352,270.50608814647103,269.62358402828,0.0,0.2603168181301739,103.30944,63.29895,0.0,21.0,87.27887,7.56988
2023-01-28 02:00:00,2024-07-17 00:00:00,3.1,4.478350988417352,270.50608814647103,269.62358402828,0.0,0.2603168181301739,102.78035,63.44873,0.0,16.0,86.65864,7.58156
2023-01-28 03:00:00,2024-07-17 00:00:00,3.1,4.478350988417352,270.50608814647103,269.62358402828,0.0,0.2603168181301739,103.11334,66.10755,0.0,15.0,86.48361,7.71626
2023-01-28 04:00:00,2024-07-17 00:00:00,3.1,4.619547307538644,271.4347325162854,270.65159433405216,0.0,0.4864584601715666,107.50682,72.66145,0.0,11.0,87.01305,7.70733
2023-01-28 05:00:00,2024-07-17 00:00:00,3.1,4.619547307538644,271.4347325162854,270.65159433405216,0.0,0.4864584601715666,111.54726,77.67765,0.0,11.0,84.31662,7.72168
2023-01-28 06:00:00,2024-07-17 00:00:00,3.1,4.619547307538644,271.4347325162854,270.65159433405216,0.0,0.4864584601715666,112.67246,84.20478,1.0,13.0,85.59176,7.56173
2023-01-28 07:00:00,2024-07-17 00:00:00,3.1,4.9314854483896,272.66208198012987,271.7784805144554,23.61943767099737,0.1676657639642798,123.07337,91.76046,11.0,15.0,86.34782,7.56641
2023-01-28 08:00:00,2024-07-17 00:00:00,3.1,4.9314854483896,272.66208198012987,271.7784805144554,23.61943767099737,0.1676657639642798,126.80702,92.09087,24.0,25.0,85.94259,7.81337
2023-01-28 09:00:00,2024-07-17 00:00:00,3.1,4.9314854483896,272.66208198012987,271.7784805144554,23.61943767099737,0.1676657639642798,118.61224,86.77817,30.0,27.0,86.1785,7.93041
2023-01-28 10:00:00,2024-07-17 00:00:00,3.1,5.635174208556628,273.5012852627615,272.6311404736584,42.42251727618435,0.2996460974527939,122.64944,82.58341,36.0,35.0,86.66475,7.93206
