UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-03-15 00:00:00,1302.0,3118.0,0.0,20.0,347.0,472.0
2023-03-15 01:00:00,1358.0,3042.0,0.0,19.0,100.0,864.0
2023-03-15 02:00:00,1275.0,2365.0,0.0,19.0,0.0,1884.0
2023-03-15 03:00:00,1071.0,1622.0,0.0,20.0,0.0,2592.0
2023-03-15 04:00:00,1008.0,1253.0,0.0,19.0,1.0,2886.0
2023-03-15 05:00:00,939.0,1141.0,0.0,19.0,0.0,2817.0
2023-03-15 06:00:00,882.0,1145.0,0.0,20.0,0.0,2617.0
2023-03-15 07:00:00,852.0,1144.0,0.0,19.0,0.0,2434.0
2023-03-15 08:00:00,816.0,1147.0,0.0,19.0,0.0,2352.0
2023-03-15 09:00:00,813.0,1157.0,0.0,19.0,0.0,2200.0
2023-03-15 10:00:00,815.0,1399.0,0.0,20.0,0.0,2079.0
2023-03-15 11:00:00,820.0,1174.0,0.0,19.0,0.0,2367.0
2023-03-15 12:00:00,817.0,1122.0,0.0,20.0,0.0,2538.0
2023-03-15 13:00:00,942.0,1452.0,0.0,20.0,0.0,2439.0
2023-03-15 14:00:00,1193.0,1759.0,0.0,19.0,50.0,2083.0
2023-03-15 15:00:00,1340.0,1865.0,0.0,20.0,370.0,1405.0
2023-03-15 16:00:00,1298.0,1879.0,0.0,19.0,743.0,868.0
2023-03-15 17:00:00,1226.0,1871.0,0.0,19.0,765.0,779.0
2023-03-15 18:00:00,1199.0,1966.0,0.0,19.0,721.0,649.0
2023-03-15 19:00:00,1225.0,1969.0,0.0,20.0,731.0,650.0
2023-03-15 20:00:00,1207.0,2009.0,0.0,20.0,677.0,768.0
2023-03-15 21:00:00,1179.0,1983.0,0.0,19.0,495.0,1101.0
2023-03-15 22:00:00,1143.0,1701.0,0.0,20.0,440.0,1572.0
2023-03-15 23:00:00,1047.0,1182.0,0.0,20.0,298.0,2483.0
