UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-04-14 00:00:00,711.0,1214.0,0.0,21.0,217.0,2930.0
2023-04-14 01:00:00,761.0,1337.0,0.0,21.0,68.0,2852.0
2023-04-14 02:00:00,677.0,1381.0,0.0,20.0,2.0,3068.0
2023-04-14 03:00:00,678.0,1340.0,0.0,22.0,0.0,3160.0
2023-04-14 04:00:00,680.0,960.0,0.0,21.0,5.0,3305.0
2023-04-14 05:00:00,594.0,657.0,0.0,20.0,6.0,3456.0
2023-04-14 06:00:00,540.0,656.0,0.0,21.0,2.0,3377.0
2023-04-14 07:00:00,548.0,614.0,0.0,21.0,3.0,3158.0
2023-04-14 08:00:00,546.0,598.0,0.0,22.0,3.0,3053.0
2023-04-14 09:00:00,547.0,533.0,0.0,20.0,0.0,3184.0
2023-04-14 10:00:00,548.0,530.0,0.0,21.0,0.0,3198.0
2023-04-14 11:00:00,546.0,537.0,0.0,21.0,0.0,3320.0
2023-04-14 12:00:00,549.0,552.0,0.0,21.0,0.0,3565.0
2023-04-14 13:00:00,547.0,625.0,0.0,21.0,4.0,3598.0
2023-04-14 14:00:00,559.0,623.0,0.0,20.0,168.0,3708.0
2023-04-14 15:00:00,561.0,775.0,0.0,20.0,325.0,3531.0
2023-04-14 16:00:00,779.0,841.0,0.0,19.0,385.0,3146.0
2023-04-14 17:00:00,979.0,1048.0,0.0,21.0,430.0,2551.0
2023-04-14 18:00:00,892.0,1136.0,0.0,20.0,410.0,2635.0
2023-04-14 19:00:00,911.0,1068.0,0.0,20.0,386.0,2712.0
2023-04-14 20:00:00,967.0,1124.0,0.0,20.0,349.0,2707.0
2023-04-14 21:00:00,1084.0,1259.0,0.0,19.0,233.0,2478.0
2023-04-14 22:00:00,1187.0,1179.0,0.0,21.0,162.0,2608.0
2023-04-14 23:00:00,1142.0,1061.0,0.0,20.0,156.0,3004.0
