UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-08-23 00:00:00,1951.0,2608.0,0.0,62.0,1677.0,2832.0
2023-08-23 01:00:00,2001.0,2654.0,0.0,81.0,853.0,3049.0
2023-08-23 02:00:00,1983.0,2618.0,0.0,160.0,146.0,3086.0
2023-08-23 03:00:00,1925.0,2385.0,0.0,64.0,67.0,3397.0
2023-08-23 04:00:00,1769.0,1858.0,0.0,61.0,144.0,3633.0
2023-08-23 05:00:00,1621.0,1543.0,0.0,61.0,120.0,3621.0
2023-08-23 06:00:00,1507.0,1436.0,0.0,63.0,83.0,3510.0
2023-08-23 07:00:00,1508.0,1294.0,0.0,50.0,25.0,3391.0
2023-08-23 08:00:00,1474.0,1219.0,0.0,12.0,0.0,3274.0
2023-08-23 09:00:00,1463.0,1181.0,0.0,12.0,0.0,3152.0
2023-08-23 10:00:00,1468.0,1187.0,0.0,12.0,0.0,2991.0
2023-08-23 11:00:00,1467.0,1192.0,0.0,12.0,0.0,2911.0
2023-08-23 12:00:00,1504.0,1363.0,0.0,12.0,23.0,2715.0
2023-08-23 13:00:00,1606.0,1591.0,0.0,11.0,157.0,2476.0
2023-08-23 14:00:00,1654.0,1665.0,0.0,13.0,742.0,1991.0
2023-08-23 15:00:00,1707.0,1935.0,0.0,13.0,1583.0,1535.0
2023-08-23 16:00:00,1791.0,1805.0,0.0,11.0,1698.0,1642.0
2023-08-23 17:00:00,1870.0,2174.0,0.0,13.0,1610.0,1464.0
2023-08-23 18:00:00,2048.0,2382.0,0.0,13.0,2012.0,1213.0
2023-08-23 19:00:00,2068.0,2913.0,0.0,13.0,2271.0,1104.0
2023-08-23 20:00:00,2092.0,3144.0,0.0,15.0,2092.0,1169.0
2023-08-23 21:00:00,2232.0,3391.0,0.0,131.0,1693.0,1137.0
2023-08-23 22:00:00,2268.0,3512.0,0.0,127.0,1159.0,1251.0
2023-08-23 23:00:00,2274.0,3479.0,0.0,76.0,1274.0,1415.0
