UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
2023-12-15 00:00:00,262.0,74.0,695.0,0.0,789.0,1.0,0.0,13.0
2023-12-15 01:00:00,264.0,69.0,695.0,0.0,794.0,2.0,0.0,15.0
2023-12-15 02:00:00,258.0,70.0,695.0,0.0,802.0,2.0,0.0,16.0
2023-12-15 03:00:00,259.0,71.0,695.0,0.0,802.0,2.0,0.0,16.0
2023-12-15 04:00:00,318.0,73.0,695.0,0.0,806.0,2.0,0.0,16.0
2023-12-15 05:00:00,418.0,73.0,695.0,0.0,819.0,2.0,0.0,16.0
2023-12-15 06:00:00,476.0,74.0,695.0,0.0,820.0,3.0,0.0,16.0
2023-12-15 07:00:00,499.0,75.0,695.0,0.0,814.0,15.0,0.0,18.0
2023-12-15 08:00:00,486.0,72.0,695.0,0.0,799.0,39.0,0.0,17.0
2023-12-15 09:00:00,477.0,74.0,695.0,0.0,778.0,68.0,0.0,19.0
2023-12-15 10:00:00,490.0,73.0,695.0,0.0,778.0,86.0,0.0,18.0
2023-12-15 11:00:00,467.0,72.0,696.0,0.0,782.0,95.0,0.0,14.0
2023-12-15 12:00:00,437.0,71.0,698.0,0.0,785.0,73.0,0.0,13.0
2023-12-15 13:00:00,499.0,69.0,698.0,0.0,788.0,40.0,0.0,12.0
2023-12-15 14:00:00,504.0,70.0,698.0,0.0,804.0,13.0,0.0,13.0
2023-12-15 15:00:00,503.0,76.0,697.0,0.0,807.0,3.0,0.0,14.0
2023-12-15 16:00:00,503.0,76.0,698.0,0.0,812.0,2.0,0.0,16.0
2023-12-15 17:00:00,502.0,76.0,698.0,0.0,811.0,1.0,0.0,17.0
2023-12-15 18:00:00,488.0,76.0,698.0,0.0,822.0,1.0,0.0,16.0
2023-12-15 19:00:00,391.0,73.0,698.0,0.0,820.0,1.0,0.0,16.0
2023-12-15 20:00:00,386.0,73.0,698.0,0.0,804.0,1.0,1.0,16.0
2023-12-15 21:00:00,308.0,72.0,697.0,0.0,785.0,1.0,0.0,15.0
2023-12-15 22:00:00,308.0,71.0,697.0,0.0,752.0,1.0,0.0,16.0
2023-12-15 23:00:00,318.0,64.0,698.0,0.0,765.0,1.0,0.0,16.0
